Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Colo_rep2_Dep6_Tu0.5,0.038,0.063,2.719,5.254,5.049,0.416,7.185,1.348,2.459,0.270,2.897,1.297,0.057,0.064,0.561,0.199,0.757,0.065,0.164,0.591,0.007,0.016,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.687,2.866,0.012,0.000,0.000,0.082,38.488,11.383
Colo_rep2_Dep6_Tu50,0.367,0.108,0.027,1.945,0.439,2.528,1.049,3.080,1.287,1.585,1.590,2.141,0.281,0.738,0.650,0.383,1.260,0.172,1.251,1.061,0.004,0.310,0.344,0.010,0.009,0.004,0.006,0.013,0.026,0.076,0.000,37.868,4.273,0.939,0.313,1.044,0.109,3.716,28.774,0.218
Colo_rep6_Dep6_Tu1,0.230,0.183,2.704,2.338,3.032,1.062,6.568,7.845,4.233,2.600,1.035,0.295,0.061,0.110,0.562,0.130,0.562,0.161,0.047,0.554,0.012,0.061,0.094,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.002,12.539,3.967,12.468,0.001,0.000,0.177,22.992,13.374
Colo_rep3_Dep6_Tu2,0.164,0.105,2.467,0.377,1.360,1.550,21.107,5.643,1.533,1.206,1.050,2.132,0.104,0.156,0.927,0.028,0.014,1.343,0.526,0.384,0.026,0.016,0.062,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.001,0.733,36.250,0.000,14.298,0.002,0.000,0.234,1.608,4.588
Colo_rep7_Dep6_Tu2,0.418,0.051,4.825,4.534,6.937,2.371,7.876,0.826,0.123,1.731,1.919,2.504,0.050,0.071,0.670,0.603,0.208,1.243,0.216,0.697,0.006,0.038,0.035,0.000,0.054,0.000,0.000,0.000,0.000,0.000,0.001,0.348,44.258,8.020,6.307,0.009,0.000,0.001,2.993,0.059
Colo_rep8_Dep6_Tu0.1,0.125,0.042,1.505,0.938,2.829,0.298,17.955,5.536,5.514,0.285,2.926,1.509,0.109,0.032,0.940,0.041,1.258,0.463,0.425,0.489,0.011,0.052,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.297,20.333,25.231,0.000,0.000,0.016,1.607,1.212
Colo_rep10_Dep6_Tu2,0.149,0.261,5.041,1.528,4.136,3.091,2.842,0.480,5.713,1.868,1.522,0.745,0.047,0.026,0.237,0.565,0.371,0.610,0.074,0.595,0.027,0.010,0.032,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.040,0.566,18.677,0.278,0.494,0.001,0.000,0.425,22.689,26.858
Colo_rep6_Dep6_Tu3,0.297,0.103,3.918,5.338,2.259,0.762,3.589,6.029,7.428,2.197,1.850,1.641,0.045,0.119,1.750,0.106,1.010,0.292,0.501,0.430,0.042,0.100,0.009,0.000,0.007,0.000,0.000,0.000,0.000,0.001,0.008,1.669,41.694,1.605,11.108,0.022,0.009,0.007,0.970,3.083
Colo_rep9_Dep6_Tu30,0.171,0.166,2.600,0.015,3.796,1.108,3.445,0.159,4.625,2.809,0.221,1.173,0.241,0.251,1.152,0.512,0.809,0.857,0.482,0.356,0.052,0.136,0.277,0.006,0.009,0.003,0.003,0.004,0.005,0.000,0.000,22.278,0.006,4.852,12.626,0.680,0.015,3.266,5.986,24.849
Colo_rep9_Dep6_Tu0.5,0.021,0.018,1.321,0.783,1.864,1.417,8.852,4.944,5.109,1.628,0.654,1.131,0.015,0.015,0.125,0.220,0.428,0.243,0.067,0.304,0.007,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.899,0.331,0.414,0.000,0.000,0.087,66.987,0.107
