Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Ov9433_rep10_Dep6_Tu5,0.007,5.843,0.635,0.007,0.070,0.000,0.344,2.830,3.029,0.837,4.018,0.088,15.815,66.476
Ov9433_rep6_Dep6_Tu20,0.050,0.613,8.772,1.540,3.747,0.294,0.725,1.416,3.464,1.608,3.572,0.385,10.063,63.752
Ov9433_rep8_Dep6_Tu5,0.009,4.120,1.180,0.340,0.042,0.000,0.221,3.953,1.337,0.738,5.061,0.528,16.927,65.545
Ov9433_rep2_Dep6_Tu5,0.004,4.326,1.086,0.002,0.280,0.000,0.287,1.768,2.565,0.810,4.571,0.297,16.234,67.769
Ov9433_rep5_Dep6_Tu0.5,0.000,2.205,0.000,0.000,0.001,0.000,0.219,3.206,2.319,0.523,5.996,0.244,15.984,69.303
Ov9433_rep5_Dep6_Tu5,0.011,3.871,0.667,0.113,0.647,0.002,0.221,3.630,3.572,0.960,3.849,0.011,15.787,66.660
Ov9433_rep8_Dep6_Tu30,0.101,0.105,14.558,2.866,6.008,0.418,0.636,0.049,2.556,0.918,3.833,0.268,4.739,62.945
Ov9433_rep6_Dep6_Tu0.3,0.000,1.946,0.000,0.000,0.000,0.000,0.199,5.571,1.629,0.567,6.536,0.479,14.910,68.163
Ov9433_rep1_Dep6_Tu0.3,0.000,2.447,0.000,0.000,0.001,0.000,0.128,5.524,1.120,0.288,7.227,0.566,16.185,66.514
Ov9433_rep2_Dep6_Tu10,0.055,1.553,4.916,0.262,1.189,0.079,0.432,1.833,2.468,1.532,5.433,0.260,12.559,67.428
Ov9433_rep4_Dep6_Tu20,0.024,0.575,9.324,1.558,4.179,0.081,0.387,2.387,2.413,0.615,3.082,0.656,11.853,62.866
Ov9433_rep3_Dep6_Tu10,0.164,3.154,3.372,0.788,1.088,0.008,0.342,3.591,0.767,1.233,5.042,0.682,13.649,66.121
Ov9433_rep4_Dep6_Tu0.3,0.000,2.374,0.000,0.000,0.000,0.000,0.167,1.967,3.585,0.509,6.793,0.147,16.019,68.440
Ov9433_rep9_Dep6_Tu0.1,0.000,3.047,0.000,0.000,0.001,0.000,0.171,2.526,4.384,0.310,5.577,0.192,17.395,66.398
Ov9433_rep10_Dep6_Tu0.5,0.000,2.692,0.000,0.000,0.002,0.000,0.222,3.020,2.956,0.574,6.850,0.191,15.498,67.994
Ov9433_rep6_Dep6_Tu30,0.026,0.077,15.004,3.003,5.603,0.572,0.207,1.600,1.762,0.607,3.783,0.210,7.523,60.023
Ov9433_rep1_Dep6_Tu2,0.025,2.825,0.005,0.000,0.033,0.000,0.333,4.628,2.434,1.531,4.096,0.334,15.291,68.464
Ov9433_rep1_Dep6_Tu5,0.005,5.441,0.439,0.001,0.167,0.000,0.217,4.413,2.071,0.230,4.644,0.291,14.861,67.220
Ov9433_rep5_Dep6_Tu1,0.000,3.420,0.000,0.000,0.002,0.000,0.197,3.794,2.413,0.347,6.532,0.111,14.762,68.423
Ov9433_rep9_Dep6_Tu5,0.004,4.225,1.063,0.088,0.141,0.000,0.329,4.515,1.384,0.801,5.565,0.225,13.340,68.318
Ov9433_rep9_Dep6_Tu0.3,0.000,1.848,0.000,0.000,0.000,0.000,0.190,4.364,0.775,0.316,7.403,0.622,15.606,68.876
Ov9433_rep4_Dep6_Tu10,0.022,2.867,4.132,0.287,0.810,0.010,0.289,2.289,1.372,1.004,6.707,0.259,10.351,69.601
Ov9433_rep1_Dep6_Tu3,0.001,4.310,0.000,0.000,0.028,0.000,0.166,3.267,2.645,0.325,6.624,0.270,14.672,67.692
Ov9433_rep4_Dep6_Tu50,0.052,0.000,25.760,5.248,10.918,0.846,0.224,0.405,0.587,0.327,0.993,0.306,1.837,52.496
Ov9433_rep9_Dep6_Tu30,0.020,0.014,15.536,2.231,6.261,0.209,0.236,1.688,0.076,0.724,4.991,0.742,4.963,62.309
Ov9433_rep4_Dep6_Tu2,0.000,3.513,0.001,0.001,0.083,0.000,0.066,3.221,2.719,0.426,6.367,0.252,15.246,68.107
Ov9433_rep7_Dep6_Tu3,0.000,5.223,0.001,0.013,0.017,0.000,0.128,4.377,0.982,0.554,6.264,0.352,15.626,66.464
Ov9433_rep8_Dep6_Tu1,0.001,2.845,0.000,0.000,0.039,0.000,0.120,2.086,3.764,0.376,5.892,0.253,16.461,68.163
Ov9433_rep2_Dep6_Tu30,0.199,0.066,15.020,2.252,5.857,0.443,0.362,1.426,0.657,0.669,3.990,0.447,7.103,61.507
Ov9433_rep7_Dep6_Tu1,0.000,2.225,0.000,0.000,0.004,0.000,0.188,4.662,0.994,0.278,7.285,0.421,14.701,69.242
Ov9433_rep6_Dep6_Tu3,0.001,4.310,0.000,0.003,0.032,0.000,0.227,5.271,0.418,0.771,5.598,0.498,15.913,66.957
Ov9433_rep8_Dep6_Tu0.3,0.000,1.909,0.000,0.000,0.000,0.000,0.165,4.192,0.904,0.520,7.232,0.651,15.625,68.802
Ov9433_rep5_Dep6_Tu3,0.001,4.137,0.015,0.000,0.034,0.000,0.084,3.349,2.095,0.638,5.671,0.054,15.270,68.652
Ov9433_rep4_Dep6_Tu0.1,0.000,2.424,0.000,0.000,0.000,0.000,0.160,5.693,2.132,0.614,2.484,0.450,18.881,67.162
Ov9433_rep2_Dep6_Tu40,0.086,0.024,20.244,3.933,8.453,0.795,0.275,1.124,0.645,0.439,1.629,0.304,4.110,57.937
Ov9433_rep2_Dep6_Tu20,0.027,1.037,9.405,1.732,3.165,0.143,0.493,3.606,0.882,0.282,4.660,0.542,10.477,63.550
Ov9433_rep10_Dep6_Tu3,0.003,4.301,0.007,0.011,0.043,0.000,0.125,2.647,3.043,0.676,5.942,0.166,13.459,69.576
Ov9433_rep4_Dep6_Tu3,0.005,3.867,0.317,0.000,0.186,0.000,0.390,3.625,2.549,1.115,3.419,0.179,17.114,67.234
Ov9433_rep2_Dep6_Tu3,0.001,4.324,0.067,0.009,0.039,0.000,0.285,4.318,1.735,0.383,6.285,0.334,14.709,67.511
Ov9433_rep3_Dep6_Tu50,0.111,0.004,25.715,4.916,10.137,1.381,0.182,0.889,0.029,0.081,1.938,0.119,0.331,54.166
Ov9433_rep6_Dep6_Tu2,0.009,4.042,0.020,0.001,0.071,0.000,0.213,5.009,1.234,0.337,5.842,0.013,16.415,66.793
Ov9433_rep1_Dep6_Tu30,0.100,0.086,15.292,2.111,4.696,0.832,0.322,1.355,1.492,0.559,3.224,0.213,5.853,63.866
Ov9433_rep9_Dep6_Tu40,0.051,0.004,19.673,3.932,8.787,0.987,0.179,1.625,0.051,0.230,1.681,0.396,4.608,57.796
Ov9433_rep8_Dep6_Tu0.1,0.000,2.593,0.000,0.000,0.002,0.000,0.149,5.735,1.460,0.500,6.361,0.461,17.471,65.268
Ov9433_rep7_Dep6_Tu0.5,0.000,3.038,0.000,0.000,0.002,0.000,0.233,5.880,0.368,0.653,5.618,0.443,17.008,66.758
Ov9433_rep7_Dep6_Tu0.1,0.000,1.992,0.000,0.000,0.001,0.000,0.054,3.934,1.983,0.042,7.055,0.114,14.762,70.062
Ov9433_rep9_Dep6_Tu2,0.000,3.242,0.000,0.000,0.007,0.000,0.178,4.757,1.161,0.348,6.157,0.419,13.674,70.056
Ov9433_rep3_Dep6_Tu2,0.000,3.586,0.000,0.000,0.005,0.000,0.266,5.516,1.011,0.450,6.263,0.528,15.396,66.980
Ov9433_rep4_Dep6_Tu40,0.086,0.012,20.178,3.162,8.488,0.658,0.452,1.448,0.159,0.351,2.354,0.351,3.063,59.238
Ov9433_rep9_Dep6_Tu10,0.008,1.343,4.952,1.098,1.145,0.000,0.156,2.354,2.071,0.781,8.032,0.476,10.511,67.075
Ov9433_rep9_Dep6_Tu50,0.059,0.000,26.421,4.504,9.904,1.261,0.160,0.204,0.462,0.142,0.254,0.087,1.089,55.454
Ov9433_rep2_Dep6_Tu1,0.000,2.498,0.000,0.000,0.008,0.000,0.147,4.891,0.566,0.485,8.021,0.402,15.535,67.448
Ov9433_rep8_Dep6_Tu3,0.004,3.921,0.070,0.000,0.086,0.000,0.309,2.216,2.919,1.072,5.193,0.212,16.127,67.871
Ov9433_rep3_Dep6_Tu40,0.111,0.003,20.236,3.282,8.121,1.014,0.118,0.616,1.208,0.261,2.107,0.554,3.683,58.685
Ov9433_rep6_Dep6_Tu40,0.042,0.007,20.475,3.522,8.681,0.574,0.068,0.689,0.663,0.269,3.391,0.172,2.475,58.973
Ov9433_rep6_Dep6_Tu50,0.024,0.001,25.345,4.881,10.709,1.549,0.235,0.740,0.438,0.041,0.920,0.117,1.847,53.156
Ov9433_rep5_Dep6_Tu2,0.000,4.300,0.000,0.000,0.018,0.000,0.182,3.750,2.072,0.196,5.743,0.384,17.531,65.825
Ov9433_rep9_Dep6_Tu3,0.001,3.478,0.081,0.000,0.130,0.000,0.267,2.248,4.853,0.414,5.876,0.236,14.122,68.293
Ov9433_rep10_Dep6_Tu40,0.103,0.009,18.983,3.766,9.837,0.594,0.295,1.017,1.291,0.463,2.377,0.476,3.930,56.858
