Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Cer77_rep9_Dep6_Tu3,0.010,6.006,0.091,0.000,0.105,0.000,0.119,3.194,1.137,0.286,5.184,0.324,9.854,73.688
Cer77_rep5_Dep6_Tu30,0.002,65.038,0.005,0.000,0.018,0.000,0.140,2.920,0.154,0.166,2.181,0.273,5.866,23.237
Cer77_rep3_Dep6_Tu30,0.000,67.874,0.002,0.000,0.007,0.000,0.033,1.393,0.540,0.080,1.565,0.075,5.467,22.964
Cer77_rep8_Dep6_Tu50,0.000,92.868,0.002,0.000,0.001,0.000,0.035,1.985,0.945,0.026,1.027,0.129,1.298,1.682
Cer77_rep1_Dep6_Tu1,0.000,0.150,0.020,0.000,0.092,0.000,0.157,2.218,2.669,0.819,5.858,0.384,12.476,75.155
Cer77_rep7_Dep6_Tu3,0.005,5.809,0.005,0.051,0.055,0.001,0.149,2.040,2.452,0.386,4.798,0.051,11.885,72.313
Cer77_rep10_Dep6_Tu2,0.003,4.471,0.051,0.001,0.053,0.000,0.294,2.815,0.171,0.143,4.963,0.532,12.063,74.438
Cer77_rep2_Dep6_Tu0.5,0.000,0.012,0.000,0.000,0.005,0.000,0.084,2.865,0.186,0.583,5.428,0.460,10.526,79.852
Cer77_rep3_Dep6_Tu20,0.001,47.918,0.005,0.000,0.012,0.000,0.096,2.318,0.200,0.159,2.579,0.167,7.087,39.456
Cer77_rep1_Dep6_Tu2,0.010,3.853,0.013,0.001,0.065,0.000,0.089,2.781,1.266,0.725,4.671,0.206,9.740,76.579
Cer77_rep2_Dep6_Tu5,0.006,11.729,0.050,0.024,0.101,0.000,0.135,1.810,1.466,0.689,3.460,0.110,12.216,68.204
Cer77_rep5_Dep6_Tu0.5,0.000,0.045,0.000,0.000,0.015,0.000,0.090,1.256,1.675,0.499,5.008,0.104,10.824,80.484
Cer77_rep2_Dep6_Tu50,0.000,94.920,0.002,0.000,0.001,0.000,0.021,1.163,0.335,0.035,0.279,0.035,1.387,1.822
Cer77_rep9_Dep6_Tu0.5,0.000,0.149,0.000,0.000,0.042,0.000,0.062,3.040,0.415,0.104,4.770,0.107,10.459,80.853
Cer77_rep4_Dep6_Tu10,0.002,25.543,0.020,0.000,0.028,0.000,0.022,1.838,0.733,0.218,4.749,0.055,7.289,59.502
Cer77_rep9_Dep6_Tu20,0.000,47.498,0.002,0.000,0.005,0.000,0.091,2.418,0.677,0.109,2.751,0.192,7.476,38.783
Cer77_rep3_Dep6_Tu10,0.002,24.442,0.018,0.001,0.029,0.000,0.286,2.402,1.706,0.427,1.900,0.151,10.472,58.165
Cer77_rep6_Dep6_Tu5,0.002,12.396,0.011,0.000,0.051,0.000,0.115,0.753,2.858,0.263,4.626,0.128,11.024,67.773
Cer77_rep5_Dep6_Tu1,0.000,0.549,0.001,0.000,0.028,0.000,0.119,1.156,2.240,0.547,5.731,0.077,10.042,79.511
