Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Br62_rep5_Dep6_Tu0.5,0.300,0.689,0.270,0.001,2.794,0.066,3.447,2.349,2.817,3.118,9.978,5.295,0.876,11.591,5.649,8.512,10.508,13.312,11.423,1.460,0.879,4.251,0.414
Br62_rep5_Dep6_Tu3,0.607,0.967,0.524,0.017,4.076,0.045,1.354,6.001,7.427,4.784,1.839,2.166,3.434,8.160,8.735,4.914,6.102,8.300,13.442,9.196,1.882,4.611,1.415
Br62_rep6_Dep6_Tu30,7.392,5.704,3.219,2.744,1.270,0.413,0.621,4.651,2.701,4.161,4.235,3.226,2.413,0.228,3.272,6.341,5.503,3.673,1.812,7.137,4.779,10.864,13.642
Br62_rep7_Dep6_Tu20,3.036,0.586,3.011,1.262,3.511,0.505,2.034,2.120,2.097,6.249,6.710,4.180,6.477,4.565,3.668,3.824,4.331,6.292,6.730,6.652,1.919,5.885,14.356
Br62_rep2_Dep6_Tu40,6.407,1.339,7.903,4.024,2.397,0.772,4.184,4.878,4.437,2.083,1.427,2.721,3.788,2.103,1.308,8.508,3.815,1.220,1.258,3.779,0.289,10.801,20.557
Br62_rep8_Dep6_Tu0.5,0.189,1.769,0.296,0.000,1.102,0.096,4.246,7.104,1.500,0.311,3.642,4.536,17.530,6.760,1.517,2.956,4.329,10.145,10.729,13.942,6.047,0.997,0.258
Br62_rep5_Dep6_Tu2,0.821,1.998,0.486,0.016,1.186,0.096,0.867,5.833,1.254,6.147,7.883,3.629,10.781,3.477,1.119,8.299,13.512,9.720,3.675,15.305,1.386,2.291,0.218
Br62_rep4_Dep6_Tu50,6.902,6.044,9.375,4.986,0.261,0.801,2.967,3.945,4.553,3.342,0.138,1.112,1.347,0.923,0.523,2.346,0.206,1.054,2.364,1.948,3.161,16.000,25.701
Br62_rep8_Dep6_Tu40,8.740,3.676,4.919,2.511,1.663,0.786,3.277,4.892,5.120,1.054,1.659,1.891,4.286,3.345,2.768,0.137,2.769,2.172,6.042,3.345,4.423,3.971,26.555
Br62_rep7_Dep6_Tu2,0.241,1.627,0.208,0.004,3.398,0.033,3.293,1.816,4.962,3.367,8.302,3.156,10.485,8.499,2.017,8.403,0.330,14.541,13.976,3.107,7.050,0.347,0.839
Br62_rep9_Dep6_Tu40,1.067,2.751,7.599,3.033,3.241,1.378,3.977,4.630,4.672,1.533,2.091,3.144,4.134,0.519,4.464,3.666,2.908,3.060,0.773,3.568,6.363,4.830,26.599
Br62_rep10_Dep6_Tu2,0.427,1.019,0.837,0.009,0.212,0.259,1.438,0.806,1.242,8.333,10.197,5.027,12.378,7.003,2.484,7.060,8.847,18.087,6.462,0.954,4.030,1.926,0.961
Br62_rep6_Dep6_Tu10,1.135,3.318,1.645,0.276,2.302,0.305,3.761,2.334,2.832,5.524,5.443,4.293,0.034,3.780,1.238,5.128,9.046,9.367,11.367,1.730,8.066,14.833,2.242
Br62_rep2_Dep6_Tu2,0.046,1.115,0.208,0.000,2.836,0.249,2.933,4.969,4.612,2.698,9.673,3.310,5.763,10.958,17.931,2.762,14.157,2.631,0.297,3.908,2.901,4.946,1.096
Br62_rep9_Dep6_Tu5,0.968,1.753,0.702,0.146,3.611,0.046,1.408,4.799,3.482,4.940,6.207,3.106,10.550,6.156,6.458,6.015,14.772,6.381,2.370,5.818,3.530,5.328,1.452
Br62_rep6_Dep6_Tu40,9.224,2.270,4.064,3.416,4.289,0.470,3.379,2.203,4.607,3.951,4.075,1.626,3.840,3.739,0.361,5.178,0.762,1.962,5.661,5.187,3.453,1.098,25.186
Br62_rep4_Dep6_Tu20,3.024,2.816,3.411,0.797,1.107,0.648,4.627,7.014,6.769,1.298,0.373,2.692,2.947,5.442,10.618,7.434,0.379,0.838,8.620,6.160,9.335,0.119,13.531
Br62_rep9_Dep6_Tu1,0.412,0.415,0.112,0.003,1.148,0.107,3.512,5.583,4.630,5.012,8.904,2.281,10.366,0.432,12.273,4.946,7.693,4.467,12.127,4.531,5.716,4.798,0.531
Br62_rep1_Dep6_Tu0.3,0.184,1.579,0.216,0.000,2.468,0.133,0.471,0.057,7.817,0.778,10.399,3.963,16.953,0.273,9.263,1.499,6.757,8.180,10.930,10.993,3.991,2.871,0.224
Br62_rep3_Dep6_Tu5,0.174,0.245,1.310,0.020,4.750,0.183,3.116,2.607,0.488,8.059,5.052,3.402,15.015,4.256,17.766,0.440,4.702,4.935,1.947,9.655,3.998,6.050,1.831
Br62_rep9_Dep6_Tu50,13.179,7.854,5.627,4.662,0.317,0.478,2.666,3.850,3.001,0.658,0.793,1.714,2.206,1.915,0.956,2.864,5.245,0.684,1.716,1.146,0.799,8.125,29.545
Br62_rep5_Dep6_Tu30,1.382,6.342,3.887,1.871,4.976,0.373,4.873,2.119,1.315,5.995,4.795,0.892,6.435,0.671,0.089,0.515,6.229,3.887,7.091,8.331,1.378,7.667,18.887
Br62_rep9_Dep6_Tu0.5,0.178,1.327,0.149,0.000,1.747,0.010,2.199,4.813,3.048,8.414,1.742,4.007,11.288,15.498,6.199,1.868,2.173,7.046,1.438,19.186,2.310,4.847,0.514
Br62_rep1_Dep6_Tu20,5.008,3.450,1.896,1.697,1.478,0.111,2.728,1.430,2.573,5.849,4.903,4.583,6.795,4.565,3.175,0.992,6.030,1.221,6.206,8.625,0.813,16.532,9.341
Br62_rep4_Dep6_Tu2,0.467,1.989,0.419,0.006,1.660,0.299,2.143,6.789,2.847,1.312,8.844,1.289,16.256,3.488,12.706,11.609,6.961,4.645,10.376,3.692,0.082,1.411,0.711
Br62_rep8_Dep6_Tu3,0.543,1.801,0.200,0.007,2.849,0.090,2.615,4.458,6.059,4.058,5.921,2.294,3.424,17.835,5.584,10.575,7.338,10.666,6.355,1.457,0.606,4.057,1.211
