Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer81_rep10_Dep6_Tu5,0.000,0.000,0.115,0.021,1.663,0.000,0.000,0.000,0.000,0.000,1.152,0.000,51.318,9.730,4.517,0.000,0.049,23.597,6.518,0.000,1.319,0.000,0.000
Cer81_rep8_Dep6_Tu2,0.000,0.000,0.000,0.000,2.226,0.000,0.000,0.000,0.000,0.000,4.071,0.000,53.154,1.326,0.360,0.000,17.808,0.198,5.129,2.790,12.936,0.000,0.000
Cer81_rep6_Dep6_Tu3,0.000,0.000,0.007,0.015,0.000,0.000,0.000,0.000,0.000,0.000,1.790,0.000,52.959,19.230,1.661,0.000,0.047,18.884,2.636,0.000,0.000,2.335,0.434
Cer81_rep2_Dep6_Tu3,0.000,0.000,0.000,0.009,3.793,0.000,0.000,0.000,0.000,0.000,5.435,0.000,51.980,20.484,1.811,0.000,0.000,2.212,12.126,0.888,0.000,0.000,1.260
Cer81_rep7_Dep6_Tu20,0.231,0.000,8.570,0.183,6.485,0.000,0.000,0.000,0.000,0.000,0.610,0.000,38.171,0.000,12.402,4.413,0.000,0.000,0.661,0.000,0.517,0.000,27.757
Cer81_rep5_Dep6_Tu5,0.000,0.000,0.153,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.922,0.000,48.254,0.000,0.000,0.060,3.280,12.664,1.767,5.644,23.530,0.000,3.723
Cer81_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.587,0.000,56.336,14.099,0.000,0.000,0.000,24.923,2.053,0.000,0.000,0.000,0.000
Cer81_rep9_Dep6_Tu20,0.215,0.000,5.827,0.271,8.934,0.000,0.000,0.000,0.000,0.000,1.522,0.000,38.175,0.000,22.747,3.847,0.000,17.096,0.000,0.000,0.000,0.000,1.367
Cer81_rep9_Dep6_Tu5,0.000,0.000,0.089,0.000,1.540,0.000,0.000,0.000,0.000,0.000,2.209,0.000,50.262,0.000,2.144,0.000,0.037,3.878,0.183,39.285,0.373,0.000,0.000
Cer81_rep2_Dep6_Tu1,0.000,0.000,0.000,0.000,0.807,0.000,0.000,0.000,0.000,0.000,7.623,0.000,54.299,22.073,1.681,0.000,4.802,1.279,6.690,0.000,0.000,0.000,0.744
Cer81_rep8_Dep6_Tu3,0.000,0.000,0.012,0.000,1.399,0.000,0.000,0.000,0.000,0.000,1.204,0.000,53.308,0.000,0.838,0.000,4.075,0.000,37.011,0.580,1.572,0.000,0.000
Cer81_rep8_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.741,0.000,56.242,2.187,0.526,0.000,12.841,1.499,22.964,0.000,0.000,0.000,0.000
Cer81_rep1_Dep6_Tu50,1.320,20.240,13.542,0.652,32.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.030,0.000,3.769,8.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Cer81_rep9_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.677,0.000,50.917,30.133,0.354,0.000,0.550,1.130,14.098,0.000,0.000,0.140,0.000
Cer81_rep4_Dep6_Tu30,0.916,0.000,12.208,0.262,16.155,0.000,0.000,0.000,0.000,0.000,0.402,0.000,32.757,0.000,32.893,4.280,0.000,0.000,0.000,0.126,0.000,0.000,0.000
Cer81_rep5_Dep6_Tu20,2.991,2.637,2.583,0.262,8.128,0.000,0.000,0.000,0.000,0.000,1.471,0.000,35.633,0.000,10.106,10.551,0.000,0.000,8.838,16.800,0.000,0.000,0.000
Cer81_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.469,0.000,54.634,18.012,1.949,0.000,0.000,0.682,6.705,0.000,0.000,1.062,12.484
Cer81_rep2_Dep6_Tu2,0.000,0.000,0.000,0.001,1.639,0.000,0.000,0.000,0.000,0.000,2.223,0.000,54.800,13.677,0.000,0.000,0.000,23.639,3.011,0.000,0.000,0.000,1.008
Cer81_rep5_Dep6_Tu1,0.000,0.000,0.000,0.000,0.282,0.000,0.000,0.000,0.000,0.000,2.758,0.000,52.099,1.056,0.526,0.000,0.365,3.903,0.128,37.711,0.000,0.000,1.169
Cer81_rep7_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.439,0.000,53.488,18.793,0.111,0.000,0.000,19.095,4.041,0.000,0.000,0.000,3.033
Cer81_rep5_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.562,0.000,53.748,29.446,0.000,0.000,0.000,0.646,13.597,0.000,0.000,0.000,0.000
Cer81_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.322,0.000,51.931,1.631,0.000,0.000,16.431,14.715,8.708,0.000,0.000,4.260,0.000
Cer81_rep10_Dep6_Tu10,0.000,0.000,1.375,0.062,8.304,0.000,0.000,0.000,0.000,0.000,2.324,0.000,45.899,4.312,15.966,0.000,0.165,12.999,0.000,0.000,5.128,0.000,3.465
Cer81_rep2_Dep6_Tu5,0.000,0.000,0.087,0.029,2.158,0.000,0.000,0.000,0.000,0.000,1.241,0.000,52.786,0.489,1.836,0.000,0.000,0.000,38.025,3.193,0.000,0.000,0.155
Cer81_rep8_Dep6_Tu50,3.730,15.477,12.983,0.420,40.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.579,0.000,2.911,5.796,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Cer81_rep2_Dep6_Tu40,11.809,18.380,8.604,0.401,5.872,0.000,0.000,0.000,0.000,0.000,1.511,0.000,26.679,0.000,23.291,3.453,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Cer81_rep6_Dep6_Tu30,2.955,0.596,9.830,0.438,29.131,0.000,0.000,0.000,0.000,0.000,0.877,0.000,30.104,0.000,3.050,3.409,0.000,0.000,0.000,3.525,16.085,0.000,0.000
Cer81_rep4_Dep6_Tu1,0.000,0.000,0.000,0.000,0.677,0.000,0.000,0.000,0.000,0.000,2.149,0.000,53.396,0.000,0.000,0.000,0.000,13.348,3.877,26.552,0.000,0.000,0.000
