Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer77_rep9_Dep6_Tu3,0.596,1.649,1.439,0.010,1.641,0.086,1.702,2.222,3.870,4.844,5.583,2.656,9.863,11.606,4.173,2.049,2.618,19.578,3.619,2.008,0.237,12.665,5.287
Cer77_rep5_Dep6_Tu30,0.615,10.183,5.888,0.457,1.800,0.207,1.584,4.011,3.722,4.718,2.411,1.692,3.507,3.967,3.124,26.980,2.624,0.313,9.810,3.529,5.024,1.414,2.418
Cer77_rep3_Dep6_Tu30,1.568,3.619,6.565,0.443,2.542,0.350,3.124,0.626,5.178,0.991,3.616,2.579,3.541,3.261,9.631,1.501,0.047,0.826,2.413,10.267,32.689,3.743,0.881
Cer77_rep8_Dep6_Tu50,1.321,9.492,9.174,0.722,0.765,0.212,0.784,2.340,6.634,5.703,1.320,1.579,1.893,0.634,1.045,26.757,1.074,0.322,2.781,1.948,22.791,0.599,0.110
Cer77_rep1_Dep6_Tu1,0.473,0.697,0.266,0.010,2.027,0.028,2.361,1.992,0.951,7.185,4.017,3.483,16.136,9.584,0.640,0.412,13.620,13.933,7.760,5.213,0.135,4.994,4.083
Cer77_rep7_Dep6_Tu3,1.003,1.888,0.593,0.040,0.795,0.162,3.557,4.173,0.326,3.873,6.308,1.250,3.935,3.094,7.922,0.100,1.130,0.664,14.430,3.615,2.232,9.279,29.630
Cer77_rep10_Dep6_Tu2,0.998,0.486,0.699,0.015,3.437,0.014,3.134,3.388,3.923,1.108,4.386,1.166,17.486,8.409,4.550,0.912,19.078,4.820,6.340,7.692,0.687,3.758,3.515
Cer77_rep2_Dep6_Tu0.5,0.176,0.186,0.261,0.003,2.203,0.032,2.449,5.591,0.140,1.934,7.247,2.365,0.973,1.208,16.601,0.011,6.644,21.117,12.534,9.032,0.035,1.998,7.259
Cer77_rep3_Dep6_Tu20,2.430,0.449,1.899,0.342,4.408,0.073,2.404,2.460,3.931,4.338,4.869,2.515,3.295,6.726,12.395,24.431,2.639,3.668,1.075,1.158,3.895,7.032,3.570
Cer77_rep1_Dep6_Tu2,0.636,0.441,0.890,0.035,1.408,0.101,0.788,6.019,0.668,5.185,6.851,2.540,3.091,5.221,10.979,2.008,1.658,14.778,8.635,2.395,0.379,14.039,11.254
Cer77_rep2_Dep6_Tu5,0.762,1.881,1.217,0.228,2.941,0.186,1.157,6.856,1.005,2.056,3.713,2.235,9.130,1.138,6.505,0.197,1.972,1.926,5.647,10.377,2.394,28.514,7.962
Cer77_rep5_Dep6_Tu0.5,0.307,0.070,0.338,0.013,0.329,0.188,2.713,2.234,5.102,3.163,7.388,1.060,0.083,15.423,5.965,0.305,11.800,4.543,5.094,2.384,0.438,19.480,11.580
Cer77_rep2_Dep6_Tu50,0.717,4.239,6.331,1.166,3.906,0.675,2.951,7.209,5.859,0.828,1.568,0.653,1.572,0.279,6.502,23.623,0.021,0.409,0.658,0.964,28.804,0.123,0.943
Cer77_rep9_Dep6_Tu0.5,0.137,0.504,0.152,0.009,2.333,0.028,0.995,2.206,2.303,4.394,4.785,1.773,15.894,4.117,21.907,0.379,3.506,0.660,9.949,4.365,0.025,9.416,10.161
Cer77_rep4_Dep6_Tu10,0.455,2.490,3.060,0.022,2.706,0.203,3.357,1.852,3.323,1.948,4.013,2.759,7.794,6.587,12.601,3.976,6.662,8.607,0.204,7.533,7.522,4.330,7.998
Cer77_rep9_Dep6_Tu20,1.063,7.932,5.290,0.356,0.490,0.198,2.246,1.293,0.127,4.064,4.463,4.166,6.986,1.595,2.328,0.571,4.136,0.697,14.037,8.291,20.937,2.945,5.792
Cer77_rep3_Dep6_Tu10,0.626,3.555,3.444,0.247,1.797,0.311,0.625,3.903,4.639,0.477,5.184,3.401,10.740,11.467,3.993,2.625,2.134,6.416,5.129,8.691,7.335,6.687,6.570
Cer77_rep6_Dep6_Tu5,0.471,2.826,0.855,0.072,2.210,0.210,4.107,8.310,0.313,0.146,3.739,0.748,8.369,3.338,8.293,3.920,10.945,10.812,20.591,4.085,0.885,4.394,0.361
Cer77_rep5_Dep6_Tu1,0.361,0.407,0.362,0.020,2.255,0.097,1.684,1.313,6.420,3.682,3.402,1.623,16.670,2.846,1.379,0.466,7.217,17.447,9.494,7.229,0.204,3.075,12.345
Cer77_rep5_Dep6_Tu0.3,0.296,0.194,0.289,0.017,1.260,0.189,0.785,1.794,3.466,5.456,7.023,2.893,19.789,0.853,6.995,0.197,18.857,2.720,15.569,2.171,0.194,6.556,2.436
Cer77_rep4_Dep6_Tu50,1.258,17.088,7.305,0.409,2.727,0.303,0.688,3.024,5.252,3.111,1.051,0.109,1.218,0.942,1.500,21.772,0.157,0.615,2.577,1.753,25.144,0.379,1.618
Cer77_rep6_Dep6_Tu0.3,0.404,0.188,0.443,0.006,0.722,0.210,2.483,5.305,1.271,0.414,7.944,3.157,12.599,0.392,8.479,0.285,4.158,23.376,13.231,1.531,0.172,6.032,7.202
Cer77_rep4_Dep6_Tu40,0.730,9.623,7.067,0.594,2.304,0.100,3.209,5.467,0.953,4.309,0.233,1.423,1.638,0.579,4.920,9.215,1.872,0.694,4.537,4.722,32.224,2.383,1.205
Cer77_rep10_Dep6_Tu5,0.719,1.907,0.380,0.069,1.279,0.152,3.807,5.660,3.091,2.649,1.049,2.724,1.965,0.509,2.472,1.524,19.705,5.098,14.609,8.253,4.018,11.372,6.990
Cer77_rep3_Dep6_Tu1,0.585,0.194,0.670,0.022,0.617,0.134,2.857,1.567,2.832,4.321,4.521,2.894,16.450,1.693,7.368,0.102,4.781,6.655,6.545,4.664,0.764,9.198,20.567
Cer77_rep8_Dep6_Tu40,1.299,14.446,3.379,0.343,1.447,0.441,2.456,2.834,3.789,2.600,2.622,0.893,2.583,1.640,8.862,2.921,2.269,2.726,0.231,2.487,38.119,1.249,0.365
Cer77_rep7_Dep6_Tu0.3,0.000,0.240,0.220,0.014,2.063,0.092,1.752,4.923,1.013,2.627,3.773,3.577,0.531,8.307,14.306,0.235,1.386,17.861,6.905,3.702,0.289,13.262,12.921
Cer77_rep3_Dep6_Tu0.1,0.183,0.588,0.192,0.017,3.515,0.048,0.444,0.404,5.972,3.202,2.989,2.806,16.900,7.648,5.279,0.186,8.184,11.529,4.235,4.123,0.002,3.537,18.018
Cer77_rep4_Dep6_Tu0.3,0.141,0.535,0.278,0.008,1.930,0.120,2.448,4.875,1.816,1.293,7.643,1.776,5.691,4.530,11.467,0.138,0.891,13.750,15.798,3.952,0.032,11.387,9.501
Cer77_rep6_Dep6_Tu2,0.873,0.514,0.141,0.082,1.983,0.200,1.756,6.449,2.867,4.272,2.768,0.818,11.303,12.286,2.230,1.410,8.476,13.456,9.972,5.012,1.190,1.598,10.344
Cer77_rep6_Dep6_Tu20,1.087,5.100,4.591,0.220,1.197,0.313,2.186,2.719,0.630,5.303,5.044,3.116,4.491,0.535,2.820,15.549,15.093,0.738,14.466,1.418,9.405,3.654,0.324
Cer77_rep9_Dep6_Tu40,1.270,6.390,9.888,0.647,1.335,0.348,2.167,4.247,3.551,0.964,3.191,2.885,0.941,0.699,2.721,1.594,2.061,0.963,1.985,10.295,37.363,0.384,4.111
Cer77_rep6_Dep6_Tu40,1.486,10.595,7.443,0.687,0.117,0.482,3.265,2.205,3.517,3.770,2.683,0.849,2.471,0.672,2.493,7.713,0.072,0.890,3.534,11.437,29.903,2.083,1.632
Cer77_rep8_Dep6_Tu5,0.170,2.675,1.833,0.095,4.021,0.194,1.867,2.341,3.239,1.516,5.240,2.360,13.797,1.261,0.923,2.928,6.158,4.564,3.384,15.639,0.358,5.309,20.127
Cer77_rep5_Dep6_Tu50,1.484,18.259,9.406,0.522,0.218,0.224,2.079,1.702,2.993,2.837,1.967,0.297,0.857,0.500,1.638,39.977,0.129,0.798,1.612,8.788,2.571,0.848,0.293
Cer77_rep1_Dep6_Tu30,1.074,6.559,5.991,0.513,4.259,0.152,3.285,4.004,0.648,4.216,0.165,2.211,3.532,0.767,13.200,0.543,1.593,0.729,3.807,4.891,31.487,1.969,4.405
Cer77_rep2_Dep6_Tu20,1.635,11.152,1.040,0.328,3.318,0.064,0.579,3.597,6.098,1.833,4.369,0.230,4.560,8.767,5.392,2.115,3.339,6.251,5.447,2.730,20.485,2.570,4.100
Cer77_rep4_Dep6_Tu0.5,0.487,0.443,0.262,0.008,2.595,0.059,2.667,4.526,1.683,3.101,1.988,2.958,8.331,17.719,2.467,0.485,7.497,12.348,11.293,1.419,0.267,1.105,16.292
Cer77_rep2_Dep6_Tu40,1.227,8.920,6.624,0.737,3.102,0.234,3.851,4.120,0.276,4.123,1.863,3.268,3.459,0.779,0.441,23.802,0.203,1.041,4.221,2.079,18.280,3.196,4.153
Cer77_rep8_Dep6_Tu30,0.330,5.149,8.114,0.279,2.599,0.309,3.379,0.185,6.963,1.973,3.897,1.772,3.252,5.634,10.106,0.286,3.736,2.673,2.075,1.130,32.674,3.047,0.436
