Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Ov9433_rep10_Dep6_Tu5,2.696,0.406,8.237,9.418,4.471,3.273,4.965,10.905,5.314,5.777,4.280,1.638,0.411,0.011,0.074,0.218,0.715,0.688,0.328,0.705,0.513,0.211,0.556,0.014,0.013,0.123,0.131,0.001,0.080,0.010,0.294,0.658,3.770,4.763,11.438,8.843,0.314,1.654,0.582,1.501
Ov9433_rep6_Dep6_Tu20,0.990,2.850,2.777,3.323,8.568,7.698,0.547,7.516,6.320,5.423,2.401,3.238,0.699,0.555,0.474,0.418,0.407,0.287,0.900,0.128,0.003,0.466,0.763,0.650,0.025,0.494,0.323,0.418,0.897,1.629,0.016,0.653,8.074,7.380,3.251,10.465,5.618,1.521,0.273,1.559
Ov9433_rep8_Dep6_Tu5,2.130,2.666,0.809,6.318,2.761,6.580,16.281,1.960,11.884,2.885,5.675,3.052,1.462,0.090,0.694,0.100,0.034,0.148,1.514,0.980,0.032,0.214,1.125,0.003,0.077,0.017,0.175,0.001,0.086,0.036,0.383,0.779,0.558,6.297,10.807,7.078,2.296,1.542,0.265,0.208
Ov9433_rep2_Dep6_Tu5,1.190,3.640,9.511,11.854,1.677,8.733,0.468,9.718,8.666,2.440,2.738,3.008,1.027,0.101,0.053,0.548,0.651,0.736,0.328,0.104,0.153,0.355,0.776,0.000,0.050,0.010,0.007,0.002,0.013,0.011,0.160,0.733,4.289,7.536,4.431,11.973,1.505,0.444,0.285,0.075
Ov9433_rep5_Dep6_Tu0.5,2.307,0.308,16.266,7.408,4.371,4.078,13.236,2.457,7.261,0.687,6.545,6.645,0.442,0.253,0.288,0.244,0.388,0.390,0.600,0.532,0.025,0.193,0.636,0.005,0.007,0.003,0.124,0.002,0.000,0.000,0.033,0.172,0.665,9.762,1.083,10.716,0.171,1.616,0.044,0.038
Ov9433_rep5_Dep6_Tu5,2.529,1.690,6.229,7.947,6.264,10.335,7.196,7.148,6.807,2.788,7.121,0.134,2.000,0.869,0.257,1.053,0.525,0.633,0.012,0.539,0.711,1.191,0.046,0.000,0.061,0.019,0.004,0.000,0.010,0.001,0.007,0.568,9.877,0.348,3.719,7.575,0.578,2.860,0.143,0.206
Ov9433_rep8_Dep6_Tu30,0.474,1.982,4.887,5.632,5.825,0.465,1.346,6.568,6.427,3.148,3.114,0.069,0.255,0.675,0.456,0.100,0.468,0.397,0.089,0.170,0.713,0.622,0.418,0.398,0.386,0.194,1.732,0.680,2.028,2.472,0.093,0.804,13.855,3.435,4.268,11.374,9.123,1.590,1.076,2.190
Ov9433_rep6_Dep6_Tu0.3,3.566,2.251,11.937,9.398,2.062,8.005,2.146,10.183,6.358,12.131,2.535,0.651,0.906,1.427,0.486,0.126,0.316,0.064,0.696,0.448,0.417,0.196,0.593,0.000,0.035,0.002,0.029,0.000,0.008,0.000,0.024,0.095,3.828,10.998,3.442,2.300,0.301,1.557,0.300,0.183
Ov9433_rep1_Dep6_Tu0.3,0.007,2.574,7.455,4.783,12.940,11.762,3.859,11.858,0.556,4.501,3.460,7.327,0.838,0.518,0.729,0.576,0.981,0.546,0.265,0.800,0.409,0.260,0.708,0.000,0.010,0.014,0.005,0.000,0.003,0.000,0.105,0.247,4.424,6.143,1.802,8.704,0.031,0.582,0.110,0.107
Ov9433_rep2_Dep6_Tu10,1.018,1.703,5.626,5.334,7.467,5.764,6.564,13.514,1.202,7.105,1.936,2.152,0.248,0.277,0.107,0.567,0.537,0.522,0.220,0.383,0.375,0.134,0.555,0.069,0.030,0.138,0.059,0.000,0.157,1.252,0.165,0.743,0.972,12.022,7.132,11.748,0.554,0.648,0.454,0.548
