Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Ov9433_rep10_Dep6_Tu5,0.836,0.000,0.000,0.000,6.137,2.877,4.568,0.000,0.000,10.779,9.200,3.614,61.988
Ov9433_rep6_Dep6_Tu20,0.976,0.000,2.477,4.729,9.305,3.354,3.869,0.000,0.000,6.675,7.516,5.042,56.058
Ov9433_rep8_Dep6_Tu5,2.480,0.000,0.325,0.478,6.633,2.432,3.570,0.000,0.579,7.854,9.433,4.669,61.546
Ov9433_rep2_Dep6_Tu5,0.626,0.000,1.616,0.934,6.524,1.902,2.112,0.000,0.000,10.771,8.377,4.882,62.255
Ov9433_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,6.537,2.229,3.732,0.000,0.000,9.967,9.048,4.037,64.449
Ov9433_rep5_Dep6_Tu5,2.106,0.000,0.737,0.235,7.567,2.357,2.503,0.000,1.354,7.648,9.502,4.683,61.307
Ov9433_rep8_Dep6_Tu30,2.455,0.000,5.145,7.435,11.634,3.367,2.578,0.000,0.000,4.947,8.092,3.035,51.312
Ov9433_rep6_Dep6_Tu0.3,0.000,0.000,1.175,0.000,5.699,1.565,3.609,0.000,0.000,10.955,9.030,4.195,63.773
Ov9433_rep1_Dep6_Tu0.3,0.781,0.000,0.275,0.000,4.121,2.784,3.744,0.000,0.000,9.855,11.396,4.395,62.650
Ov9433_rep2_Dep6_Tu10,2.163,0.000,1.119,1.450,7.892,2.664,2.603,0.000,0.000,9.663,7.904,4.308,60.233
Ov9433_rep4_Dep6_Tu20,2.682,0.000,3.354,3.507,7.049,3.791,3.502,0.000,0.000,7.927,8.792,3.871,55.526
Ov9433_rep3_Dep6_Tu10,2.950,0.000,0.951,1.137,5.884,3.131,4.387,0.000,0.000,8.862,8.773,4.224,59.702
Ov9433_rep4_Dep6_Tu0.3,0.000,0.000,1.124,0.000,5.041,2.096,3.339,0.000,0.000,11.345,8.647,5.223,63.185
Ov9433_rep9_Dep6_Tu0.1,0.360,0.000,0.368,0.000,6.305,2.205,2.727,0.000,1.245,9.223,10.352,5.035,62.180
Ov9433_rep10_Dep6_Tu0.5,0.937,0.000,0.456,0.000,5.707,2.051,4.453,0.000,0.000,10.893,9.260,3.084,63.158
Ov9433_rep6_Dep6_Tu30,4.031,0.000,1.906,7.357,13.447,3.503,3.230,0.000,0.000,5.733,8.428,3.155,49.208
Ov9433_rep1_Dep6_Tu2,0.584,0.000,0.625,0.000,6.511,2.074,3.027,0.000,0.000,11.580,8.545,3.860,63.195
Ov9433_rep1_Dep6_Tu5,0.120,0.000,0.776,0.227,7.415,2.579,4.076,0.000,0.000,9.752,8.977,4.563,61.514
Ov9433_rep5_Dep6_Tu1,1.603,0.000,0.561,0.000,4.836,2.032,3.696,0.000,0.000,8.902,10.741,4.822,62.809
Ov9433_rep9_Dep6_Tu5,2.629,0.000,0.513,0.000,5.681,2.606,3.768,0.000,0.000,8.634,10.185,4.247,61.738
Ov9433_rep9_Dep6_Tu0.3,0.000,0.000,0.000,0.000,4.565,2.513,4.613,0.000,0.000,10.386,8.023,4.417,65.483
Ov9433_rep4_Dep6_Tu10,1.582,0.000,1.367,1.406,7.314,3.372,2.977,0.000,0.000,8.564,9.943,3.353,60.121
Ov9433_rep1_Dep6_Tu3,1.932,0.000,0.901,0.000,4.633,2.322,3.928,0.000,0.000,9.464,10.546,3.841,62.432
Ov9433_rep4_Dep6_Tu50,10.006,0.000,3.197,12.377,15.524,5.245,3.173,0.000,0.000,0.000,6.487,1.973,42.018
Ov9433_rep9_Dep6_Tu30,5.210,0.000,2.511,6.269,11.574,4.742,2.299,0.000,0.000,4.278,8.338,3.919,50.860
Ov9433_rep4_Dep6_Tu2,0.382,0.508,0.192,0.409,7.808,2.621,3.911,0.000,1.170,6.634,8.998,3.849,63.518
Ov9433_rep7_Dep6_Tu3,1.145,0.000,0.591,0.298,5.539,2.398,2.277,0.000,0.162,10.959,9.919,4.712,61.998
Ov9433_rep8_Dep6_Tu1,1.868,0.000,0.000,0.000,5.721,2.148,4.133,0.000,0.000,8.315,9.571,4.365,63.879
Ov9433_rep2_Dep6_Tu30,4.877,0.000,0.773,7.159,11.348,4.129,3.144,0.000,0.000,7.148,6.657,2.311,52.454
Ov9433_rep7_Dep6_Tu1,0.000,0.000,0.482,0.000,5.784,2.385,3.317,0.000,0.000,11.477,8.136,4.011,64.407
Ov9433_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,6.934,2.363,5.317,0.000,0.000,9.453,8.373,4.134,63.427
Ov9433_rep8_Dep6_Tu0.3,0.000,0.000,0.000,0.000,4.704,2.487,4.694,0.000,0.000,10.299,8.020,4.355,65.442
Ov9433_rep5_Dep6_Tu3,0.065,0.000,0.343,0.598,5.335,2.434,3.627,0.000,0.000,10.865,8.620,4.408,63.705
Ov9433_rep4_Dep6_Tu0.1,1.289,0.000,0.162,0.000,3.274,2.269,4.774,0.000,0.000,9.878,9.202,4.505,64.646
Ov9433_rep2_Dep6_Tu40,8.558,0.000,4.644,8.234,11.311,5.302,3.954,0.000,0.000,0.000,8.252,3.242,46.503
Ov9433_rep2_Dep6_Tu20,1.771,0.000,1.613,4.030,11.458,3.041,4.591,0.000,0.000,6.383,7.490,3.722,55.900
Ov9433_rep10_Dep6_Tu3,1.598,0.000,1.289,0.000,5.570,2.802,3.826,0.000,0.000,9.054,8.215,4.032,63.614
Ov9433_rep4_Dep6_Tu3,1.181,0.575,0.413,0.476,5.096,2.371,3.962,0.000,0.000,9.300,9.419,4.137,63.070
Ov9433_rep2_Dep6_Tu3,0.308,0.000,0.331,0.000,6.167,2.546,3.348,0.000,0.000,10.149,9.913,4.846,62.392
Ov9433_rep3_Dep6_Tu50,8.332,0.254,4.136,11.752,14.741,6.184,3.276,0.000,0.000,0.000,8.284,1.301,41.740
Ov9433_rep6_Dep6_Tu2,0.328,0.000,0.424,0.000,4.399,3.054,4.054,0.000,0.000,9.829,10.177,4.458,63.276
Ov9433_rep1_Dep6_Tu30,5.862,0.000,1.694,7.547,12.969,3.367,1.781,0.000,0.000,6.192,5.789,3.940,50.860
Ov9433_rep9_Dep6_Tu40,7.904,1.332,2.791,9.788,13.663,4.355,3.201,0.000,0.000,0.725,7.139,2.606,46.495
Ov9433_rep8_Dep6_Tu0.1,0.096,0.000,0.666,0.000,4.702,2.327,4.676,0.000,0.000,11.263,9.155,3.797,63.319
Ov9433_rep7_Dep6_Tu0.5,0.000,0.159,0.438,0.000,6.325,2.204,4.013,0.000,0.000,9.063,7.891,5.844,64.062
Ov9433_rep7_Dep6_Tu0.1,0.139,0.000,0.586,0.000,3.898,2.264,3.553,0.000,0.000,11.990,8.660,3.895,65.015
Ov9433_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,5.915,2.812,3.931,0.000,0.000,9.552,9.409,4.705,63.675
Ov9433_rep3_Dep6_Tu2,1.577,0.000,0.180,0.000,5.432,2.643,4.371,0.000,0.000,9.041,9.429,4.737,62.591
Ov9433_rep4_Dep6_Tu40,4.720,0.000,3.201,8.957,14.468,5.378,2.705,0.000,0.000,3.481,8.165,2.056,46.868
Ov9433_rep9_Dep6_Tu10,1.677,0.000,0.427,2.291,8.100,2.670,3.013,0.000,0.000,8.359,9.527,3.870,60.067
Ov9433_rep9_Dep6_Tu50,7.792,0.000,4.777,12.850,15.375,5.477,4.037,0.000,0.000,0.000,5.668,1.645,42.380
Ov9433_rep2_Dep6_Tu1,0.877,0.000,0.000,0.000,5.559,1.959,3.367,0.000,0.000,11.716,9.904,3.610,63.008
Ov9433_rep8_Dep6_Tu3,0.157,0.409,1.749,0.359,5.937,1.712,2.186,0.000,0.000,11.282,8.505,4.344,63.361
Ov9433_rep3_Dep6_Tu40,8.380,0.159,3.053,8.797,12.156,5.287,2.920,0.000,0.000,0.000,8.635,4.083,46.532
Ov9433_rep6_Dep6_Tu40,5.960,0.000,4.994,8.857,13.107,4.721,1.500,0.000,0.000,3.251,9.653,3.150,44.809
