Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Ov9433_rep10_Dep6_Tu5,1.820,1.394,0.082,0.350,0.506,2.410,0.437,2.323,0.628,2.266,8.481,0.819,22.044,56.440
Ov9433_rep6_Dep6_Tu20,3.914,0.860,0.004,5.012,8.663,0.068,0.035,0.018,1.821,3.095,7.864,0.233,10.510,57.903
Ov9433_rep8_Dep6_Tu5,0.000,0.003,0.077,1.292,5.379,0.664,1.241,0.048,1.242,3.789,7.860,2.625,24.066,51.716
Ov9433_rep2_Dep6_Tu5,0.000,0.934,0.003,1.144,0.036,0.989,1.768,0.707,0.319,7.360,2.841,0.544,29.321,54.034
Ov9433_rep5_Dep6_Tu0.5,0.118,0.000,1.129,0.000,0.058,0.000,0.197,1.378,0.288,0.793,11.330,0.994,29.191,54.525
Ov9433_rep5_Dep6_Tu5,0.000,0.143,0.254,0.008,2.974,0.912,2.067,2.268,3.238,3.216,8.020,1.260,19.834,55.804
Ov9433_rep8_Dep6_Tu30,7.307,2.545,0.013,7.613,10.459,0.000,0.268,0.002,0.000,3.437,3.698,0.014,8.170,56.474
Ov9433_rep6_Dep6_Tu0.3,0.000,0.476,0.207,0.000,0.000,0.000,0.928,0.300,2.248,4.422,12.138,2.216,25.012,52.053
Ov9433_rep1_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.001,1.422,3.005,0.724,1.163,12.144,2.080,27.069,52.392
Ov9433_rep2_Dep6_Tu10,1.981,0.559,0.049,2.311,0.794,1.844,0.001,0.239,0.592,2.497,8.109,0.541,19.927,60.557
Ov9433_rep4_Dep6_Tu20,5.094,0.003,0.000,3.070,8.182,0.020,1.132,0.880,0.345,0.759,10.403,2.060,12.149,55.903
Ov9433_rep3_Dep6_Tu10,2.587,0.523,0.347,1.695,1.480,0.009,1.443,0.495,0.194,5.159,7.101,0.230,21.010,57.727
Ov9433_rep4_Dep6_Tu0.3,0.000,0.154,0.957,0.000,0.001,0.000,1.375,0.072,0.604,1.824,8.573,2.205,22.509,61.728
Ov9433_rep9_Dep6_Tu0.1,0.000,0.002,0.000,0.000,0.100,0.667,2.262,0.995,2.554,6.839,7.796,1.937,28.746,48.103
Ov9433_rep10_Dep6_Tu0.5,0.000,0.000,0.010,0.000,0.000,0.014,3.587,0.025,0.052,3.278,10.424,1.401,28.840,52.370
Ov9433_rep6_Dep6_Tu30,4.415,0.003,0.000,7.415,20.672,0.004,0.022,0.327,0.658,2.335,5.420,0.952,10.271,47.505
Ov9433_rep1_Dep6_Tu2,0.000,0.266,0.645,0.000,0.000,1.026,1.675,0.706,0.943,5.753,7.294,0.287,30.419,50.985
