Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Breast-GC1002975,0.099,7.445,0.332,0.000,7.237,1.290,2.248,2.634,3.727,3.742,10.394,3.788,19.433,37.632
Breast-GC1002976,1.070,0.156,1.116,0.032,19.434,3.695,3.396,0.597,5.826,6.248,2.651,3.296,19.734,32.750
Breast-GC1002977,0.002,0.001,0.000,0.000,0.768,1.413,7.802,0.117,0.975,0.031,9.715,14.925,43.375,20.875
Breast-GC1002978,1.985,11.455,0.134,0.000,7.797,1.466,2.720,0.640,3.014,2.595,16.494,3.350,12.345,36.006
Breast-GC1002979,4.660,3.680,1.191,0.641,5.165,1.187,2.672,2.942,3.373,2.569,10.110,2.655,34.150,25.005
Breast-GC1002980,0.000,10.644,0.138,0.000,3.934,0.004,1.912,6.643,5.724,4.591,8.194,1.549,13.194,43.472
Breast-GC1002981,0.031,4.950,0.364,0.000,7.717,1.355,2.033,5.691,3.366,2.199,12.772,2.082,23.102,34.338
Breast-GC1003967,0.111,9.239,0.576,0.127,7.450,1.152,1.419,0.752,3.567,8.319,12.010,3.688,10.088,41.502
Breast-GC1003968,1.379,4.398,1.333,0.459,12.035,3.180,1.764,5.037,6.077,3.365,6.357,2.812,15.581,36.223
Breast-GC1003970,0.539,7.513,0.354,0.000,5.658,1.523,2.158,1.873,0.065,6.178,28.854,3.961,20.041,21.283
Breast-GC1003971,0.093,9.304,0.756,0.534,8.197,2.032,1.308,4.534,3.337,7.259,17.329,6.973,4.683,33.660
Breast-GC1003972,1.048,9.586,0.621,0.977,8.768,0.953,1.816,1.337,4.707,5.969,15.564,3.844,4.953,39.857
Breast-GC1003974,0.756,0.553,1.149,1.288,6.079,1.945,1.745,1.196,2.411,2.357,12.352,2.824,36.629,28.716
Breast-GC1002311,0.019,8.125,0.164,0.000,4.386,1.145,1.425,5.437,3.082,7.632,12.902,2.253,11.610,41.818
Breast-GC1004006,0.052,3.627,0.131,0.000,8.262,1.663,4.304,6.259,2.369,3.649,14.522,4.500,17.862,32.802
Breast-GC1004007,0.123,8.439,0.712,0.000,10.752,2.378,2.875,3.648,5.321,5.216,9.195,4.108,4.540,42.692
Breast-GC1004008,0.018,4.751,0.633,0.337,4.595,1.171,3.384,3.765,2.755,5.442,6.294,2.407,33.379,31.070
Breast-GC1004009,0.477,2.767,1.068,0.273,12.987,1.731,0.971,0.499,2.422,4.147,7.483,1.094,32.379,31.701
Breast-GC110693,0.485,0.182,0.185,0.350,12.794,3.430,2.472,0.250,0.086,2.376,11.010,5.405,31.819,29.156
Breast-GC110694,0.242,6.976,0.676,0.000,6.570,1.201,2.952,1.167,4.380,8.886,11.421,2.790,20.499,32.241
Breast-GC110695,0.265,4.988,0.832,0.000,14.648,3.313,3.036,1.549,1.907,4.595,10.140,6.413,5.170,43.144
Breast-GC110696,0.004,6.338,0.121,0.000,7.251,1.504,4.831,4.116,4.386,5.260,11.848,4.293,13.974,36.076
Breast-GC116960,0.560,6.465,0.521,0.346,6.478,1.863,4.890,4.304,0.991,4.610,17.452,5.674,15.520,30.328
Breast-GC116963,0.003,3.012,0.470,0.187,4.895,0.045,1.048,4.080,2.204,1.461,3.129,1.569,51.189,26.709
Breast-GC116964,0.001,0.251,0.130,0.000,14.068,5.276,4.236,0.093,0.058,3.303,18.968,7.893,3.859,41.864
Breast-GC116965,0.053,14.309,0.135,0.000,8.053,1.323,1.069,4.730,2.457,11.452,7.897,4.229,0.530,43.763
Breast-GC116966,0.000,16.721,0.041,0.000,3.106,0.221,2.290,4.280,3.600,6.827,11.730,4.041,2.483,44.660
Breast-GC116967,0.262,3.346,0.922,0.000,14.421,3.142,2.777,2.042,1.780,1.978,15.098,6.453,9.622,38.158
Breast-GC116968,0.141,9.168,0.353,0.162,5.389,0.542,1.645,0.155,4.338,5.535,4.180,1.522,33.619,33.250
Breast-GC116969,0.007,4.015,0.755,0.000,5.191,0.933,1.656,0.049,5.301,3.978,6.657,1.958,40.587,28.913
Breast-GC116970,0.167,3.884,0.439,0.494,9.623,1.508,1.935,5.236,0.819,6.143,9.663,2.859,23.769,33.461
Breast-GC116971,0.672,6.052,1.254,0.062,6.222,1.075,3.560,8.458,4.845,7.341,10.121,3.304,11.642,35.393
Breast-GC110676,0.017,4.738,0.511,0.601,8.060,1.618,3.348,6.872,0.614,3.277,8.825,4.085,16.943,40.490
Breast-GC110678,0.760,9.539,0.788,1.053,6.066,1.903,2.486,4.349,1.641,5.998,20.659,4.617,15.417,24.724
Breast-GC110679,13.538,2.393,2.005,1.378,8.460,1.458,3.269,4.084,2.951,4.358,9.061,2.362,11.804,32.879
Breast-GC110680,0.014,1.415,0.564,0.000,11.925,2.026,2.276,2.608,3.324,5.756,9.175,1.548,21.781,37.588
Breast-GC110681,3.306,0.020,0.278,0.000,32.009,14.360,0.419,0.001,0.000,0.120,0.143,3.562,7.928,37.854
Breast-GC110682,0.062,0.289,0.440,0.000,14.924,4.262,5.259,1.281,1.193,4.329,12.201,5.110,20.608,30.041
Breast-GC110683,0.241,0.305,0.810,0.000,15.950,5.637,4.601,0.302,0.744,4.063,10.416,6.913,12.887,37.130
Breast-GC110684,0.028,0.712,1.321,0.376,8.465,3.016,4.214,1.336,1.617,4.515,13.701,3.755,25.796,31.149
Breast-GC110685,0.246,9.361,0.424,0.000,9.514,1.512,5.087,5.159,7.059,7.076,14.977,6.290,7.636,25.661
Ovarian-GC110686,0.000,20.086,0.004,0.013,0.384,0.000,1.105,10.741,7.186,7.338,4.235,1.778,4.716,42.413
Ovarian-GC114179,0.008,15.801,0.345,0.588,3.012,0.062,1.642,4.755,3.303,13.301,11.027,2.829,11.238,32.089
Ovarian-GC114180,0.003,21.780,0.019,0.373,0.260,0.000,2.126,11.841,4.609,2.790,12.534,2.288,7.187,34.190
Ovarian-GC114181,5.928,24.997,1.535,0.395,1.778,0.569,0.638,4.399,2.610,14.714,5.785,1.477,11.105,24.071
Ovarian-GC114182,2.021,0.004,0.294,0.000,59.289,4.932,0.004,0.001,0.004,0.281,4.152,0.261,11.985,16.774
Ovarian-GC116977,0.063,7.560,0.753,0.299,9.237,2.092,2.841,1.047,1.953,8.668,12.506,5.249,9.615,38.119
Ovarian-GC116979,1.171,17.720,0.668,0.304,17.788,0.000,1.406,6.293,3.861,1.710,9.128,0.442,22.757,16.753
