Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Breast-GC1002975,0.000,0.000,0.000,0.000,0.000,0.000,0.193,0.000,0.000,7.401,12.291,2.173,37.895,40.047
Breast-GC1002976,5.738,0.000,0.000,0.787,0.000,0.548,1.620,0.000,0.000,10.564,3.146,0.970,36.199,40.427
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,0.000,10.378,0.000,2.779,0.000,11.869,16.977,50.425,7.572
Breast-GC1002978,1.278,0.000,0.000,0.000,1.810,0.000,0.556,0.000,0.000,5.620,19.151,1.790,28.436,41.359
Breast-GC1002979,6.498,0.298,0.000,0.000,0.000,0.435,2.033,0.000,0.000,4.108,11.859,1.949,45.891,26.927
Breast-GC1002980,0.000,0.000,0.000,0.000,0.720,0.000,0.788,0.000,0.000,9.660,11.392,1.960,33.768,41.711
Breast-GC1002981,0.461,0.000,0.000,0.000,0.108,0.000,0.508,0.000,0.000,8.395,14.577,0.842,40.069,35.039
Breast-GC1003967,0.000,0.000,0.000,0.000,0.284,0.000,0.000,0.000,0.000,11.066,15.773,1.719,28.843,42.314
Breast-GC1003968,2.440,0.000,0.000,0.000,0.974,0.144,0.000,0.000,0.000,12.575,7.025,1.019,33.125,42.698
Breast-GC1003970,0.137,0.000,0.000,0.050,0.175,0.000,0.353,0.000,0.000,7.955,30.562,0.812,31.224,28.732
Breast-GC1003971,0.058,0.000,0.000,0.000,0.000,0.278,0.000,0.432,0.000,12.300,19.277,5.647,18.380,43.627
Breast-GC1003972,1.824,0.000,0.000,0.000,0.000,0.126,0.000,0.000,0.000,10.019,19.118,1.535,23.291,44.085
Breast-GC1003974,0.000,0.000,0.000,0.000,0.126,0.981,0.000,0.000,0.000,3.278,14.106,0.825,50.535,30.149
Breast-GC1002311,0.000,0.000,0.000,0.000,0.196,0.000,0.001,0.000,0.000,12.434,16.433,1.331,31.092,38.512
Breast-GC1004006,0.013,0.000,0.000,0.000,0.000,0.000,2.260,0.000,0.000,13.199,15.413,2.200,32.421,34.495
Breast-GC1004007,0.272,0.000,0.000,0.000,0.271,0.000,0.000,0.000,0.000,9.776,10.954,2.483,24.021,52.222
Breast-GC1004008,0.000,0.000,0.000,0.000,0.000,0.000,1.256,0.000,0.000,5.675,7.184,0.864,49.992,35.028
Breast-GC1004009,0.880,0.000,0.000,0.110,1.670,0.000,0.000,0.000,0.000,6.056,7.251,0.000,49.814,34.219
Breast-GC110693,0.000,0.000,0.000,0.000,0.795,0.055,0.789,0.000,0.122,7.515,14.266,1.987,48.809,25.663
Breast-GC110694,0.000,0.000,0.000,0.000,0.285,0.000,1.278,0.000,0.000,10.812,12.626,1.454,36.164,37.380
Breast-GC110695,0.527,0.000,0.000,0.000,0.885,0.000,0.551,0.000,0.000,10.687,12.691,3.300,25.059,46.300
Breast-GC110696,0.000,0.000,0.000,0.000,0.000,0.000,3.406,0.000,0.000,9.942,13.270,2.670,30.873,39.840
Breast-GC116960,0.529,0.000,0.000,0.000,0.000,0.264,4.125,0.000,0.000,7.898,19.414,3.719,29.613,34.437
Breast-GC116963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.840,4.315,0.802,65.806,26.237
Breast-GC116964,0.000,0.000,0.000,0.000,0.000,0.000,1.871,0.000,0.000,12.860,23.984,4.539,22.371,34.375
Breast-GC116965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.371,10.463,2.032,19.291,52.842
Breast-GC116966,0.000,0.000,0.000,0.000,0.000,0.000,0.509,0.000,0.000,11.270,14.010,2.587,22.408,49.215
Breast-GC116967,0.978,0.000,0.000,0.000,0.775,0.188,0.424,0.000,0.000,9.507,18.908,3.279,27.236,38.703
Breast-GC116968,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.010,5.747,0.197,50.734,37.311
Breast-GC116969,0.000,0.000,0.000,0.000,0.000,0.000,0.414,0.000,0.000,5.507,7.814,1.276,56.613,28.375
Breast-GC116970,0.000,0.000,0.000,0.000,1.155,1.060,0.141,0.000,0.000,8.584,11.037,1.432,40.761,35.829
Breast-GC116971,1.884,0.000,0.000,0.000,0.000,0.000,2.476,0.000,0.000,12.907,10.318,2.759,28.342,41.314
Breast-GC110676,0.000,0.000,0.000,0.000,0.136,0.000,1.563,0.000,0.000,5.352,10.810,1.971,36.049,44.118
Breast-GC110678,1.903,0.000,0.000,0.000,0.215,1.662,0.553,0.000,0.000,9.024,22.941,3.025,26.559,34.118
Breast-GC110679,16.604,0.000,0.000,0.000,0.419,0.503,0.923,0.000,0.000,6.300,10.862,1.063,27.526,35.800
Breast-GC110680,0.000,0.000,0.000,0.000,0.268,0.000,0.428,0.000,0.000,12.213,12.340,0.000,40.725,34.025
Breast-GC110681,5.453,0.000,0.000,7.690,3.331,0.000,0.000,0.000,0.000,13.239,0.137,0.000,26.158,43.991
Breast-GC110682,0.243,0.000,0.000,0.000,1.353,0.011,3.085,0.000,0.000,8.622,13.830,1.393,34.627,36.835
Breast-GC110683,0.495,0.000,0.000,0.000,0.301,0.247,1.497,0.000,0.000,10.551,12.128,2.937,29.908,41.936
Breast-GC110684,0.000,0.000,0.000,0.000,1.290,0.126,3.046,0.000,0.000,9.567,16.729,1.742,40.546,26.953
Breast-GC110685,1.774,0.000,0.000,0.000,0.815,0.082,3.536,4.759,0.000,8.619,16.170,5.087,19.245,39.914
Ovarian-GC110686,0.000,0.000,0.000,0.000,0.783,0.000,0.521,0.000,0.000,22.549,5.925,2.280,23.351,44.590
Ovarian-GC114179,0.000,0.000,0.000,0.000,0.725,0.000,0.000,0.000,0.000,15.968,12.463,1.393,26.268,43.183
Ovarian-GC114180,0.000,0.000,0.000,0.000,0.062,0.103,1.374,0.000,0.000,8.490,14.296,2.912,22.537,50.226
Ovarian-GC114181,5.850,4.956,0.125,0.769,0.457,0.084,0.000,0.000,0.000,17.568,7.117,1.379,23.196,38.499
Ovarian-GC114182,5.872,0.000,0.087,3.545,24.382,0.000,0.000,0.000,0.000,17.136,7.316,0.000,22.529,19.133
Ovarian-GC116977,0.000,0.000,0.000,0.000,0.536,0.251,0.190,0.000,0.000,12.401,16.111,3.159,27.120,40.232
Ovarian-GC116979,3.179,0.000,0.000,0.000,10.537,0.000,0.883,0.000,0.000,8.792,10.439,0.955,30.847,34.368
Ovarian-GC116982,1.521,0.000,0.000,0.536,9.633,0.000,0.390,0.000,0.000,13.409,6.775,6.015,22.666,39.056
Ovarian-GC116990,0.031,0.000,0.000,0.000,1.943,0.248,1.679,0.000,0.000,2.157,15.228,1.642,39.257,37.814
Ovarian-GC119363,2.938,0.000,0.000,0.954,6.034,0.195,0.350,0.000,0.000,15.519,4.824,2.478,22.438,44.269
Ovarian-GC119364,0.000,0.000,0.000,0.000,0.433,0.019,3.067,0.000,0.000,5.389,18.420,2.375,33.334,36.964
Ovarian-GC119365,1.200,0.000,0.000,0.537,73.536,0.000,0.000,0.000,0.000,4.534,0.076,0.000,1.499,18.618
Ovarian-GC119366,7.728,0.000,0.000,1.435,0.246,0.291,0.293,0.000,0.000,23.535,7.378,1.831,10.607,46.655
Colorectal-GC121326,0.072,0.000,0.000,1.716,0.492,0.126,0.000,0.000,0.000,22.588,2.514,0.000,39.326,33.165
Colorectal-GC121327,1.263,24.286,0.000,0.000,1.191,6.354,1.058,0.000,0.000,10.586,10.602,2.261,16.915,25.486
