Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Ov9433_rep10_Dep6_Tu5,0.168,0.222,6.634,4.618,0.196,2.506,11.881,0.806,3.714,2.946,0.535,1.657,0.010,0.040,0.425,1.626,1.595,1.393,0.540,0.161,0.064,0.085,0.217,0.062,0.027,0.006,0.006,0.000,0.007,0.000,0.000,0.000,2.491,0.124,0.092,0.005,0.008,0.017,0.864,0.606,53.646
Ov9433_rep6_Dep6_Tu20,0.230,0.341,2.532,3.614,2.387,7.324,0.507,2.378,5.262,0.550,2.511,0.906,0.035,0.197,0.522,0.326,1.516,1.106,0.589,1.759,0.007,0.222,0.200,0.004,0.022,0.002,0.003,0.002,0.056,0.078,0.002,0.001,20.136,0.052,0.008,0.001,0.017,0.014,0.452,0.077,44.053
Ov9433_rep8_Dep6_Tu5,0.291,0.204,2.808,0.602,2.139,3.486,3.540,11.630,7.038,1.338,1.965,2.216,0.234,0.128,0.122,0.634,1.730,1.220,0.453,1.398,0.006,0.052,0.200,0.004,0.018,0.001,0.005,0.001,0.005,0.194,0.000,0.000,3.842,0.134,0.036,0.002,0.023,0.003,0.079,0.156,52.058
Ov9433_rep2_Dep6_Tu5,0.453,0.215,1.788,2.597,1.363,4.831,3.950,9.064,7.194,1.802,2.279,0.503,0.067,0.093,1.822,1.308,0.552,0.680,0.129,0.377,0.075,0.079,0.098,0.001,0.013,0.001,0.001,0.000,0.009,0.003,0.000,0.000,3.370,0.306,0.072,0.002,0.021,0.003,0.148,0.403,54.329
Ov9433_rep5_Dep6_Tu0.5,0.079,0.115,0.637,4.191,3.886,4.183,2.911,10.445,3.760,2.301,1.220,2.744,0.092,0.050,1.731,1.294,0.989,0.923,0.134,0.954,0.033,0.029,0.107,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.012,0.000,0.000,0.000,0.002,0.017,57.151
Ov9433_rep5_Dep6_Tu5,0.169,0.042,1.497,3.978,0.343,6.180,9.541,5.250,4.007,2.115,1.058,1.693,0.113,0.102,0.589,1.113,1.299,2.299,0.794,0.176,0.017,0.088,0.112,0.001,0.013,0.001,0.000,0.000,0.011,0.019,0.001,0.003,2.516,0.291,0.147,0.024,0.002,0.021,0.578,0.016,53.782
Ov9433_rep8_Dep6_Tu30,0.430,0.366,0.924,3.334,2.546,2.821,4.490,3.025,3.451,1.706,0.009,1.580,0.129,0.152,0.017,0.771,0.290,0.362,0.209,1.191,0.021,0.323,0.058,0.018,0.104,0.007,0.001,0.004,0.042,0.298,0.001,0.003,33.371,0.030,0.002,0.038,0.026,0.007,0.019,0.097,37.727
Ov9433_rep6_Dep6_Tu0.3,0.207,0.007,4.454,1.721,0.892,4.012,3.667,10.504,3.621,3.550,1.735,2.293,0.117,0.109,1.371,1.501,0.072,2.078,0.624,1.288,0.023,0.041,0.056,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.001,0.006,56.045
Ov9433_rep1_Dep6_Tu0.3,0.253,0.114,2.286,3.327,2.357,5.020,11.708,5.648,1.612,3.295,1.614,0.550,0.133,0.115,1.661,1.443,1.330,0.745,0.214,1.588,0.025,0.054,0.102,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0.018,54.784
Ov9433_rep2_Dep6_Tu10,0.031,0.427,2.235,1.610,4.726,2.567,8.871,2.090,5.730,3.099,0.231,2.307,0.015,0.095,1.345,0.984,0.484,1.241,0.318,0.027,0.060,0.133,0.050,0.004,0.041,0.003,0.004,0.001,0.002,0.007,0.000,0.004,9.968,0.052,0.019,0.038,0.016,0.008,0.058,0.034,51.067
Ov9433_rep4_Dep6_Tu20,0.273,0.032,1.876,1.484,7.452,1.602,5.340,1.955,8.152,2.397,0.546,0.043,0.221,0.152,1.020,0.645,0.303,0.456,1.084,1.164,0.006,0.024,0.200,0.001,0.018,0.002,0.001,0.000,0.020,0.010,0.000,0.000,22.291,0.020,0.004,0.001,0.001,0.001,0.081,0.126,40.998
Ov9433_rep3_Dep6_Tu10,0.362,0.316,3.340,6.956,3.694,1.451,0.804,2.085,8.911,1.150,3.079,1.315,0.234,0.148,0.174,0.095,2.476,2.145,0.019,0.994,0.075,0.038,0.145,0.040,0.034,0.021,0.009,0.007,0.005,0.227,0.000,0.000,8.146,0.141,0.081,0.005,0.008,0.002,0.062,0.378,50.828
Ov9433_rep4_Dep6_Tu0.3,0.220,0.063,3.683,3.520,2.312,4.637,6.586,8.758,0.993,1.073,2.672,2.713,0.068,0.050,0.674,2.051,1.162,0.945,0.663,0.302,0.011,0.042,0.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.012,0.000,0.000,0.000,0.001,0.017,56.594
Ov9433_rep9_Dep6_Tu0.1,0.090,0.039,3.406,0.623,2.328,0.981,9.010,5.935,9.003,2.355,2.291,1.627,0.226,0.032,1.307,0.407,2.215,0.138,0.479,1.600,0.009,0.134,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.024,0.000,0.000,0.000,0.024,0.019,55.611
Ov9433_rep10_Dep6_Tu0.5,0.405,0.201,2.368,3.495,1.656,6.107,11.680,1.868,3.458,3.758,2.538,0.842,0.169,0.086,2.529,1.101,0.201,0.199,0.527,0.046,0.080,0.074,0.267,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.017,0.000,0.000,0.000,0.006,0.033,56.252
Ov9433_rep6_Dep6_Tu30,0.044,0.099,1.320,6.300,2.278,0.133,5.022,4.873,3.220,2.096,0.297,0.672,0.151,0.024,1.035,0.262,1.123,0.430,0.492,0.421,0.036,0.015,0.047,0.000,0.010,0.001,0.009,0.001,0.054,0.329,0.002,0.004,34.195,0.018,0.002,0.161,0.005,0.003,0.020,0.016,34.779
Ov9433_rep1_Dep6_Tu2,0.723,0.206,2.419,0.762,3.581,5.381,5.310,7.119,4.302,0.953,0.376,3.989,0.131,0.100,0.302,1.806,0.266,2.466,0.163,2.181,0.018,0.143,0.116,0.003,0.008,0.005,0.001,0.001,0.000,0.000,0.000,0.000,0.002,0.031,0.063,0.001,0.000,0.000,0.032,0.153,56.886
Ov9433_rep1_Dep6_Tu5,0.105,0.475,1.592,3.779,4.776,2.307,11.584,5.867,0.179,3.552,0.285,0.869,0.058,0.143,2.115,2.178,0.053,0.822,0.322,0.488,0.090,0.330,0.012,0.001,0.041,0.003,0.002,0.000,0.017,0.001,0.000,0.000,1.931,0.035,0.277,0.015,0.012,0.007,0.164,0.901,54.609
Ov9433_rep5_Dep6_Tu1,0.112,0.006,2.917,2.858,4.771,2.230,3.031,5.736,6.659,2.595,0.422,3.661,0.028,0.032,1.736,0.214,1.867,2.432,0.535,0.520,0.017,0.085,0.144,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.027,0.000,0.001,0.006,0.026,0.030,57.290
Ov9433_rep9_Dep6_Tu5,0.200,0.263,0.937,0.876,6.866,0.638,6.146,6.481,5.811,2.940,0.129,2.764,0.078,0.096,1.116,2.357,0.997,0.965,0.146,0.743,0.037,0.258,0.091,0.006,0.036,0.001,0.000,0.001,0.035,0.185,0.000,0.000,2.279,0.215,0.158,0.068,0.086,0.027,0.175,0.122,55.672
Ov9433_rep9_Dep6_Tu0.3,0.060,0.035,7.482,3.691,5.980,0.615,8.977,2.777,0.708,0.385,1.458,5.247,0.178,0.006,1.697,0.502,1.854,0.502,0.192,1.251,0.016,0.024,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.002,56.277
Ov9433_rep4_Dep6_Tu10,0.341,0.073,1.873,0.508,2.930,1.534,9.342,4.151,6.199,3.410,2.057,0.999,0.108,0.071,1.433,0.957,0.517,0.204,0.053,0.190,0.037,0.179,0.010,0.004,0.041,0.002,0.006,0.001,0.009,0.030,0.000,0.001,8.865,0.119,0.022,0.004,0.002,0.002,0.020,0.453,53.245
Ov9433_rep1_Dep6_Tu3,0.129,0.083,6.810,1.418,4.173,2.337,7.283,0.832,6.252,3.323,1.652,1.847,0.103,0.037,1.018,1.218,1.686,1.329,0.768,0.388,0.030,0.089,0.153,0.004,0.057,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.060,0.036,0.170,0.001,0.001,0.001,0.280,0.632,55.796
Ov9433_rep4_Dep6_Tu50,0.095,0.040,2.209,3.953,0.385,2.384,2.771,1.209,3.503,0.176,0.961,0.284,0.224,0.057,0.574,0.038,0.506,0.148,0.096,0.220,0.003,0.081,0.118,0.020,0.051,0.004,0.007,0.005,0.106,0.553,0.000,0.001,60.592,0.001,0.002,0.007,0.107,0.006,0.020,0.003,18.476
Ov9433_rep9_Dep6_Tu30,0.090,0.147,2.875,4.435,3.083,2.024,0.910,3.832,6.110,1.024,1.373,0.989,0.302,0.020,0.136,1.147,0.610,0.110,0.476,0.299,0.045,0.011,0.081,0.000,0.013,0.004,0.001,0.000,0.006,0.016,0.000,0.000,35.389,0.003,0.003,0.001,0.016,0.000,0.009,0.003,34.407
Ov9433_rep4_Dep6_Tu2,0.134,0.191,3.563,1.427,3.624,4.861,1.810,9.850,4.428,2.504,1.749,1.645,0.175,0.099,0.148,1.497,1.503,1.639,0.187,1.833,0.077,0.129,0.071,0.000,0.009,0.001,0.000,0.000,0.003,0.012,0.000,0.000,0.058,0.042,0.410,0.010,0.009,0.018,0.006,0.004,56.276
