Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.466,0.000,0.000,0.000,0.000,19.364,11.380,0.000,64.619,0.000,4.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep2_Dep6_Tu50,0.066,0.000,0.000,30.300,0.200,0.079,0.000,0.000,0.000,11.937,1.084,0.000,27.225,0.580,0.000,0.000,0.000,0.000,0.000,2.520,0.000,0.000,26.007
Colo_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,0.171,0.000,5.330,0.000,0.000,9.461,14.161,0.000,58.816,0.000,0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.944
Colo_rep3_Dep6_Tu2,0.000,0.000,0.000,0.000,0.397,0.000,5.830,0.000,0.000,2.401,15.395,0.000,52.981,0.000,22.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.514
Colo_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,0.345,0.000,3.090,0.000,0.000,11.038,7.263,0.000,64.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.966
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.196,0.000,12.041,0.000,0.000,1.806,7.379,0.000,57.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.272
Colo_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,0.654,0.000,0.000,0.000,0.000,17.099,11.198,0.000,58.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.874
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,1.636,0.000,4.370,0.000,0.000,13.826,15.599,0.000,52.430,0.000,0.000,7.402,0.000,0.000,0.000,0.000,0.000,0.000,4.735
Colo_rep9_Dep6_Tu30,0.000,0.000,0.000,10.326,0.987,0.000,1.222,0.000,0.000,1.799,6.270,0.000,33.027,0.000,0.000,0.000,3.308,0.000,0.000,0.000,43.061,0.000,0.000
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.589,0.000,0.000,0.000,0.000,12.414,12.318,0.000,60.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.836
Colo_rep6_Dep6_Tu20,0.000,0.000,0.000,7.659,0.000,0.000,0.000,0.000,0.000,12.026,7.597,0.000,42.496,0.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.076
Colo_rep8_Dep6_Tu30,0.000,0.000,0.000,6.242,3.528,0.000,0.000,0.000,0.000,3.120,2.731,0.000,36.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.404,0.000,7.945
Colo_rep3_Dep6_Tu5,0.000,0.000,0.000,0.000,0.375,0.000,1.170,0.000,0.000,11.571,5.253,0.000,63.436,0.000,0.000,15.416,0.000,0.000,0.000,0.000,0.000,2.777,0.000
Colo_rep4_Dep6_Tu3,0.000,0.000,0.000,0.000,2.158,0.000,2.092,0.000,0.000,5.476,5.268,0.000,63.368,0.000,0.000,0.000,0.000,0.000,2.891,0.000,0.000,0.000,18.746
Colo_rep2_Dep6_Tu10,0.000,0.000,0.000,2.545,0.125,0.000,0.000,0.000,0.000,9.051,10.829,0.000,53.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.067
Colo_rep3_Dep6_Tu40,0.000,0.000,0.000,20.650,2.052,0.000,0.000,0.000,0.000,0.046,2.689,0.000,26.276,0.000,0.000,0.000,0.000,0.000,0.000,48.285,0.000,0.000,0.000
Colo_rep3_Dep6_Tu30,8.264,0.000,0.000,11.814,0.000,0.000,0.000,0.000,0.000,5.681,6.559,0.000,41.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.933
Colo_rep6_Dep6_Tu30,0.000,0.000,0.000,14.314,14.255,0.000,0.000,0.000,0.000,0.439,2.296,0.000,28.347,0.000,40.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep4_Dep6_Tu50,4.288,0.000,0.000,24.454,0.000,0.000,0.000,0.000,0.000,4.975,4.085,0.000,20.663,0.000,20.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.135
Colo_rep5_Dep6_Tu50,11.015,0.000,0.000,24.149,0.101,0.000,0.000,0.000,0.000,1.497,4.720,0.000,22.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.993
Colo_rep6_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.661,14.067,0.000,54.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.084
Colo_rep10_Dep6_Tu50,0.000,0.000,0.000,25.206,16.216,0.000,0.000,0.000,0.000,3.177,9.767,0.000,13.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.209
Colo_rep7_Dep6_Tu50,2.278,0.000,0.000,27.539,0.000,0.000,0.000,0.000,0.000,10.437,1.739,0.000,22.162,0.000,29.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.332
Colo_rep9_Dep6_Tu40,12.241,0.000,0.000,13.273,4.290,0.000,0.000,0.000,0.000,1.369,7.600,0.000,25.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.202
Colo_rep8_Dep6_Tu5,0.000,0.000,0.000,0.000,2.188,0.000,0.000,0.000,0.000,1.555,8.786,0.000,50.979,0.000,15.121,0.000,0.000,0.000,17.987,0.000,0.000,0.000,3.383
Colo_rep1_Dep6_Tu20,0.000,0.000,0.000,12.690,0.434,0.000,0.000,0.000,0.000,0.722,7.262,0.000,37.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.118,22.402
Colo_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,3.088,0.000,0.000,0.000,0.000,18.218,11.631,0.000,58.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.985
Colo_rep5_Dep6_Tu30,0.000,0.000,0.000,12.874,9.370,0.000,0.574,0.000,0.000,15.231,0.912,0.000,33.177,0.000,0.000,0.000,27.861,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.185,0.000,0.124,0.000,0.000,10.038,17.788,0.000,61.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.953
Colo_rep5_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.746,0.000,6.355,0.000,0.000,15.473,6.152,0.000,64.483,0.000,0.000,4.865,0.000,0.000,0.000,0.000,0.000,0.000,1.924
Colo_rep9_Dep6_Tu3,0.000,0.000,0.000,0.000,1.025,0.000,0.000,0.000,0.000,1.189,4.580,0.000,53.779,0.000,0.000,39.408,0.000,0.000,0.018,0.000,0.000,0.000,0.000
Colo_rep2_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.283,0.000,0.000,0.000,0.000,8.492,5.389,0.000,57.664,0.000,0.231,19.809,0.000,0.000,8.130,0.000,0.000,0.000,0.000
Colo_rep8_Dep6_Tu10,0.000,0.000,0.000,0.226,0.442,0.000,17.969,0.000,0.000,2.382,6.140,0.000,55.158,0.000,0.000,17.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep4_Dep6_Tu30,0.000,0.000,0.000,7.034,0.018,17.569,0.000,0.000,0.000,10.605,4.132,0.000,42.814,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.765
Colo_rep2_Dep6_Tu2,0.000,0.000,0.000,0.000,0.506,0.000,0.000,0.000,0.000,12.645,13.559,0.000,57.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.598
