Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,9.333,0.000,1.455,0.000,0.378,13.795,13.994,1.513,59.532
Colo_rep2_Dep6_Tu50,0.998,0.000,2.706,0.000,9.047,24.933,2.613,0.000,0.000,16.320,6.528,5.318,31.537
Colo_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,11.758,0.000,6.029,0.000,0.227,10.676,8.930,2.258,60.123
Colo_rep3_Dep6_Tu2,0.000,0.000,0.000,0.000,7.474,1.074,7.346,0.000,0.202,8.942,11.198,2.719,61.045
Colo_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,7.613,0.657,4.990,0.000,0.000,14.443,7.620,2.087,62.591
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,11.740,0.000,7.052,0.127,1.499,8.797,9.653,3.021,58.111
Colo_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,11.527,0.580,2.226,0.000,0.226,12.356,14.889,2.852,55.344
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,18.483,0.000,5.299,0.000,0.004,9.013,9.806,1.469,55.925
Colo_rep9_Dep6_Tu30,0.000,0.000,0.000,0.000,10.663,13.567,4.250,0.000,0.000,14.868,10.351,3.023,43.278
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,16.897,0.000,1.675,0.000,0.000,9.792,11.680,4.034,55.922
Colo_rep6_Dep6_Tu20,0.000,0.000,0.573,0.000,3.354,14.969,4.341,0.000,2.861,9.464,12.551,2.949,48.937
Colo_rep8_Dep6_Tu30,0.709,0.000,0.464,0.000,19.713,11.927,2.297,0.000,0.000,10.640,7.254,4.574,42.422
Colo_rep3_Dep6_Tu5,0.000,0.000,0.000,1.253,10.893,1.975,5.760,0.000,0.000,10.085,6.947,3.304,59.782
Colo_rep4_Dep6_Tu3,0.000,0.000,0.000,0.000,14.021,0.000,3.699,0.000,0.000,6.597,10.621,7.045,58.017
Colo_rep2_Dep6_Tu10,0.000,0.000,0.000,0.000,11.277,5.959,3.505,0.000,0.293,9.642,14.095,4.261,50.968
Colo_rep3_Dep6_Tu40,0.000,2.264,0.000,0.000,14.023,21.836,4.533,3.700,0.000,8.451,6.301,3.005,35.887
Colo_rep3_Dep6_Tu30,6.737,0.000,0.000,0.000,4.686,12.104,4.369,0.965,0.000,12.350,7.971,5.428,45.391
Colo_rep6_Dep6_Tu30,0.000,0.000,0.000,0.000,20.570,15.940,1.813,0.000,2.565,8.087,7.239,4.781,39.005
Colo_rep4_Dep6_Tu50,5.045,0.000,0.483,0.000,1.870,29.786,3.205,0.000,5.051,13.346,11.905,0.332,28.978
Colo_rep5_Dep6_Tu50,3.523,0.000,2.312,0.000,4.169,28.219,2.633,0.000,0.000,12.828,10.447,6.155,29.714
Colo_rep6_Dep6_Tu2,0.000,0.000,0.000,0.000,6.698,1.618,2.238,0.000,6.868,9.776,10.040,2.168,60.595
Colo_rep10_Dep6_Tu50,0.255,0.000,0.000,0.000,14.828,30.818,3.089,0.000,0.000,14.140,12.940,2.315,21.616
Colo_rep7_Dep6_Tu50,6.594,1.209,0.000,0.000,5.791,23.183,4.095,1.455,0.000,12.260,7.859,4.794,32.759
Colo_rep9_Dep6_Tu40,3.542,2.752,2.010,0.000,9.328,18.261,3.737,0.773,0.000,11.885,10.846,1.842,35.023
Colo_rep8_Dep6_Tu5,0.615,0.000,0.000,0.000,12.561,0.000,4.951,0.000,0.433,9.906,8.689,5.596,57.250
Colo_rep1_Dep6_Tu20,1.041,0.000,0.000,0.000,12.649,8.738,0.816,0.000,4.135,8.715,10.732,5.882,47.293
Colo_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,10.841,0.000,4.098,0.000,0.000,16.467,11.529,0.546,56.519
Colo_rep5_Dep6_Tu30,0.000,0.000,0.000,0.000,11.819,16.848,6.926,0.000,0.000,16.433,7.562,0.000,40.411
Colo_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,6.171,0.000,3.129,0.000,0.557,14.262,11.671,0.261,63.949
Colo_rep5_Dep6_Tu0.1,0.000,0.000,0.000,0.000,13.591,0.000,3.873,0.000,0.000,10.685,10.373,0.784,60.694
Colo_rep9_Dep6_Tu3,0.000,0.000,0.000,0.000,14.083,0.205,2.713,0.000,1.386,6.375,13.157,3.734,58.347
Colo_rep2_Dep6_Tu0.1,0.000,0.000,0.000,0.000,11.752,0.000,4.377,0.000,0.000,10.112,11.399,6.262,56.097
Colo_rep8_Dep6_Tu10,1.049,0.000,0.000,0.000,7.139,1.662,8.027,0.000,3.984,11.304,6.648,0.977,59.211
Colo_rep4_Dep6_Tu30,4.338,1.952,1.360,0.000,4.145,10.676,0.599,0.000,2.656,13.125,10.125,3.856,47.168
Colo_rep2_Dep6_Tu2,0.653,0.000,0.000,0.000,9.741,0.702,4.738,0.000,1.063,12.242,10.524,1.555,58.783
Colo_rep1_Dep6_Tu5,0.000,0.000,0.000,0.000,9.909,4.069,5.280,0.000,1.646,10.400,9.866,1.574,57.257
Colo_rep8_Dep6_Tu50,4.957,0.000,1.684,0.000,12.916,25.345,2.400,0.000,1.763,9.754,7.781,5.162,28.240
Colo_rep5_Dep6_Tu5,0.000,0.000,0.000,0.000,11.431,1.780,7.309,0.000,0.023,7.510,11.086,4.984,55.877
Colo_rep6_Dep6_Tu50,0.668,0.000,1.185,0.000,13.319,25.685,0.691,0.000,0.471,14.646,11.026,5.136,27.173
Colo_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,8.317,0.000,4.097,0.000,0.000,10.333,7.337,4.103,65.813
Colo_rep4_Dep6_Tu20,1.507,0.000,0.000,0.000,15.283,10.939,3.910,0.000,0.000,5.411,7.970,7.304,47.675
Colo_rep8_Dep6_Tu40,3.657,0.000,2.439,0.000,12.354,15.264,4.131,0.000,0.000,11.879,6.704,7.797,35.774
Colo_rep7_Dep6_Tu0.3,0.000,0.000,0.000,0.000,8.850,0.000,0.781,0.000,0.000,13.161,11.874,3.808,61.525
Colo_rep7_Dep6_Tu30,0.980,2.097,0.000,0.000,8.705,18.172,1.208,0.000,0.000,11.065,7.340,5.253,45.180
Colo_rep10_Dep6_Tu20,2.953,0.000,0.000,0.000,11.065,9.150,7.735,0.000,2.709,8.488,8.558,1.177,48.166
Colo_rep9_Dep6_Tu10,0.000,0.000,0.000,0.000,18.531,0.988,5.451,0.000,0.000,7.704,12.391,3.165,51.770
Colo_rep9_Dep6_Tu0.1,0.000,0.000,0.000,0.000,14.794,0.000,4.772,0.000,0.794,11.012,9.990,5.112,53.526
Colo_rep10_Dep6_Tu0.3,0.000,0.000,0.000,0.000,6.771,1.352,1.960,0.000,7.214,9.378,10.141,2.216,60.968
Colo_rep8_Dep6_Tu20,0.056,0.000,0.000,0.000,19.713,8.005,5.699,0.000,3.812,4.761,6.684,2.653,48.616
Colo_rep3_Dep6_Tu3,0.000,0.000,0.560,0.000,6.952,0.803,1.811,0.000,0.432,11.515,12.812,7.659,57.456
Colo_rep4_Dep6_Tu2,0.000,0.000,0.000,0.000,15.239,0.000,4.544,0.000,1.668,4.957,13.675,4.793,55.123
Colo_rep10_Dep6_Tu0.1,0.000,0.000,0.000,0.000,10.395,0.669,6.404,0.000,2.881,6.818,8.317,2.390,62.126
Colo_rep4_Dep6_Tu0.3,0.000,0.000,0.000,0.000,6.661,0.000,4.062,0.000,2.386,10.359,12.156,3.186,61.190
Colo_rep9_Dep6_Tu0.3,0.000,0.000,0.000,0.000,5.544,0.000,2.033,0.000,0.000,13.262,14.527,1.605,63.029
Colo_rep1_Dep6_Tu10,0.000,0.000,0.000,0.000,8.578,5.293,8.546,0.000,0.878,9.972,8.943,5.703,52.087
Colo_rep6_Dep6_Tu0.3,0.000,0.000,0.000,0.000,8.298,0.000,4.222,0.000,3.573,7.733,15.725,2.772,57.676
Colo_rep6_Dep6_Tu0.5,0.000,0.000,0.000,0.000,14.010,0.000,5.689,0.000,3.691,7.246,8.087,2.276,59.001
Colo_rep10_Dep6_Tu10,0.000,0.000,0.000,0.000,15.567,5.564,7.649,1.350,0.000,9.600,8.109,3.216,48.945
Colo_rep10_Dep6_Tu1,0.000,0.000,0.000,0.000,11.742,0.000,3.759,0.000,0.000,9.543,15.174,4.750,55.032
Colo_rep10_Dep6_Tu5,0.000,0.000,0.000,0.000,14.956,2.467,4.292,0.000,1.723,7.963,9.178,5.544,53.877
