Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.104,0.241,0.000,0.000,1.053,0.018,0.003,0.001,0.611,8.465,0.243,19.183,70.078
Colo_rep2_Dep6_Tu50,0.000,0.002,0.000,0.886,16.478,16.973,1.045,0.774,0.161,7.353,4.768,1.293,3.672,46.594
Colo_rep6_Dep6_Tu1,0.004,1.259,0.095,0.000,0.217,0.023,1.714,0.002,0.045,0.891,4.572,0.722,18.463,71.993
Colo_rep3_Dep6_Tu2,0.000,0.000,0.000,0.004,0.082,0.500,2.907,0.067,0.072,0.016,8.362,1.001,22.099,64.890
Colo_rep7_Dep6_Tu2,0.002,0.000,0.012,0.000,0.041,2.706,0.864,0.001,0.000,1.403,2.434,0.127,15.702,76.709
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.077,0.000,0.009,0.006,2.839,2.098,0.096,0.221,5.285,0.582,22.897,65.889
Colo_rep10_Dep6_Tu2,0.000,0.001,0.531,0.000,0.006,2.767,0.139,0.225,0.034,1.178,7.763,0.577,18.010,68.769
Colo_rep6_Dep6_Tu3,0.000,0.000,0.519,0.303,0.522,0.055,3.405,0.091,0.023,0.414,4.710,0.004,11.884,78.071
Colo_rep9_Dep6_Tu30,0.000,0.000,0.000,0.000,10.723,9.071,1.438,0.001,0.523,5.153,9.032,1.023,15.358,47.678
Colo_rep9_Dep6_Tu0.5,0.000,0.000,1.172,0.000,0.331,0.000,0.009,0.278,0.017,0.689,6.686,0.778,16.809,73.232
Colo_rep6_Dep6_Tu20,0.000,0.268,2.455,0.198,3.485,5.231,0.863,0.061,1.677,2.804,6.052,2.175,11.830,62.902
Colo_rep8_Dep6_Tu30,2.082,0.022,0.000,0.150,12.891,8.034,0.273,0.048,0.007,2.733,3.631,1.763,5.698,62.667
Colo_rep3_Dep6_Tu5,0.535,0.199,0.006,0.215,0.671,0.047,1.852,1.193,0.008,2.144,5.092,0.904,21.336,65.797
Colo_rep4_Dep6_Tu3,0.007,0.269,0.848,0.469,0.067,1.831,0.353,0.167,0.272,0.170,5.746,1.296,19.222,69.283
Colo_rep2_Dep6_Tu10,0.000,0.003,0.420,0.000,0.004,4.136,0.437,0.002,0.009,0.036,7.778,2.370,8.808,75.998
