Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Ov79_rep2_Dep6_Tu5,2.964,0.020,5.175,4.610,4.039,2.142,6.928,4.572,5.035,3.919,3.136,1.674,1.416,1.766,1.755,0.935,2.387,2.824,0.055,2.203,0.013,0.270,0.971,0.030,0.475,0.407,0.289,0.035,0.040,0.001,0.002,0.042,0.332,2.013,1.072,0.175,0.106,0.709,0.199,0.246,1.238,6.638,2.070,1.813,2.983,2.269,4.840,10.013,2.743,0.411
Ov79_rep8_Dep6_Tu30,1.587,1.590,0.259,0.304,3.545,2.458,3.125,4.239,1.457,4.413,1.729,1.123,0.386,2.728,3.206,0.899,0.847,0.857,0.962,3.012,0.665,2.128,1.887,0.303,1.231,1.508,0.986,0.382,0.084,0.020,0.253,1.681,0.554,3.605,4.786,0.935,0.144,2.194,0.525,0.863,3.349,1.821,5.762,8.775,1.622,5.677,3.716,1.679,1.505,2.634
Ov79_rep6_Dep6_Tu0.3,1.042,2.656,7.405,8.389,2.718,3.259,3.560,0.923,6.470,0.958,5.076,5.145,1.844,0.674,1.515,1.326,2.018,0.864,0.039,3.531,0.944,0.829,0.778,0.016,0.032,0.185,0.292,0.002,0.010,0.000,0.000,0.004,0.301,0.639,0.408,0.303,0.119,0.200,0.465,0.553,5.619,4.215,0.206,0.447,3.719,3.666,2.550,8.662,4.053,1.369
Ov79_rep1_Dep6_Tu3,2.529,0.073,0.374,6.807,7.816,1.960,9.562,4.786,4.418,0.858,4.191,4.017,0.256,1.166,2.013,0.937,2.297,3.458,2.277,1.975,0.091,0.772,0.079,0.046,0.145,0.187,0.104,0.017,0.011,0.000,0.003,0.009,0.560,0.495,0.788,0.432,0.167,0.350,0.187,0.116,4.501,0.276,0.875,0.881,12.433,3.236,1.010,1.665,4.727,4.067
Ov79_rep1_Dep6_Tu50,1.610,3.726,1.970,1.102,2.174,0.511,1.164,1.306,2.084,0.818,2.634,1.263,1.212,2.812,1.981,1.922,1.442,2.317,2.581,0.140,0.025,1.004,0.240,0.493,1.384,0.386,2.819,0.539,0.345,0.068,0.763,3.236,2.571,1.847,4.154,2.792,0.856,1.887,1.883,0.664,3.374,1.147,2.840,17.714,0.195,8.748,0.389,0.549,0.540,1.779
Ov79_rep7_Dep6_Tu50,2.215,1.645,0.813,1.493,1.811,0.309,2.381,0.849,1.929,0.313,0.277,1.599,1.321,2.668,2.209,2.087,1.185,0.313,1.583,1.805,0.282,1.996,2.370,0.200,1.919,1.927,2.680,0.022,0.590,0.084,1.381,2.796,1.180,2.760,5.646,0.662,2.875,0.518,0.136,2.516,2.598,0.561,9.816,11.491,0.366,5.258,1.250,0.687,1.822,4.808
Ov79_rep4_Dep6_Tu50,3.732,2.183,1.707,1.940,1.310,1.664,1.133,0.758,0.252,1.724,3.207,0.133,2.391,1.759,1.008,2.817,2.553,0.177,0.759,2.027,1.971,1.522,1.472,0.052,1.274,1.158,3.503,0.522,0.483,0.041,0.956,3.078,0.781,1.636,0.426,1.461,0.965,1.415,1.470,2.950,2.128,0.079,17.630,7.790,0.151,5.632,1.430,1.355,1.879,1.553
Ov79_rep2_Dep6_Tu3,2.633,1.902,9.119,1.697,5.126,9.751,9.533,4.990,1.087,2.849,3.343,1.810,1.751,0.515,1.921,2.124,0.449,1.816,0.951,1.042,0.885,0.470,0.685,0.019,0.117,0.129,0.151,0.004,0.012,0.000,0.003,0.009,0.617,1.033,1.161,0.522,0.043,0.190,0.351,0.272,13.338,0.217,0.814,1.603,3.742,1.937,2.678,2.638,0.176,1.779
Ov79_rep7_Dep6_Tu1,3.953,1.772,9.092,4.500,1.306,2.349,6.918,6.882,6.913,1.558,0.148,1.983,0.533,0.686,0.202,1.310,0.799,1.713,3.213,1.612,0.802,1.435,0.983,0.018,0.336,0.036,0.033,0.009,0.005,0.000,0.004,0.016,0.602,2.061,0.175,0.158,0.154,0.007,0.537,0.427,1.907,2.220,0.341,0.723,7.987,1.808,7.410,0.677,6.316,5.373
Ov79_rep9_Dep6_Tu5,0.847,2.450,7.268,1.666,3.650,5.459,6.127,4.922,5.293,3.821,5.038,0.013,0.283,1.188,1.208,0.470,1.797,1.389,0.728,3.239,1.324,1.342,0.276,0.024,0.461,0.029,0.382,0.048,0.022,0.001,0.021,0.029,0.946,1.049,1.514,0.886,0.040,0.382,1.082,0.354,2.156,2.905,1.753,1.951,7.830,1.622,5.467,1.927,6.789,0.532
