Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Ov79_rep2_Dep6_Tu5,0.854,1.824,5.429,9.301,0.634,2.541,8.824,1.974,8.509,1.112,0.714,1.104,0.011,0.026,0.533,0.359,0.727,1.213,0.299,1.089,0.050,0.037,0.015,0.000,0.032,0.006,0.004,0.000,0.000,0.000,0.000,0.001,1.572,1.206,0.135,0.301,0.013,0.028,0.001,0.022,49.499
Ov79_rep8_Dep6_Tu30,0.647,0.531,2.482,3.346,4.544,2.233,1.920,5.268,2.974,2.132,0.826,0.217,0.122,0.204,0.029,0.469,0.630,0.453,0.028,0.498,0.224,0.162,0.066,0.000,0.004,0.003,0.005,0.000,0.000,0.000,0.001,0.266,37.793,0.084,1.041,1.021,0.000,0.000,0.003,0.000,29.770
Ov79_rep6_Dep6_Tu0.3,0.005,0.094,0.493,5.694,0.163,8.460,13.810,5.394,3.521,1.924,1.212,2.955,0.063,0.037,0.193,1.832,0.125,1.368,0.324,0.493,0.024,0.017,0.222,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.005,0.000,0.000,0.009,0.000,0.000,51.540
Ov79_rep1_Dep6_Tu3,0.162,0.109,4.848,3.409,3.872,2.466,10.866,8.321,4.119,2.777,3.263,0.325,0.312,0.130,0.336,0.756,1.174,1.097,0.265,0.005,0.036,0.069,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.012,0.000,0.000,0.001,0.001,0.000,51.028
Ov79_rep1_Dep6_Tu50,0.246,0.141,0.084,3.606,1.547,3.179,1.109,3.793,2.670,0.779,0.392,0.918,0.233,0.197,0.107,0.202,0.276,0.178,0.137,0.200,0.034,0.021,0.034,0.000,0.000,0.060,0.078,0.000,0.007,0.001,0.051,0.555,62.788,0.052,1.495,0.772,0.000,0.000,0.002,0.001,14.058
Ov79_rep7_Dep6_Tu50,0.674,0.982,2.325,3.328,1.209,3.321,1.178,2.768,1.029,0.702,0.921,0.534,0.019,0.032,0.112,0.142,0.377,0.084,0.049,0.086,0.001,0.079,0.074,0.002,0.014,0.070,0.011,0.000,0.001,0.000,0.061,0.344,63.621,0.051,0.512,0.722,0.001,0.000,0.012,0.002,14.549
Ov79_rep4_Dep6_Tu50,0.055,0.366,1.848,2.598,1.460,1.432,0.038,2.305,5.557,0.577,1.252,2.571,0.314,0.180,0.091,0.178,0.280,0.079,0.136,0.042,0.018,0.020,0.036,0.000,0.003,0.001,0.066,0.000,0.000,0.000,0.596,0.488,60.956,0.001,2.657,0.168,0.000,0.000,0.002,0.000,13.627
Ov79_rep2_Dep6_Tu3,0.255,0.975,2.278,3.434,3.536,6.126,4.641,9.719,6.351,1.644,2.934,1.899,0.262,0.236,0.660,1.395,0.492,0.223,0.039,0.612,0.061,0.003,0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.002,0.000,0.000,0.000,0.000,0.000,52.075
Ov79_rep7_Dep6_Tu1,0.051,0.577,0.668,2.804,0.669,7.553,7.547,12.037,4.355,1.159,1.559,3.749,0.155,0.129,0.191,0.350,0.168,1.162,0.394,0.441,0.007,0.085,0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.062,0.018,0.000,0.000,0.001,0.003,0.000,53.924
Ov79_rep9_Dep6_Tu5,0.203,0.324,0.237,6.481,4.871,1.526,1.993,8.308,9.952,1.747,1.330,2.151,0.031,0.108,1.696,0.691,0.307,1.457,0.311,0.421,0.274,0.088,0.127,0.000,0.002,0.001,0.005,0.001,0.013,0.108,0.000,0.000,3.197,0.483,0.142,0.652,0.000,0.005,0.099,0.005,50.654
Ov79_rep3_Dep6_Tu1,0.055,0.147,1.530,0.642,0.074,7.434,15.239,8.076,5.995,1.516,1.566,2.125,0.186,0.045,0.615,0.347,0.527,0.098,0.178,0.461,0.091,0.115,0.333,0.150,0.020,0.002,0.063,0.001,0.000,0.000,0.000,0.000,0.002,0.151,0.145,0.001,0.000,0.000,0.000,0.001,52.069
Ov79_rep5_Dep6_Tu3,0.284,0.154,5.593,1.669,2.150,4.617,5.119,12.092,6.776,1.704,2.179,0.822,0.031,0.092,0.638,0.740,0.664,0.832,0.160,0.734,0.038,0.107,0.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.005,0.000,0.000,0.000,0.002,0.001,52.595
Ov79_rep10_Dep6_Tu0.3,0.506,0.012,7.128,2.070,1.725,4.393,9.294,10.600,2.850,3.644,0.299,2.355,0.135,0.151,0.711,0.526,0.195,1.495,0.213,0.693,0.008,0.041,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004,0.000,0.000,0.002,0.000,0.000,50.908
Ov79_rep8_Dep6_Tu2,0.161,0.422,3.514,4.219,1.199,7.163,9.224,5.847,6.391,1.291,1.652,2.256,0.133,0.250,1.439,0.228,0.724,0.668,0.235,0.379,0.012,0.066,0.109,0.200,0.003,0.033,0.710,0.000,0.000,0.000,0.000,0.000,0.204,0.278,0.208,0.294,0.006,0.001,0.003,0.007,50.471
Ov79_rep1_Dep6_Tu0.5,0.218,0.342,1.244,0.067,6.451,6.092,9.148,7.279,7.801,3.529,1.377,0.515,0.085,0.030,0.938,0.456,1.085,0.746,0.310,0.744,0.160,0.006,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.014,0.029,0.005,0.006,0.012,0.002,0.004,51.113
Ov79_rep3_Dep6_Tu0.3,0.138,0.229,3.603,3.807,5.210,4.011,5.257,11.480,4.069,1.380,0.211,4.479,0.008,0.185,0.408,1.672,0.576,0.479,0.602,0.994,0.055,0.018,0.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.002,0.000,0.001,0.032,0.061,0.007,50.592
Ov79_rep8_Dep6_Tu50,0.584,0.238,1.538,2.200,2.832,0.212,2.182,2.337,2.555,1.360,0.601,1.827,0.224,0.023,0.028,0.424,0.154,0.247,0.252,0.186,0.078,0.041,0.060,0.002,0.025,0.014,0.162,0.000,0.026,0.000,0.024,0.154,61.809,0.597,0.491,0.619,0.000,0.000,0.001,0.001,15.889
Ov79_rep9_Dep6_Tu0.3,0.416,0.246,6.097,1.628,2.131,2.585,10.825,10.441,4.444,3.017,0.661,2.878,0.214,0.077,0.078,0.712,0.937,1.071,0.004,0.017,0.095,0.065,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.005,0.000,0.000,0.000,0.000,0.000,51.310
Ov79_rep7_Dep6_Tu2,1.459,0.289,5.464,2.501,2.852,4.933,4.650,10.019,6.633,0.664,2.375,2.335,0.057,0.293,0.655,0.837,1.445,0.082,0.069,1.073,0.060,0.018,0.143,0.000,0.007,0.002,0.007,0.000,0.000,0.000,0.000,0.011,0.042,0.190,0.043,0.001,0.000,0.012,0.046,0.016,50.713
Ov79_rep7_Dep6_Tu30,0.173,0.091,4.035,3.373,3.776,3.707,2.076,0.837,6.401,0.821,1.382,0.605,0.014,0.208,0.126,0.147,0.165,0.238,0.155,0.231,0.376,0.001,0.432,0.008,0.000,0.005,0.148,0.000,0.002,0.000,0.000,0.034,39.859,0.017,1.823,0.398,0.000,0.000,0.026,0.003,28.309
Ov79_rep5_Dep6_Tu50,0.148,0.297,2.917,0.474,2.537,3.156,0.846,1.848,2.476,1.144,0.901,0.699,0.124,0.247,0.053,0.036,0.005,0.011,0.007,0.050,0.147,0.031,0.042,0.000,0.000,0.012,0.009,0.000,0.000,0.000,0.007,0.556,61.396,0.009,3.514,0.226,0.000,0.000,0.004,0.001,16.070
Ov79_rep6_Dep6_Tu0.5,0.148,0.055,5.804,5.734,7.173,0.198,18.347,0.452,1.541,1.521,2.196,1.408,0.041,0.032,0.803,1.001,0.889,0.451,0.586,0.318,0.021,0.074,0.253,0.000,0.003,0.000,0.000,0.000,0.010,0.001,0.000,0.000,0.001,0.101,0.025,0.040,0.049,0.109,0.001,0.001,50.614
Ov79_rep2_Dep6_Tu2,1.132,0.796,3.540,4.135,6.063,1.394,9.437,8.858,3.960,2.787,2.458,0.344,0.164,0.248,0.121,0.590,0.528,0.012,0.595,0.393,0.050,0.031,0.603,0.003,0.001,0.002,0.095,0.000,0.000,0.000,0.000,0.001,0.096,0.358,0.175,0.001,0.001,0.004,0.087,0.177,50.759
Ov79_rep3_Dep6_Tu30,0.435,0.364,4.000,3.859,3.158,0.726,1.580,7.445,0.963,3.090,0.696,0.786,0.057,0.081,0.125,0.115,0.190,0.191,0.088,0.099,0.025,0.130,0.049,0.023,0.021,0.053,0.325,0.015,0.007,0.137,0.006,0.008,38.115,0.186,1.240,0.238,0.002,0.000,0.001,0.002,31.367
Ov79_rep9_Dep6_Tu3,0.094,0.156,3.729,4.821,5.473,8.739,2.616,8.524,3.101,2.048,1.564,2.028,0.087,0.020,1.158,2.286,1.005,0.555,0.491,1.460,0.021,0.058,0.039,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.131,0.027,0.000,0.000,0.001,0.000,0.000,49.763
Ov79_rep10_Dep6_Tu2,0.802,0.323,5.323,6.032,4.593,0.740,13.461,6.714,3.304,1.354,1.818,2.003,0.231,0.677,0.346,0.054,0.560,0.830,0.447,0.384,0.540,0.023,0.132,0.001,0.027,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.004,0.384,0.101,0.008,0.044,0.242,0.587,0.070,47.833
Ov79_rep10_Dep6_Tu1,1.331,0.252,2.986,2.999,3.088,8.051,1.783,11.669,8.239,0.588,2.403,1.077,0.087,0.046,0.895,0.165,0.489,1.140,0.260,1.740,0.038,0.034,0.122,0.000,0.024,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.006,0.190,0.261,0.060,0.001,0.012,0.012,0.018,49.932
