Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer77_rep9_Dep6_Tu3,0.000,0.000,0.098,0.030,0.000,0.000,5.283,0.000,0.000,0.000,4.490,0.000,50.412,6.725,2.314,0.000,24.364,0.000,0.000,0.000,0.000,6.282,0.000
Cer77_rep5_Dep6_Tu30,1.144,0.000,7.716,1.284,22.161,0.000,40.790,0.000,0.000,0.000,0.000,0.000,22.102,0.000,0.000,0.000,0.000,0.000,0.000,3.084,0.000,1.717,0.000
Cer77_rep3_Dep6_Tu30,0.532,0.000,4.390,0.956,34.791,0.000,34.285,0.000,0.000,0.000,0.000,0.000,24.729,0.000,0.000,0.000,0.000,0.000,0.000,0.314,0.000,0.000,0.000
Cer77_rep8_Dep6_Tu50,1.238,0.000,7.771,1.533,34.207,1.568,31.096,0.000,0.000,0.000,0.000,0.000,6.900,0.000,0.000,0.000,0.000,0.000,0.000,15.685,0.000,0.000,0.000
Cer77_rep1_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.197,0.000,49.597,7.300,0.374,0.000,1.579,0.765,19.773,0.000,13.848,0.000,3.567
Cer77_rep7_Dep6_Tu3,0.000,0.000,0.064,0.046,0.000,0.000,4.333,0.000,0.000,0.000,1.718,0.000,51.315,28.433,1.038,0.080,6.185,0.000,6.723,0.064,0.000,0.000,0.000
Cer77_rep10_Dep6_Tu2,0.000,0.000,0.009,0.042,0.000,0.000,1.539,0.000,0.000,0.000,3.776,0.000,55.757,15.102,10.782,0.000,2.972,0.000,1.811,0.000,8.209,0.000,0.000
Cer77_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.902,0.000,54.145,0.000,1.787,0.000,0.763,10.687,7.546,0.000,0.082,20.087,0.000
Cer77_rep3_Dep6_Tu20,0.496,0.000,5.572,0.964,14.115,0.000,9.729,0.000,0.000,0.000,0.000,0.000,32.855,0.000,35.288,0.000,0.000,0.000,0.000,0.000,0.980,0.000,0.000
Cer77_rep1_Dep6_Tu2,0.000,0.000,0.007,0.010,0.000,0.000,0.000,0.000,0.000,0.000,2.067,0.000,50.444,1.741,3.442,0.000,5.848,0.000,0.000,0.000,4.248,32.104,0.089
Cer77_rep2_Dep6_Tu5,0.000,0.000,1.664,0.256,0.708,0.000,1.366,0.000,0.000,0.000,0.642,0.000,49.815,0.000,4.677,0.000,38.383,1.390,0.000,0.203,0.896,0.000,0.000
Cer77_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.405,0.000,55.646,0.288,1.392,1.043,1.156,30.972,0.789,0.000,2.181,0.000,2.128
Cer77_rep2_Dep6_Tu50,0.912,0.000,10.498,1.771,38.832,0.000,22.261,0.000,0.000,0.000,0.000,0.000,8.414,0.000,0.000,0.000,0.000,0.000,0.000,17.310,0.000,0.000,0.000
Cer77_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.036,0.000,57.213,0.000,2.089,0.330,0.000,32.785,2.165,0.000,1.038,1.342,0.000
Cer77_rep4_Dep6_Tu10,0.025,0.000,2.004,0.410,3.185,0.000,8.171,0.000,0.000,0.000,1.121,0.000,43.894,1.145,33.040,0.000,7.004,0.000,0.000,0.000,0.000,0.000,0.000
Cer77_rep9_Dep6_Tu20,0.086,0.000,4.540,0.979,13.623,0.000,26.639,0.000,0.000,0.000,0.000,0.000,31.690,0.000,21.275,0.000,0.000,0.000,0.000,0.959,0.000,0.207,0.000
Cer77_rep3_Dep6_Tu10,0.000,0.000,3.023,0.454,4.402,0.000,8.712,0.000,0.000,0.000,0.634,0.000,44.154,10.743,26.680,0.000,0.828,0.000,0.368,0.000,0.000,0.000,0.000
