Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer77_rep9_Dep6_Tu3,0.787,1.356,0.057,0.013,4.027,0.055,2.744,6.860,4.091,6.739,7.506,1.898,19.168,1.588,15.255,4.423,2.293,2.096,0.106,0.866,0.340,16.746,0.986
Cer77_rep5_Dep6_Tu30,0.949,7.444,3.669,0.318,3.103,0.582,2.826,5.118,4.408,3.115,1.457,1.790,5.775,4.564,0.981,10.028,0.206,11.151,10.952,0.114,1.201,2.906,17.342
Cer77_rep3_Dep6_Tu30,0.390,11.191,0.747,0.351,2.369,0.285,0.999,1.596,2.728,4.233,5.060,2.798,4.362,7.633,5.332,4.363,0.902,10.550,16.443,2.055,3.552,3.233,8.828
Cer77_rep8_Dep6_Tu50,0.571,2.309,13.009,0.587,1.710,0.366,1.584,2.329,4.217,0.124,1.850,2.422,0.713,10.434,0.002,2.461,0.033,21.609,19.052,13.624,0.042,0.075,0.876
Cer77_rep1_Dep6_Tu1,0.111,1.560,0.119,0.006,4.443,0.129,3.339,4.409,1.971,3.346,13.720,3.902,18.894,0.080,3.310,5.543,11.166,0.304,0.044,0.029,12.865,10.560,0.150
Cer77_rep7_Dep6_Tu3,0.489,0.840,0.595,0.026,6.002,0.080,3.451,2.434,0.888,3.683,15.074,4.840,10.438,0.440,0.689,8.507,4.347,0.426,0.935,8.841,25.676,0.196,1.100
Cer77_rep10_Dep6_Tu2,0.473,1.579,0.394,0.014,2.148,0.094,4.004,4.818,5.976,4.712,11.280,1.084,12.646,0.702,11.720,3.305,4.632,1.033,0.060,5.232,8.801,12.705,2.590
Cer77_rep2_Dep6_Tu0.5,0.364,0.913,0.036,0.000,1.745,0.021,2.766,2.541,5.390,7.191,7.124,4.341,18.115,0.229,18.905,3.840,5.768,0.290,0.026,2.307,6.452,11.598,0.039
Cer77_rep3_Dep6_Tu20,1.051,4.517,1.474,0.127,4.730,0.274,4.593,4.189,3.204,3.493,4.697,0.643,5.919,21.111,4.895,8.675,1.278,7.719,2.873,4.886,6.495,2.644,0.514
Cer77_rep1_Dep6_Tu2,0.830,1.490,0.394,0.004,2.337,0.239,4.138,5.464,1.188,1.877,12.651,3.709,19.217,1.251,12.693,6.350,16.850,0.090,0.271,2.052,2.216,3.565,1.124
Cer77_rep2_Dep6_Tu5,0.484,1.666,0.958,0.035,5.179,0.261,3.187,6.971,1.092,3.503,10.828,3.726,9.150,2.466,1.048,8.103,5.368,1.950,0.922,0.043,14.188,16.862,2.011
Cer77_rep5_Dep6_Tu0.5,0.355,0.591,0.095,0.001,3.044,0.060,1.968,5.173,3.492,6.919,14.448,4.268,1.734,0.045,9.454,4.998,16.226,0.243,0.002,2.820,17.023,6.373,0.667
Cer77_rep2_Dep6_Tu50,1.842,4.092,6.356,0.550,1.861,0.817,2.876,2.753,3.074,2.197,1.184,2.293,0.789,12.793,1.014,5.638,1.987,7.798,31.718,0.643,0.464,1.036,6.226
Cer77_rep9_Dep6_Tu0.5,0.227,0.162,0.160,0.000,3.580,0.071,1.821,0.326,7.957,7.359,10.214,2.406,18.111,0.663,15.017,5.283,6.475,0.132,0.010,0.511,17.526,1.674,0.316
Cer77_rep4_Dep6_Tu10,0.735,3.175,1.147,0.036,3.516,0.245,3.886,1.801,5.269,4.779,5.918,3.408,13.418,4.726,2.375,6.117,0.169,5.575,0.391,0.969,17.181,6.368,8.795
Cer77_rep9_Dep6_Tu20,1.211,5.156,4.077,0.206,0.525,0.422,3.864,2.283,6.169,1.589,6.170,2.378,2.402,12.188,1.229,12.617,5.329,5.484,5.217,1.529,6.498,4.050,9.408
Cer77_rep3_Dep6_Tu10,0.202,3.427,3.165,0.120,5.414,0.062,1.088,3.924,2.860,7.335,0.202,4.571,11.362,0.903,9.918,13.285,2.645,7.552,2.066,3.361,2.989,8.605,4.944
Cer77_rep6_Dep6_Tu5,0.947,2.749,0.889,0.014,2.564,0.145,1.935,3.726,1.258,5.206,11.911,5.283,8.483,4.553,11.267,7.553,0.503,0.715,0.043,7.253,11.954,7.050,3.997
Cer77_rep5_Dep6_Tu1,0.483,0.820,0.042,0.011,2.864,0.112,1.145,3.156,7.880,4.267,13.523,2.533,14.153,0.497,10.867,2.777,5.801,0.025,0.077,6.399,19.022,3.401,0.144
Cer77_rep5_Dep6_Tu0.3,0.292,0.756,0.001,0.000,3.752,0.173,2.121,7.282,2.209,3.608,10.155,3.265,20.736,0.002,10.874,5.245,0.713,0.093,0.021,5.834,18.372,3.975,0.521
Cer77_rep4_Dep6_Tu50,3.208,8.165,4.303,0.416,1.272,0.922,2.566,3.165,4.227,1.374,0.554,1.255,1.300,16.159,1.413,0.014,0.354,6.937,28.949,6.207,0.911,0.935,5.394
Cer77_rep6_Dep6_Tu0.3,0.117,0.705,0.049,0.001,4.306,0.057,0.808,7.931,6.699,4.872,2.831,2.480,24.630,0.131,6.695,5.000,1.731,0.132,0.008,5.836,9.321,15.633,0.027
Cer77_rep4_Dep6_Tu40,2.026,2.215,9.374,0.419,2.800,0.324,4.734,0.562,0.013,2.380,1.850,2.801,2.763,7.288,0.791,3.842,4.957,4.746,25.720,3.771,2.204,0.316,14.103
Cer77_rep10_Dep6_Tu5,0.042,1.442,1.136,0.053,0.979,0.336,4.106,5.660,1.814,7.176,10.804,3.266,11.177,2.440,1.454,0.003,23.228,1.846,0.310,6.069,1.842,8.323,6.493
Cer77_rep3_Dep6_Tu1,0.057,1.096,0.044,0.003,2.814,0.128,2.569,4.990,4.961,4.641,12.153,3.067,13.612,0.625,8.013,4.228,9.660,0.032,0.049,4.056,15.591,6.304,1.307
Cer77_rep8_Dep6_Tu40,1.791,3.685,5.592,0.334,2.898,0.582,4.185,0.485,7.185,1.443,2.674,1.009,1.426,21.157,0.726,0.939,2.540,0.651,23.685,5.660,2.655,3.472,5.224
Cer77_rep7_Dep6_Tu0.3,0.249,0.964,0.039,0.001,1.719,0.116,3.631,1.438,1.712,8.501,12.678,2.567,23.078,0.082,4.870,4.225,0.863,0.136,0.019,1.878,10.326,20.074,0.833
Cer77_rep3_Dep6_Tu0.1,0.565,1.005,0.100,0.001,0.149,0.117,3.464,3.175,4.058,5.964,10.506,2.806,25.205,0.015,21.597,5.835,7.014,0.100,0.015,4.018,0.933,3.216,0.143
Cer77_rep4_Dep6_Tu0.3,0.444,0.256,0.003,0.000,4.192,0.051,2.740,1.536,9.091,4.019,12.273,2.482,11.353,0.091,14.108,0.670,20.921,0.039,0.036,1.346,11.334,2.599,0.414
Cer77_rep6_Dep6_Tu2,0.634,0.173,0.094,0.005,2.918,0.379,3.999,11.808,0.691,0.847,13.569,2.987,6.209,2.225,4.073,3.403,0.327,0.223,0.293,7.108,18.974,17.856,1.202
Cer77_rep6_Dep6_Tu20,0.061,2.836,5.505,0.432,0.315,0.238,4.514,6.603,4.059,5.613,3.212,2.041,1.932,10.101,8.531,4.049,2.709,7.336,4.336,9.086,0.068,6.393,10.029
Cer77_rep9_Dep6_Tu40,2.583,3.002,8.428,0.449,1.235,0.634,2.397,1.283,4.616,0.147,4.170,3.164,3.626,1.499,2.419,7.959,0.391,19.233,23.301,3.053,3.514,0.478,2.422
Cer77_rep6_Dep6_Tu40,1.713,4.521,7.753,0.310,2.269,0.438,2.539,0.060,5.043,3.435,2.548,2.040,0.739,5.421,1.644,7.006,4.805,8.621,26.767,0.013,0.240,3.537,8.539
Cer77_rep8_Dep6_Tu5,0.912,0.743,1.278,0.128,5.108,0.118,3.174,5.058,2.036,6.507,6.367,4.358,7.520,0.884,7.003,5.040,6.598,0.111,1.581,8.145,9.468,10.981,6.883
Cer77_rep5_Dep6_Tu50,1.809,8.520,9.911,0.508,0.283,0.355,2.577,1.537,4.129,2.038,0.858,0.657,0.432,12.409,0.723,0.653,0.031,38.541,5.793,5.501,0.630,0.595,1.511
Cer77_rep1_Dep6_Tu30,2.602,6.651,1.958,0.255,1.882,0.038,2.623,5.097,2.528,4.400,1.632,3.848,0.825,10.228,7.014,0.682,7.610,16.498,13.544,5.109,1.312,1.895,1.770
Cer77_rep2_Dep6_Tu20,1.181,6.770,2.982,0.172,3.763,0.247,4.526,6.254,3.530,0.020,0.371,1.429,7.217,1.825,9.323,6.987,0.219,4.686,16.008,9.151,2.907,6.539,3.892
Cer77_rep4_Dep6_Tu0.5,0.044,1.123,0.138,0.002,2.161,0.251,2.738,8.884,8.005,2.176,8.403,2.791,4.688,0.026,5.601,8.233,13.639,0.210,0.006,0.401,13.093,16.290,1.097
Cer77_rep2_Dep6_Tu40,0.800,7.203,8.134,0.745,2.034,0.293,2.182,5.969,0.154,0.501,1.440,2.321,2.927,4.203,1.451,5.949,2.113,5.472,21.315,2.060,1.910,0.086,20.739
Cer77_rep8_Dep6_Tu30,0.776,7.046,3.147,0.268,0.855,1.065,3.097,5.300,2.721,1.271,4.756,3.472,1.803,11.496,0.319,7.046,6.206,10.601,12.629,3.042,2.500,2.700,7.883
Cer77_rep3_Dep6_Tu40,1.530,7.621,6.155,0.440,0.933,0.641,3.027,3.760,2.621,3.237,0.770,2.451,0.004,7.231,0.882,7.081,3.908,19.754,13.996,4.285,0.399,0.005,9.268
Cer77_rep4_Dep6_Tu0.1,0.345,0.851,0.021,0.001,4.391,0.083,0.911,2.127,2.674,1.736,14.404,5.644,19.354,0.058,10.283,4.724,7.602,0.007,0.001,4.996,10.912,8.454,0.424
Cer77_rep2_Dep6_Tu1,0.220,0.689,0.215,0.003,2.092,0.167,2.479,7.394,2.870,3.392,12.653,3.845,15.447,0.457,8.589,1.408,17.169,0.725,0.023,2.669,1.102,16.187,0.206
Cer77_rep3_Dep6_Tu3,0.851,2.142,0.611,0.014,1.817,0.044,3.825,2.586,7.248,5.081,5.103,3.351,20.822,0.958,3.302,0.785,15.521,2.798,0.229,6.033,1.026,15.639,0.216
Cer77_rep2_Dep6_Tu30,2.038,3.549,5.902,0.424,1.360,0.602,0.997,6.895,4.477,1.665,5.186,1.256,2.575,9.420,0.457,10.302,5.263,13.790,13.699,2.808,4.067,1.517,1.752
Cer77_rep9_Dep6_Tu30,0.239,4.736,3.983,0.238,3.347,0.462,3.474,1.696,4.300,4.293,4.352,3.422,0.548,21.852,0.349,1.323,5.293,2.130,13.884,6.630,2.512,6.350,4.586
Cer77_rep7_Dep6_Tu20,2.022,1.654,3.393,0.327,2.972,0.517,1.002,4.462,1.658,7.021,6.865,0.896,9.058,9.604,8.370,4.291,0.361,14.224,1.119,1.377,0.775,6.189,11.844
Cer77_rep6_Dep6_Tu1,0.860,1.207,0.368,0.006,1.502,0.063,4.029,2.611,4.849,4.653,9.591,3.814,15.883,0.342,14.517,5.959,1.243,0.298,0.348,0.540,16.859,9.975,0.485
Cer77_rep7_Dep6_Tu50,1.292,8.923,6.731,0.646,0.150,0.711,2.453,1.794,1.002,3.073,1.200,1.890,1.538,13.066,0.514,6.049,0.442,1.098,33.330,1.756,1.510,0.358,10.477
Cer77_rep3_Dep6_Tu5,0.549,2.526,0.842,0.039,4.224,0.096,1.728,1.660,5.081,4.420,10.580,3.535,16.839,0.875,9.083,3.868,1.172,2.187,1.484,0.128,16.524,7.897,4.663
Cer77_rep8_Dep6_Tu0.5,0.480,1.138,0.123,0.000,1.619,0.044,2.583,2.494,4.554,7.865,13.529,5.018,5.161,0.319,19.615,7.728,5.217,0.429,0.078,0.461,5.123,16.318,0.105
Cer77_rep9_Dep6_Tu0.3,0.203,0.278,0.024,0.000,3.392,0.053,3.108,6.408,2.465,5.328,7.644,3.935,17.971,0.184,19.473,6.125,1.462,0.114,0.005,4.660,11.748,5.350,0.070
Cer77_rep6_Dep6_Tu0.5,0.352,0.828,0.025,0.009,2.280,0.353,2.516,2.180,6.725,3.942,12.253,2.529,21.936,0.126,9.228,3.655,0.885,0.233,0.066,4.825,14.902,9.058,1.094
Cer77_rep7_Dep6_Tu1,0.297,0.214,0.151,0.002,4.596,0.144,2.113,1.169,5.127,2.246,13.547,4.709,19.686,0.248,18.591,0.689,3.168,0.169,0.114,4.466,16.289,0.979,1.285
Cer77_rep5_Dep6_Tu3,0.891,0.753,0.667,0.001,2.925,0.093,2.554,7.718,4.664,5.620,5.097,3.200,10.746,1.326,12.881,7.304,4.413,1.127,0.295,2.657,12.302,10.668,2.099
Cer77_rep10_Dep6_Tu3,0.702,0.979,0.654,0.015,0.082,0.524,5.558,6.507,6.720,2.976,5.838,1.229,19.916,1.159,12.608,0.688,11.832,1.289,0.408,4.607,1.389,12.327,1.992
Cer77_rep9_Dep6_Tu5,0.563,0.219,1.678,0.065,4.878,0.093,3.197,1.331,0.557,7.210,9.573,4.902,19.037,0.115,7.465,2.328,18.114,2.121,0.637,3.979,3.089,1.396,7.452
Cer77_rep10_Dep6_Tu20,1.209,3.404,4.069,0.439,4.448,0.302,0.347,7.122,2.799,5.615,7.689,1.980,1.505,5.162,7.225,0.997,4.168,8.667,7.191,7.512,6.139,1.614,10.396
Cer77_rep1_Dep6_Tu3,0.060,1.679,0.610,0.027,5.268,0.074,0.762,5.549,3.348,6.723,12.006,0.263,17.454,1.190,8.957,3.227,1.636,0.064,0.838,5.092,15.570,5.260,4.343
Cer77_rep5_Dep6_Tu2,0.017,1.772,0.502,0.001,4.020,0.179,3.155,6.915,5.264,3.296,9.009,2.468,12.709,1.362,7.963,4.933,12.006,0.218,0.335,2.619,5.122,15.830,0.303
Cer77_rep5_Dep6_Tu5,1.011,0.399,1.885,0.053,3.432,0.177,1.643,6.722,4.307,4.335,9.456,4.006,8.578,0.931,5.205,4.867,7.633,0.582,2.009,6.436,10.758,11.603,3.972
Cer77_rep8_Dep6_Tu2,0.292,0.095,0.521,0.004,3.308,0.140,4.517,5.093,3.884,3.926,10.304,4.872,4.000,0.645,1.807,8.017,19.017,0.842,0.374,8.210,5.824,13.348,0.960
Cer77_rep8_Dep6_Tu10,1.448,3.612,1.956,0.108,1.923,0.217,0.569,5.455,4.597,7.065,9.341,3.817,4.556,5.327,12.959,1.463,2.008,7.960,1.611,7.072,12.196,2.570,2.170
Cer77_rep10_Dep6_Tu30,2.745,8.082,0.690,0.522,4.593,0.088,2.664,3.874,4.232,1.516,2.049,2.799,3.564,12.228,2.547,6.608,3.078,14.525,11.208,3.183,1.965,3.698,3.542
Cer77_rep10_Dep6_Tu0.1,0.196,0.855,0.048,0.000,0.499,0.049,3.829,3.415,2.677,8.585,8.188,5.171,17.473,0.144,4.480,0.383,17.274,0.065,0.004,4.795,12.151,9.159,0.560
Cer77_rep6_Dep6_Tu3,0.657,1.810,0.405,0.014,4.313,0.198,0.112,7.173,8.991,0.572,12.769,2.233,4.904,0.439,17.963,7.015,0.840,0.832,0.210,6.332,9.485,10.326,2.408
Cer77_rep7_Dep6_Tu10,0.662,2.536,1.709,0.070,4.848,0.328,3.317,5.170,2.137,1.568,10.117,1.783,10.633,10.484,5.808,6.849,3.405,4.532,2.401,2.413,10.578,8.612,0.040
Cer77_rep1_Dep6_Tu0.1,0.001,0.126,0.031,0.000,3.822,0.074,3.354,6.959,7.514,4.823,4.505,1.101,18.866,0.135,24.797,5.121,3.026,0.097,0.008,1.512,6.757,7.154,0.217
Cer77_rep10_Dep6_Tu50,1.126,0.731,11.886,0.692,1.222,0.937,3.468,5.357,1.559,0.856,1.717,0.526,0.003,6.649,0.179,5.527,1.434,0.876,34.986,3.179,0.835,1.532,14.723
Cer77_rep3_Dep6_Tu2,0.567,1.379,0.301,0.010,3.154,0.114,2.334,5.179,3.517,7.781,4.156,4.785,20.657,1.271,19.769,3.231,4.438,1.068,0.034,2.739,6.899,4.643,1.975
Cer77_rep2_Dep6_Tu10,1.573,4.913,0.872,0.077,2.271,0.032,3.659,7.098,2.319,4.040,1.514,3.299,13.076,4.477,9.699,6.148,15.367,7.487,2.413,2.454,2.157,2.945,2.111
Cer77_rep4_Dep6_Tu5,0.977,2.655,1.058,0.044,1.428,0.225,3.066,8.922,3.475,3.778,4.416,1.880,18.640,3.954,4.405,2.273,14.222,2.700,0.953,4.252,10.239,6.149,0.290
Cer77_rep4_Dep6_Tu2,0.413,0.350,0.077,0.008,6.165,0.031,2.520,6.941,2.479,8.488,2.746,3.483,12.577,0.847,3.946,2.353,7.407,0.904,0.039,9.722,4.194,23.640,0.671
Cer77_rep8_Dep6_Tu3,0.655,1.728,0.554,0.006,3.878,0.134,2.743,6.372,3.982,6.095,4.771,1.904,18.767,0.591,6.488,4.095,5.661,0.184,0.423,4.224,4.282,19.519,2.943
Cer77_rep7_Dep6_Tu5,0.985,0.028,0.909,0.037,2.246,0.200,3.793,7.458,6.052,4.334,3.292,3.554,12.186,0.249,4.495,0.436,11.140,4.690,1.192,8.199,13.121,7.713,3.693
Cer77_rep4_Dep6_Tu3,0.735,1.226,0.366,0.021,4.863,0.081,2.227,4.675,2.359,6.263,13.294,2.130,15.738,1.796,2.935,1.015,2.350,1.396,0.368,1.400,18.817,13.781,2.162
