Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
gDNA-Breast-GC1002316,67.627,0.214,0.025,0.518,15.964,0.004,0.077,1.350,2.083,3.686,7.628,0.260,0.286,0.278
gDNA-Breast-GC1003962,75.280,7.020,0.001,0.009,0.000,0.000,0.000,0.042,0.013,0.000,0.000,0.001,0.000,17.633
gDNA-Breast-GC1003963,83.743,1.739,0.001,0.042,0.000,0.000,0.001,0.025,0.110,0.017,0.041,0.000,0.007,14.273
gDNA-Breast-GC1003965,85.261,0.026,0.121,0.000,6.280,4.375,0.194,0.039,0.101,1.794,0.169,0.690,0.047,0.902
gDNA-Breast-GC1003966,86.688,0.235,0.678,0.035,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.341
gDNA-Cervical-GC112877,0.000,99.599,0.000,0.000,0.000,0.000,0.000,0.391,0.010,0.000,0.001,0.000,0.000,0.000
gDNA-Cervical-GC112878,4.630,0.000,25.500,0.175,42.775,14.182,0.104,0.000,0.004,0.276,0.221,2.099,10.028,0.006
gDNA-Cervical-GC112880,0.005,92.309,5.337,0.623,1.221,0.060,0.001,0.001,0.001,0.000,0.001,0.000,0.001,0.441
gDNA-Cervical-GC112881,0.001,0.729,60.421,0.001,0.000,0.000,0.001,33.430,4.460,0.000,0.864,0.001,0.052,0.040
gDNA-Cervical-GC112882,0.618,0.007,33.149,0.000,36.126,7.873,5.265,2.435,6.648,0.852,0.201,6.519,0.307,0.000
gDNA-Cervical-GC112883,0.016,0.568,0.000,0.000,77.216,0.021,0.038,17.886,3.547,0.479,0.179,0.048,0.002,0.000
gDNA-Colorectal-GC112876,0.121,3.539,2.369,0.542,10.497,64.054,1.573,5.684,1.874,1.079,3.300,1.408,0.504,3.456
gDNA-Colorectal-GC119345,0.000,0.540,0.000,19.001,0.000,2.970,0.004,19.609,2.576,0.002,0.814,0.002,0.028,54.454
gDNA-Colorectal-GC119346,5.074,0.093,2.818,32.958,22.517,23.595,0.209,0.020,0.098,3.119,0.438,1.102,1.428,6.532
gDNA-Colorectal-GC119347,2.005,0.056,2.390,8.722,6.080,60.672,0.002,0.000,0.000,0.000,0.000,0.004,0.003,20.067
gDNA-Colorectal-GC119348,0.344,5.912,5.314,42.658,3.877,9.317,3.641,0.325,1.500,3.583,4.068,2.700,11.801,4.958
gDNA-Colorectal-GC119349,0.328,0.020,2.380,0.026,28.456,0.240,7.937,7.624,5.289,2.814,2.330,1.988,0.282,40.286
gDNA-Ovarian-GC112879,7.022,0.434,4.172,1.140,65.316,16.417,0.097,0.062,0.174,2.016,0.977,2.158,0.012,0.002
gDNA-Ovarian-GC119433,3.104,0.000,11.428,4.631,41.563,11.040,0.002,0.000,0.000,0.000,0.000,0.000,0.002,28.229
gDNA-Ovarian-GC119434,2.356,2.705,6.825,7.235,27.899,0.000,12.533,2.215,1.047,2.191,6.979,5.255,1.497,21.263
gDNA-WBC-GC131344,0.760,0.048,0.750,0.212,5.143,2.459,4.064,0.081,0.243,1.323,1.121,7.285,76.504,0.007
gDNA-WBC-GC131345,1.862,0.272,2.403,1.638,6.547,3.125,7.792,0.381,2.604,4.137,2.995,9.064,56.938,0.243
gDNA-WBC-GC131346,0.666,0.102,0.355,1.285,5.313,2.007,8.413,0.844,2.417,7.195,3.462,8.489,58.911,0.540
gDNA-WBC-GC131347,0.000,0.312,0.021,0.368,0.463,0.010,5.786,13.388,13.806,3.550,7.380,0.995,53.296,0.625
gDNA-WBC-GC131348,0.021,0.100,0.559,0.386,0.007,0.000,3.909,5.564,9.722,0.301,6.444,5.575,65.316,2.095
gDNA-WBC-GC131349,0.230,1.315,0.492,0.916,1.748,1.236,7.762,0.952,8.674,6.056,3.627,10.235,56.133,0.626
gDNA-WBC-GC131350,0.725,0.529,0.580,1.130,4.049,1.222,4.773,1.840,1.727,2.434,5.057,7.418,67.946,0.570
gDNA-WBC-GC131351,0.637,0.117,1.097,1.871,2.394,0.708,5.095,0.446,4.911,3.649,5.964,6.407,66.110,0.595
gDNA-WBC-GC131352,0.609,0.433,0.165,0.453,1.718,0.238,6.640,11.166,12.022,2.589,8.227,5.408,49.244,1.088
gDNA-WBC-GC131353,0.259,0.187,1.676,1.760,4.957,1.686,9.432,2.004,2.023,2.311,7.280,8.346,57.054,1.026
gDNA-WBC-GC131354,0.863,0.110,1.452,0.308,6.250,2.650,9.760,3.055,4.671,7.506,4.694,10.072,47.776,0.834
gDNA-WBC-GC131355,1.992,0.006,0.956,0.322,8.458,3.888,6.860,0.139,1.230,5.461,2.906,10.508,57.273,0.002
