Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
gDNA-Breast-GC1002316,72.764,5.186,1.399,0.000,5.591,0.039,0.011,0.855,0.000,4.472,9.682,0.000,0.000
gDNA-Breast-GC1003962,75.813,7.327,3.618,8.771,0.000,0.000,0.000,4.471,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,83.198,3.164,0.624,11.063,0.000,0.000,0.000,0.000,0.000,1.951,0.000,0.000,0.000
gDNA-Breast-GC1003965,81.000,0.000,3.842,0.520,0.000,6.816,2.762,0.000,0.000,4.617,0.000,0.443,0.000
gDNA-Breast-GC1003966,89.301,0.000,2.284,3.893,0.000,4.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,3.697,28.131,9.665,14.652,11.943,0.000,0.000,31.911,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112878,11.939,0.000,33.137,1.818,15.695,16.102,0.957,0.000,0.000,0.000,0.000,3.880,16.472
gDNA-Cervical-GC112880,4.179,18.499,19.617,17.039,20.967,0.000,0.996,18.703,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112881,10.391,20.953,18.506,4.315,1.349,0.000,0.000,41.891,0.000,0.000,2.068,0.000,0.527
gDNA-Cervical-GC112882,6.595,8.581,32.770,0.919,14.924,8.037,7.362,0.000,9.996,0.000,3.911,6.906,0.000
gDNA-Cervical-GC112883,5.856,9.135,4.065,0.000,55.373,1.396,0.000,10.468,0.000,12.939,0.079,0.688,0.000
gDNA-Colorectal-GC112876,1.039,7.039,2.276,5.300,7.412,60.097,1.925,3.597,1.765,0.483,4.658,2.724,1.686
gDNA-Colorectal-GC119345,0.000,7.808,0.000,55.499,0.000,16.653,0.000,20.041,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,8.152,0.684,7.218,36.624,10.933,26.221,1.294,0.000,0.000,7.071,0.000,0.246,1.557
gDNA-Colorectal-GC119347,6.250,0.000,6.298,22.339,3.342,61.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,0.590,6.930,5.485,46.418,2.004,10.443,4.321,0.000,3.812,4.592,1.077,1.966,12.362
gDNA-Colorectal-GC119349,7.514,11.676,7.279,22.261,13.454,9.472,9.091,1.055,6.625,11.571,0.000,0.000,0.000
gDNA-Ovarian-GC112879,13.560,8.360,14.460,7.119,25.901,17.774,0.000,0.000,0.000,7.815,2.481,2.530,0.000
gDNA-Ovarian-GC119433,11.285,0.000,16.873,21.753,30.835,18.048,1.206,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC119434,7.340,9.683,8.342,19.669,17.193,3.473,12.567,0.000,0.453,6.180,7.265,5.948,1.888
gDNA-WBC-GC131344,1.460,0.000,1.839,0.365,3.352,2.833,4.146,0.000,0.000,0.000,0.068,7.153,78.783
gDNA-WBC-GC131345,1.972,1.259,3.414,1.736,3.733,3.520,8.180,0.000,0.000,2.840,5.147,10.727,57.472
gDNA-WBC-GC131346,1.836,0.109,2.371,1.877,2.778,2.471,8.209,0.000,3.096,4.060,3.915,9.399,59.879
gDNA-WBC-GC131347,0.267,2.419,0.557,0.120,0.000,0.656,5.431,17.020,10.769,3.037,4.863,1.597,53.264
gDNA-WBC-GC131348,0.157,3.854,0.254,0.852,0.000,0.000,3.923,9.456,4.007,0.100,4.035,6.598,66.764
gDNA-WBC-GC131349,0.368,2.678,2.205,2.775,0.569,1.453,6.260,0.000,8.264,3.353,4.820,10.788,56.466
gDNA-WBC-GC131350,0.931,1.805,1.748,1.581,1.576,1.704,4.939,0.000,3.732,2.357,4.823,7.073,67.732
gDNA-WBC-GC131351,1.335,1.885,1.763,2.477,0.966,1.289,4.840,0.000,1.306,2.198,10.450,7.239,64.252
gDNA-WBC-GC131352,0.570,2.544,1.081,1.017,0.489,0.805,6.399,10.337,12.105,3.246,7.103,5.128,49.175
gDNA-WBC-GC131353,1.636,0.000,2.160,1.454,3.240,2.163,8.864,0.000,3.445,3.733,8.715,8.411,56.178
gDNA-WBC-GC131354,1.565,0.467,3.062,1.052,3.496,2.997,9.851,3.050,2.873,6.040,7.629,10.197,47.720
gDNA-WBC-GC131355,2.776,0.000,4.206,0.468,3.762,4.645,8.155,0.000,0.000,0.846,5.001,10.634,59.507
