Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
gDNA-Breast-GC1002316,72.623,0.000,0.000,0.000,1.151,0.000,0.000,0.000,0.000,0.000,2.519,0.000,0.000,23.706
gDNA-Breast-GC1003962,84.003,0.000,4.264,11.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,88.641,0.000,1.676,9.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,84.605,0.000,0.000,0.000,0.000,0.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.762
gDNA-Breast-GC1003966,93.031,0.000,1.121,5.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,8.884,32.615,9.323,8.755,14.353,2.307,4.450,0.000,0.000,0.000,0.000,7.624,0.000,11.689
gDNA-Cervical-GC112878,3.675,0.000,30.620,2.972,6.613,6.409,0.000,0.000,0.000,0.000,0.078,0.000,10.461,39.171
gDNA-Cervical-GC112880,6.586,18.609,18.643,11.669,18.144,3.087,4.066,0.000,0.000,0.000,0.000,0.000,0.000,19.196
gDNA-Cervical-GC112881,13.861,25.772,13.562,9.674,10.857,0.000,5.629,0.000,0.000,0.000,0.000,11.860,8.783,0.000
gDNA-Cervical-GC112882,1.331,5.463,28.965,0.000,6.256,3.358,3.121,0.000,1.892,0.000,0.000,2.182,0.000,47.432
gDNA-Cervical-GC112883,2.098,0.036,1.167,0.000,49.895,1.319,0.000,0.000,0.000,1.631,0.000,0.000,0.000,43.855
gDNA-Colorectal-GC112876,0.000,4.195,0.000,1.082,1.649,64.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.361
gDNA-Colorectal-GC119345,3.809,14.306,2.976,63.140,0.000,15.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,2.917,3.445,1.925,41.644,4.115,21.423,0.000,0.000,0.000,3.572,0.000,0.000,0.000,20.959
gDNA-Colorectal-GC119347,3.961,8.360,2.727,18.277,0.000,66.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,0.000,2.976,2.613,50.502,0.000,6.746,1.525,0.000,0.000,0.000,0.000,0.000,9.699,25.938
gDNA-Colorectal-GC119349,5.351,9.154,5.471,29.925,10.630,6.013,8.543,0.000,0.000,15.871,0.000,0.000,0.000,9.042
gDNA-Ovarian-GC112879,6.740,2.601,7.619,2.559,17.795,13.115,0.000,0.000,0.000,1.742,0.000,0.000,0.000,47.829
gDNA-Ovarian-GC119433,5.182,10.509,10.776,37.891,32.266,3.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC119434,2.676,6.825,5.039,26.038,14.524,0.000,11.316,0.000,0.000,0.000,2.941,1.419,0.000,29.220
gDNA-WBC-GC131344,0.000,0.000,0.000,0.159,0.000,0.000,1.627,0.000,0.000,0.000,0.000,3.758,78.649,15.806
gDNA-WBC-GC131345,0.000,0.195,0.384,0.868,0.272,0.000,5.037,0.000,0.143,0.000,3.276,5.522,58.844,25.459
gDNA-WBC-GC131346,0.000,0.000,0.022,0.386,0.000,0.000,5.261,0.000,1.650,0.000,0.903,4.722,61.666,25.389
gDNA-WBC-GC131347,0.000,0.000,0.000,0.000,0.000,0.000,3.507,12.401,5.720,0.541,3.786,0.906,52.840,20.300
gDNA-WBC-GC131348,0.110,0.835,0.169,0.587,0.000,0.000,3.095,0.512,0.000,0.000,2.752,6.065,67.500,18.375
gDNA-WBC-GC131349,0.000,0.239,0.212,0.752,0.000,0.462,4.893,0.000,1.889,0.000,1.198,8.291,57.929,24.134
gDNA-WBC-GC131350,0.000,0.000,0.057,0.489,0.000,0.000,1.854,0.000,0.000,0.000,3.254,3.828,68.857,21.662
gDNA-WBC-GC131351,0.000,0.000,0.095,0.495,0.000,0.000,2.189,0.000,0.000,0.000,4.957,3.229,65.364,23.670
gDNA-WBC-GC131352,0.000,0.000,0.016,0.269,0.000,0.000,3.474,5.761,10.878,0.000,4.385,3.567,49.079,22.569
gDNA-WBC-GC131353,0.000,0.000,0.094,0.425,0.000,0.000,4.716,1.586,3.341,0.000,10.059,4.368,56.078,19.334
gDNA-WBC-GC131354,0.000,0.000,0.167,0.583,0.000,0.000,6.660,4.750,2.714,0.254,5.280,6.005,48.413,25.175
gDNA-WBC-GC131355,0.000,0.000,0.023,0.260,0.000,0.000,3.712,0.000,5.308,0.000,5.416,6.128,58.639,20.514
