Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.347,0.000,0.000,19.350,0.000,0.000,11.357,3.053,65.892,0.000
Colo_rep2_Dep6_Tu50,0.149,0.000,0.000,35.068,0.102,0.000,0.000,12.087,0.000,0.000,1.029,22.927,28.638,0.000
Colo_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,0.260,0.000,5.487,11.570,0.000,0.000,14.416,8.820,59.446,0.000
Colo_rep3_Dep6_Tu2,0.000,0.000,0.000,0.000,0.248,0.000,4.659,5.301,0.000,0.000,19.456,15.229,55.107,0.000
Colo_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,0.199,0.000,4.076,15.123,0.000,0.000,6.630,9.206,64.765,0.000
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.196,0.000,8.450,2.541,0.000,0.000,6.514,22.331,59.968,0.000
Colo_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,0.537,0.000,0.000,19.246,0.000,0.000,11.276,7.854,61.087,0.000
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,0.417,0.000,1.724,13.314,0.000,0.000,13.557,16.096,54.892,0.000
Colo_rep9_Dep6_Tu30,0.000,0.000,0.000,23.515,4.506,0.000,7.280,4.104,0.000,0.000,9.786,12.945,37.864,0.000
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.722,0.000,0.000,15.105,0.000,0.000,12.959,10.422,60.792,0.000
Colo_rep6_Dep6_Tu20,0.000,0.000,0.000,5.735,0.000,0.000,0.000,12.965,0.000,0.000,7.670,24.831,45.902,2.897
Colo_rep8_Dep6_Tu30,10.834,0.000,0.000,15.424,1.506,0.000,0.000,10.721,0.000,0.000,6.893,10.921,43.700,0.000
Colo_rep3_Dep6_Tu5,0.000,0.000,0.000,0.000,0.727,0.000,2.475,14.546,0.000,0.000,4.587,12.016,65.648,0.000
Colo_rep4_Dep6_Tu3,0.000,0.000,0.000,0.000,0.999,0.000,1.584,7.067,0.000,12.709,4.021,8.729,64.890,0.000
Colo_rep2_Dep6_Tu10,0.000,0.000,0.000,3.910,0.159,0.000,0.000,14.133,0.000,0.000,10.026,15.513,56.259,0.000
Colo_rep3_Dep6_Tu40,0.000,0.000,0.000,29.320,8.412,0.000,0.000,0.899,0.000,0.000,7.729,22.491,31.150,0.000
Colo_rep3_Dep6_Tu30,11.366,0.000,0.000,11.185,0.023,0.000,0.000,7.759,0.000,0.000,8.118,18.952,42.596,0.000
Colo_rep6_Dep6_Tu30,0.000,0.000,0.000,18.197,6.023,0.000,0.000,0.970,0.000,0.000,6.052,35.464,33.293,0.000
Colo_rep4_Dep6_Tu50,2.268,0.000,0.000,30.213,0.000,0.000,0.000,4.587,0.000,0.000,4.130,34.301,24.501,0.000
Colo_rep5_Dep6_Tu50,15.832,0.000,0.000,25.528,0.011,0.000,0.000,3.365,0.000,0.000,5.743,23.912,25.609,0.000
Colo_rep6_Dep6_Tu2,0.000,0.000,0.000,0.000,1.321,0.000,0.000,1.710,0.000,0.000,10.970,29.178,56.821,0.000
Colo_rep10_Dep6_Tu50,0.000,0.000,0.000,28.202,13.328,0.000,0.000,6.672,0.000,0.000,10.857,23.595,17.345,0.000
Colo_rep7_Dep6_Tu50,1.170,0.000,0.000,31.963,0.000,0.000,0.000,13.428,0.000,0.000,3.099,27.387,22.952,0.000
Colo_rep9_Dep6_Tu40,10.768,0.000,0.000,20.334,5.503,0.000,0.000,4.273,0.000,0.000,4.999,24.719,29.404,0.000
Colo_rep8_Dep6_Tu5,0.000,0.000,0.000,0.000,0.822,0.000,0.000,1.499,0.000,4.462,9.399,29.660,54.157,0.000
Colo_rep1_Dep6_Tu20,0.014,0.000,0.000,10.347,0.748,0.000,0.000,0.804,0.000,0.000,4.826,38.435,44.825,0.000
Colo_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,2.379,0.000,0.000,19.743,0.000,0.000,11.339,6.000,60.538,0.000
Colo_rep5_Dep6_Tu30,0.000,0.000,0.000,17.169,2.393,0.000,3.883,15.889,0.000,0.000,1.368,20.376,38.922,0.000
Colo_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.103,0.000,0.071,11.450,0.000,0.000,16.225,10.511,61.638,0.000
Colo_rep5_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.622,0.000,5.929,17.529,0.000,0.000,8.447,1.258,66.214,0.000
Colo_rep9_Dep6_Tu3,0.000,0.000,0.000,0.000,1.959,0.000,0.000,4.785,0.000,17.787,9.506,10.810,55.152,0.000
Colo_rep2_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.397,0.000,0.000,8.957,0.000,16.318,7.200,8.904,58.224,0.000
Colo_rep8_Dep6_Tu10,0.000,0.000,0.000,0.349,0.191,0.000,12.256,1.844,0.000,0.000,6.600,21.627,57.132,0.000
Colo_rep4_Dep6_Tu30,0.000,0.000,0.000,6.466,0.041,23.706,0.000,8.603,0.000,0.000,3.489,16.433,41.209,0.051
Colo_rep2_Dep6_Tu2,0.000,0.000,0.000,0.000,0.370,0.000,0.000,13.356,0.000,0.000,8.980,18.627,58.666,0.000
Colo_rep1_Dep6_Tu5,0.000,0.000,0.000,0.000,0.224,0.000,0.000,15.906,0.000,0.000,8.423,20.509,54.937,0.000
Colo_rep8_Dep6_Tu50,0.100,0.000,0.000,38.050,0.000,0.013,0.000,0.841,0.000,0.000,5.771,35.117,20.108,0.000
Colo_rep5_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,6.233,1.915,0.000,0.000,7.666,27.087,57.099,0.000
Colo_rep6_Dep6_Tu50,0.000,0.000,0.000,27.508,11.494,0.000,0.000,1.131,0.000,0.000,3.108,36.497,20.262,0.000
Colo_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.167,0.000,0.000,11.946,0.000,0.000,12.002,6.732,69.153,0.000
Colo_rep4_Dep6_Tu20,0.000,0.000,0.000,13.780,3.087,0.000,0.000,2.152,0.000,0.000,5.792,28.696,46.491,0.000
Colo_rep8_Dep6_Tu40,16.649,0.000,0.000,11.028,5.266,0.000,0.000,3.171,0.000,0.000,5.550,28.145,30.191,0.000
Colo_rep7_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.139,0.000,0.000,14.997,0.000,0.000,11.997,9.278,63.589,0.000
Colo_rep7_Dep6_Tu30,15.466,0.000,0.000,14.139,0.812,0.000,0.000,6.861,0.000,0.000,3.282,21.912,37.529,0.000
Colo_rep10_Dep6_Tu20,0.004,0.000,0.000,12.447,0.195,0.019,11.355,1.601,0.000,0.000,3.457,22.215,48.707,0.000
Colo_rep9_Dep6_Tu10,0.000,0.000,0.000,7.807,2.999,0.000,7.765,3.972,0.000,0.000,10.619,8.983,57.854,0.000
Colo_rep9_Dep6_Tu0.1,0.000,0.000,0.000,0.000,1.696,0.000,14.385,4.580,0.000,5.376,10.023,11.535,52.404,0.000
Colo_rep10_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.412,0.000,0.000,11.963,29.053,57.571,0.000
Colo_rep8_Dep6_Tu20,0.000,0.000,0.000,10.305,10.957,0.000,0.000,2.255,0.000,0.000,2.092,25.420,48.972,0.000
Colo_rep3_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.287,0.000,14.996,0.000,0.000,9.167,16.457,58.913,0.178
