Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.239,0.151,0.000,0.000,1.068,0.010,0.004,0.001,0.534,8.016,0.220,20.211,69.547
Colo_rep2_Dep6_Tu50,0.001,0.000,0.001,0.786,14.710,18.335,1.049,1.059,0.321,5.476,4.738,1.373,5.212,46.939
Colo_rep6_Dep6_Tu1,0.000,1.404,0.005,0.000,0.225,0.043,1.643,0.000,0.000,1.157,4.297,0.507,21.907,68.810
Colo_rep3_Dep6_Tu2,0.000,0.001,0.001,0.001,0.007,0.540,2.811,0.073,0.420,0.197,8.900,1.179,22.446,63.424
Colo_rep7_Dep6_Tu2,0.001,0.000,0.020,0.000,0.001,2.683,0.774,0.009,0.003,2.134,2.198,0.164,15.654,76.360
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.078,0.000,0.004,0.003,2.705,1.854,0.044,0.139,5.242,0.755,23.712,65.465
Colo_rep10_Dep6_Tu2,0.000,0.002,0.526,0.000,0.001,2.658,0.112,0.101,0.087,1.795,7.637,0.624,18.982,67.476
Colo_rep6_Dep6_Tu3,0.000,0.009,0.641,0.289,0.051,0.026,3.526,0.204,0.038,0.137,4.884,0.009,14.204,75.981
Colo_rep9_Dep6_Tu30,0.000,0.000,0.000,0.000,9.285,9.457,1.855,0.007,0.391,5.702,9.544,1.218,16.484,46.057
Colo_rep9_Dep6_Tu0.5,0.000,0.001,1.118,0.000,0.360,0.000,0.005,0.206,0.008,0.768,6.535,0.734,19.094,71.171
Colo_rep6_Dep6_Tu20,0.000,0.001,2.413,0.168,4.484,5.035,0.566,0.137,1.910,2.315,5.801,2.199,13.020,61.951
Colo_rep8_Dep6_Tu30,3.088,0.001,0.000,0.028,7.755,9.515,0.232,0.021,0.005,4.476,3.753,1.924,6.339,62.863
Colo_rep3_Dep6_Tu5,0.331,0.096,0.004,0.163,1.570,0.205,1.661,0.656,0.006,2.965,4.453,0.871,23.227,63.793
Colo_rep4_Dep6_Tu3,0.018,0.127,0.930,0.425,0.019,2.079,0.278,0.116,0.291,0.300,5.319,1.344,20.403,68.351
Colo_rep2_Dep6_Tu10,0.000,0.002,0.388,0.000,0.002,4.228,0.264,0.014,0.014,0.067,7.365,2.320,10.182,75.155
Colo_rep3_Dep6_Tu40,0.001,0.000,0.001,0.220,7.136,20.763,0.985,1.191,0.158,2.058,5.143,3.242,11.929,47.171
Colo_rep3_Dep6_Tu30,3.068,0.000,0.000,0.000,0.488,13.405,0.066,1.087,0.015,5.298,5.030,0.808,9.264,61.470
Colo_rep6_Dep6_Tu30,0.001,0.000,0.000,0.000,11.107,9.677,0.001,2.327,3.308,4.147,4.976,0.994,11.789,51.673
Colo_rep4_Dep6_Tu50,1.509,0.022,0.000,0.000,4.490,21.547,0.921,4.964,1.135,8.341,7.076,0.100,7.263,42.633
Colo_rep5_Dep6_Tu50,0.392,0.000,0.000,0.000,11.021,21.856,0.759,0.091,0.090,7.174,6.877,3.058,5.176,43.506
Colo_rep6_Dep6_Tu2,0.000,0.001,0.149,0.314,2.799,0.001,0.071,0.106,0.822,1.297,5.688,1.477,24.295,62.978
