Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,7.777,0.000,0.437,0.000,0.000,16.243,14.343,0.059,61.142
Colo_rep2_Dep6_Tu50,3.474,0.000,1.047,0.000,8.633,24.787,1.596,0.158,0.000,16.937,6.436,4.440,32.491
Colo_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,11.564,0.000,4.936,0.000,0.000,12.432,9.165,0.310,61.593
Colo_rep3_Dep6_Tu2,0.000,0.000,0.000,0.000,3.994,0.000,6.208,0.000,0.515,11.418,13.385,2.289,62.190
Colo_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,3.738,0.000,4.256,0.000,0.000,19.240,8.072,1.290,63.404
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,9.580,0.000,6.293,0.000,0.061,11.343,10.352,3.479,58.892
Colo_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,11.338,0.000,1.051,0.000,0.000,14.079,15.547,1.751,56.234
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,14.395,0.000,5.461,0.000,0.000,9.752,11.366,0.373,58.653
Colo_rep9_Dep6_Tu30,0.000,0.000,0.000,0.000,8.053,13.905,3.738,0.000,0.000,15.918,11.938,2.631,43.818
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,13.164,0.000,0.230,0.000,0.000,12.669,13.154,2.670,58.113
Colo_rep6_Dep6_Tu20,0.000,0.000,1.485,0.000,1.863,13.089,2.983,0.000,3.735,10.848,13.448,1.815,50.735
Colo_rep8_Dep6_Tu30,0.834,0.000,1.208,0.000,13.224,13.714,0.849,0.000,0.000,14.321,8.721,3.261,43.868
Colo_rep3_Dep6_Tu5,0.000,0.000,0.000,0.440,11.774,2.256,4.676,0.000,0.000,12.001,6.626,1.679,60.547
Colo_rep4_Dep6_Tu3,0.000,0.000,0.000,0.000,9.293,0.000,3.353,0.000,0.000,10.136,10.964,6.780,59.474
Colo_rep2_Dep6_Tu10,0.000,0.000,0.000,0.000,12.292,3.752,2.140,0.000,0.000,12.204,14.080,3.041,52.490
Colo_rep3_Dep6_Tu40,0.000,0.285,0.000,0.000,12.190,23.290,3.971,1.764,0.000,9.773,7.774,3.140,37.814
