Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Breast-GC1002975,1.961,0.000,0.000,0.000,12.314,0.000,3.829,26.064,0.000,7.325,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.325,2.429,0.000,0.000,2.182,0.000,0.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.016,0.000,0.000,0.000
Breast-GC1002976,0.000,0.000,11.221,0.000,9.000,0.380,2.969,0.000,2.249,0.073,0.000,0.393,0.000,0.934,0.000,0.000,0.000,0.000,0.168,5.278,0.000,0.000,0.000,1.872,22.720,12.931,1.832,0.000,0.000,0.000,1.457,0.000,0.000,0.000,0.000,0.000,0.000,26.522,0.000,0.000,0.000
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,3.959,0.000,0.000,0.000,0.000,35.227,0.000,0.000,0.000,0.000,21.946,8.632,0.000,0.000,0.000,0.000,0.000,8.323,10.304,11.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,0.000,0.000,0.000,0.000,9.724,0.000,0.000,0.000,24.362,4.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.391,0.000,0.000,0.559,0.000,0.000,0.208,0.000,0.000,0.000,5.232,0.397,0.000,0.000,34.877,0.000,0.000,0.000
Breast-GC1002979,0.000,0.000,0.542,0.000,6.455,0.000,1.654,0.000,0.000,0.000,0.000,4.257,0.000,1.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.826,45.900,0.170,3.667,3.986,0.000,0.000,0.113,0.000,0.000,0.000,1.543,0.000,0.000,19.950,0.000,0.000,0.000
Breast-GC1002980,1.944,0.000,15.635,1.861,19.499,0.000,5.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.765,0.000,12.600,7.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.894,0.000,0.000,0.000,33.868,0.000,0.000,0.000
Breast-GC1002981,0.000,0.000,0.000,0.000,16.027,0.000,0.000,0.000,13.191,11.587,16.396,4.679,0.000,0.000,0.000,0.000,3.789,0.000,0.000,0.000,0.000,0.000,0.000,2.185,7.347,5.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.167,0.041,0.000,0.000,18.573,0.000,0.000,0.000
Breast-GC1003967,0.000,0.000,0.000,1.138,20.727,0.000,2.233,0.000,0.000,0.000,15.891,11.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.177,0.000,8.258,0.000,0.000,0.000,0.000,0.000,0.000,0.993,0.000,0.000,1.186,0.000,0.000,0.000,37.488,0.000,0.000,0.000
Breast-GC1003968,0.000,0.000,14.809,0.000,17.269,0.000,1.914,0.000,0.000,0.000,12.742,4.989,0.000,6.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.358,0.000,0.000,1.466,0.191,0.000,0.981,0.000,0.000,0.000,1.592,0.000,0.000,0.000,29.180,0.000,0.000,0.000
Breast-GC1003970,0.000,0.000,6.685,0.000,8.430,5.134,0.000,0.000,12.525,10.014,0.000,18.093,0.000,6.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.217,0.000,0.000,1.747,0.488,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.606,0.000,0.000,0.000
Breast-GC1003971,7.608,0.000,0.000,0.000,10.145,0.000,0.000,0.000,11.076,8.642,0.000,4.940,0.000,0.000,0.000,0.000,2.543,0.000,0.000,0.000,0.000,0.000,0.000,5.817,0.000,0.000,0.000,0.000,0.000,0.805,0.000,0.000,0.000,0.000,0.000,0.000,0.719,46.875,0.827,0.000,0.000
Breast-GC1003972,0.000,0.000,0.000,0.000,24.026,0.000,0.000,0.000,0.000,0.000,13.961,0.263,0.000,0.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.807,0.000,0.000,0.000,1.345,0.000,0.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.891,0.000,0.000,9.480
Breast-GC1003974,0.989,0.000,33.501,0.000,8.159,0.000,0.016,3.655,0.000,12.857,0.000,0.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.201,0.000,0.188,0.107,0.000,0.721,0.000,0.000,0.000,2.503,0.000,0.000,0.000,24.474,0.000,0.000,0.000
Breast-GC1002311,0.000,0.000,0.000,0.000,16.354,0.000,0.000,0.000,25.411,7.504,0.000,0.000,0.000,1.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.318,0.000,0.000,0.413,0.000,0.000,0.000,1.461,0.000,0.000,0.000,0.000,0.000,0.000,34.243,0.000,0.000,0.000
Breast-GC1004006,0.000,0.000,0.000,0.000,14.720,0.000,2.679,0.000,21.553,0.000,0.000,3.881,0.000,0.000,0.000,0.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.310,10.792,0.000,0.000,0.000,0.000,0.000,0.000,4.044,0.000,0.000,0.048,0.000,0.000,28.782,1.145,0.000,0.290
Breast-GC1004007,0.000,0.000,0.000,0.000,18.921,0.000,0.493,0.000,0.000,14.082,14.497,0.000,0.000,1.702,0.000,0.000,0.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.749,0.083,0.000,0.000,45.130,0.000,0.000,0.000
Breast-GC1004008,0.000,0.000,26.869,0.000,9.780,0.534,0.000,0.000,0.000,0.000,8.661,12.368,0.000,0.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.275,0.000,0.000,0.516,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.546,0.000,0.000,0.000
Breast-GC1004009,7.497,0.000,0.000,0.000,2.524,0.000,0.000,0.000,0.000,0.000,32.383,15.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.377,0.000,5.208,0.235,0.000,0.073,1.635,0.000,0.000,4.535,0.000,0.000,0.000,15.651,0.000,0.000,0.000
Breast-GC110693,8.891,3.613,0.000,0.000,3.906,0.000,1.084,0.127,9.275,16.596,0.000,0.000,0.000,0.000,0.000,0.000,6.993,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.894,0.070,0.000,0.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.448,0.000,0.000,0.000
Breast-GC110694,1.099,0.000,0.000,0.000,13.358,0.000,3.762,27.666,0.899,15.708,0.000,0.000,0.000,0.000,0.000,0.000,0.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.206,0.000,0.000,0.000,0.000,1.186,0.024,0.423,0.000,0.000,35.391,0.000,0.000,0.000
Breast-GC110695,0.000,0.000,0.579,0.000,19.148,0.000,0.000,0.000,7.500,0.000,11.760,0.000,0.000,6.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.938,0.000,0.000,0.000,4.097,0.000,0.000,0.045,0.059,0.000,3.417,0.000,0.000,0.042,34.643,0.000,0.000,0.000
Breast-GC110696,11.093,0.000,13.923,2.281,3.972,0.000,0.000,0.000,1.547,10.613,0.000,0.000,0.000,3.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.970,4.701,7.504,0.000,0.000,0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.494,0.000,0.000,0.000
