Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Breast-GC1002975,0.636,3.803,1.708,0.979,5.363,1.219,11.430,4.732,1.933,5.930,1.183,0.409,0.569,1.645,0.408,0.188,0.104,0.326,0.736,0.235,1.322,1.027,0.290,0.000,0.020,0.146,0.042,0.010,0.000,0.000,0.002,0.044,3.926,0.823,1.289,13.144,5.167,5.426,1.758,0.015,22.013
Breast-GC1002976,2.326,0.425,8.875,8.905,1.175,1.761,1.038,2.715,2.751,0.032,0.397,0.376,0.060,1.809,0.380,0.456,1.167,0.014,5.887,0.775,1.350,0.204,0.158,0.000,0.943,0.458,0.784,0.000,0.000,0.000,0.139,1.011,20.872,0.005,0.364,0.032,0.016,9.277,0.002,0.015,23.045
Breast-GC1002977,0.000,0.000,0.357,3.063,0.570,31.019,0.022,1.106,0.013,0.135,2.791,0.695,3.959,4.921,0.783,9.229,0.626,1.233,0.155,0.143,0.269,3.459,1.668,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,33.775
Breast-GC1002978,0.208,0.156,2.135,4.063,2.274,1.892,0.448,1.467,4.532,5.829,8.234,0.790,1.608,0.145,0.000,0.145,0.334,0.057,1.057,0.044,0.052,1.668,0.856,0.000,0.509,0.003,0.336,0.000,0.000,0.094,0.000,0.878,0.013,15.072,0.001,29.547,0.148,0.224,0.958,0.138,14.082
Breast-GC1002979,3.042,0.477,0.506,23.485,0.740,4.561,1.945,1.757,2.984,0.789,5.462,6.878,2.487,0.511,0.100,0.055,0.264,0.168,0.345,0.912,0.089,0.115,0.261,2.468,0.000,1.586,1.501,2.115,0.001,0.000,1.040,0.000,0.153,1.510,0.166,0.687,4.636,10.539,0.017,0.111,15.533
Breast-GC1002980,0.101,0.690,0.029,1.166,0.070,0.277,2.386,0.117,2.881,1.065,1.277,0.219,0.001,0.000,0.000,0.004,0.003,0.011,0.008,0.003,0.578,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.734,0.323,2.475,0.008,47.019,0.002,0.122,36.429
Breast-GC1002981,2.195,1.260,1.575,3.852,0.501,7.958,0.700,0.164,15.467,3.575,2.380,6.043,0.051,1.828,0.027,0.731,0.009,0.477,0.039,0.044,0.163,0.081,0.668,0.000,0.060,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.188,0.768,1.167,2.862,11.871,9.875,0.003,0.018,17.398
Breast-GC1003967,7.821,1.282,0.775,0.225,0.448,3.421,1.271,0.601,0.368,1.338,3.055,4.255,0.356,0.423,0.020,0.412,0.248,0.082,0.044,0.004,0.822,0.324,0.119,0.400,0.000,0.000,0.000,0.000,0.003,0.020,0.000,0.012,0.625,4.564,1.883,13.366,0.911,15.204,0.058,2.896,32.347
Breast-GC1003968,14.580,0.154,10.548,0.208,0.114,3.496,1.585,0.792,0.086,0.860,2.674,5.748,1.003,3.142,0.013,0.034,0.138,0.011,0.077,2.101,0.120,0.229,0.210,0.019,0.009,0.001,0.208,0.760,1.849,0.150,0.017,2.089,6.350,0.046,5.943,3.627,2.610,3.387,0.032,0.000,24.982
Breast-GC1003970,0.882,2.496,6.828,0.174,3.815,0.115,6.079,2.853,0.733,5.779,6.822,23.997,0.440,1.631,0.029,0.029,0.389,0.365,0.104,0.128,0.025,0.245,0.104,0.000,0.000,0.019,1.555,0.000,0.000,0.000,0.000,0.017,2.785,2.708,0.003,7.592,7.885,0.772,0.003,1.717,10.882
Breast-GC1003971,1.960,8.235,0.095,1.314,2.219,0.028,0.210,0.137,0.813,8.106,2.015,4.556,3.865,0.255,0.002,0.656,1.647,0.656,3.173,0.019,0.482,0.744,0.686,0.005,0.000,0.000,1.124,0.000,0.006,0.702,0.001,0.212,0.635,2.311,1.716,21.959,0.981,1.646,3.717,0.691,22.421
Breast-GC1003972,6.021,2.558,0.347,0.022,0.464,3.239,0.846,0.380,0.399,2.536,11.470,6.109,0.822,1.750,0.001,0.051,0.012,0.042,1.932,2.187,0.001,0.076,0.109,0.013,1.191,0.000,0.000,0.000,0.999,0.198,0.159,0.000,13.710,0.013,0.714,5.198,9.598,0.502,0.032,1.974,24.325
Breast-GC1003974,0.186,5.942,29.257,0.733,3.875,1.720,1.450,0.429,0.207,5.132,0.967,3.623,0.066,0.137,0.360,0.415,0.068,0.432,0.407,0.029,2.343,0.127,0.030,0.000,0.001,0.016,0.445,0.000,1.457,0.121,0.000,0.000,0.005,1.893,1.588,5.519,7.682,0.033,0.009,2.312,20.985
Breast-GC1002311,1.667,2.000,2.706,0.427,2.076,4.559,0.895,4.570,5.292,6.254,5.173,2.677,1.273,1.115,0.048,0.875,1.199,1.942,0.028,0.183,0.131,0.338,0.730,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.021,0.226,6.188,0.856,0.783,30.885,0.006,0.138,0.015,0.050,14.618
