Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
gDNA-Breast-GC1002316,51.005,1.302,0.000,0.000,30.731,0.031,0.466,3.602,1.595,3.960,6.941,0.367,0.000
gDNA-Breast-GC1003962,56.104,24.398,3.710,15.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,70.971,13.063,1.979,13.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,74.054,1.814,0.000,0.000,12.439,3.646,0.578,0.614,1.568,0.951,2.383,1.893,0.060
gDNA-Breast-GC1003966,76.354,8.456,2.852,12.327,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,0.016,0.044,73.591,7.863,0.185,0.000,0.015,17.019,1.243,0.008,0.015,0.000,0.000
gDNA-Cervical-GC112878,2.097,0.961,9.608,1.682,58.937,11.647,0.005,0.001,0.003,0.023,0.937,0.982,13.117
gDNA-Cervical-GC112880,1.096,7.565,55.950,12.338,17.078,0.012,1.798,3.339,0.075,0.146,0.068,0.293,0.244
gDNA-Cervical-GC112881,0.000,0.000,93.091,0.000,0.000,0.000,0.003,3.640,3.006,0.043,0.156,0.057,0.004
gDNA-Cervical-GC112882,0.450,0.002,19.821,0.000,53.153,6.656,3.494,1.453,7.023,1.366,0.541,6.038,0.003
gDNA-Cervical-GC112883,0.000,0.000,0.000,0.000,73.044,0.000,0.134,17.237,1.953,7.523,0.008,0.101,0.000
gDNA-Colorectal-GC112876,0.007,8.646,0.308,0.895,16.851,63.246,1.484,0.570,2.088,2.043,2.941,0.606,0.316
gDNA-Colorectal-GC119345,0.003,20.259,3.868,71.755,0.000,4.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,3.236,5.274,0.000,35.903,25.228,23.327,0.218,0.002,0.018,0.409,3.628,0.622,2.134
gDNA-Colorectal-GC119347,3.390,5.450,0.242,30.566,0.001,60.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,1.756,3.173,5.838,44.525,8.711,9.680,3.641,0.636,3.911,0.369,2.658,1.764,13.339
gDNA-Colorectal-GC119349,0.007,82.744,0.001,14.759,0.018,2.269,0.131,0.006,0.007,0.037,0.009,0.011,0.001
gDNA-Ovarian-GC112879,2.570,0.217,0.000,0.605,78.948,13.521,0.040,0.290,0.268,1.946,0.654,0.941,0.000
gDNA-Ovarian-GC119433,5.810,30.979,0.448,30.129,13.666,12.547,0.000,0.000,0.000,0.000,0.000,0.000,6.421
gDNA-Ovarian-GC119434,2.429,41.632,1.391,20.707,15.489,0.000,6.980,0.126,0.153,0.050,5.795,1.883,3.365
gDNA-WBC-GC131344,0.199,0.242,0.001,0.604,3.833,2.760,3.856,0.257,0.437,0.103,1.325,7.943,78.441
gDNA-WBC-GC131345,2.384,0.214,0.429,2.375,5.203,3.318,7.418,1.809,1.225,1.342,7.689,9.321,57.273
gDNA-WBC-GC131346,0.034,0.867,0.001,1.502,2.552,2.589,8.461,0.458,5.843,6.503,3.556,7.430,60.203
gDNA-WBC-GC131347,0.002,1.753,0.212,0.540,0.371,0.018,4.417,15.740,10.523,4.934,7.479,1.280,52.731
gDNA-WBC-GC131348,0.033,4.998,0.100,1.452,0.290,0.000,4.910,6.901,5.116,0.164,3.535,5.611,66.891
gDNA-WBC-GC131349,0.252,1.673,0.130,1.113,2.277,1.549,7.681,2.413,5.318,5.068,5.443,10.344,56.738
gDNA-WBC-GC131350,0.696,0.497,0.200,1.834,2.847,1.275,4.171,0.944,2.406,3.511,6.538,7.760,67.321
gDNA-WBC-GC131351,0.023,2.896,0.005,1.566,7.335,0.011,7.084,0.894,0.351,0.410,6.769,7.036,65.620
gDNA-WBC-GC131352,0.334,2.680,0.001,0.763,1.360,0.051,7.968,13.033,6.003,4.559,7.196,6.299,49.754
gDNA-WBC-GC131353,0.000,3.508,0.398,1.963,3.155,2.100,9.327,1.113,2.926,1.021,9.649,7.799,57.041
gDNA-WBC-GC131354,0.561,1.552,0.230,0.759,4.792,2.766,10.700,0.260,9.263,4.817,6.504,8.543,49.252
gDNA-WBC-GC131355,0.673,0.594,0.000,1.036,6.106,3.936,4.865,0.244,1.471,3.872,6.622,10.593,59.989
