Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,14.493,4.604,1.821,0.038,5.726,0.118,5.302,0.116,0.265,0.250,4.842,8.515,2.595,0.004,0.047,0.003,5.529,41.262,0.002,3.887,0.044,0.525,0.013
gDNA-Breast-GC1003962,6.817,2.607,2.486,3.392,0.315,0.054,1.848,0.265,2.516,2.014,0.351,1.693,0.001,0.085,0.192,2.304,1.791,2.111,0.489,51.425,0.343,0.006,16.895
gDNA-Breast-GC1003963,9.399,2.004,3.415,0.538,0.480,0.151,0.808,1.604,3.427,1.724,1.192,0.774,0.209,0.622,0.321,0.044,7.821,4.815,0.768,0.303,0.243,0.077,59.261
gDNA-Breast-GC1003965,18.460,1.309,0.806,0.005,1.954,1.720,3.330,1.779,0.117,4.519,2.092,3.184,0.134,0.008,0.047,0.027,31.342,25.518,0.004,1.636,0.972,0.339,0.699
gDNA-Breast-GC1003966,11.717,0.282,2.235,0.654,0.727,0.905,1.072,1.902,0.785,2.020,0.274,1.062,0.288,0.691,1.905,0.762,36.388,1.600,0.660,16.165,0.142,0.031,17.734
gDNA-Cervical-GC112877,0.379,24.286,30.106,0.022,0.757,0.009,1.730,5.069,3.089,0.701,0.058,1.044,0.267,2.005,0.040,0.004,0.264,0.003,3.347,26.233,0.040,0.001,0.547
gDNA-Cervical-GC112878,2.854,2.887,2.117,0.120,4.830,3.724,2.782,4.219,2.594,3.820,5.248,3.464,7.682,0.044,0.156,0.722,1.445,0.693,0.518,1.883,1.947,45.929,0.322
gDNA-Cervical-GC112880,1.911,3.997,30.583,0.616,5.464,0.250,3.176,0.840,4.657,2.280,0.224,2.697,0.733,5.213,0.038,0.427,0.844,0.012,2.128,31.253,0.730,1.438,0.485
gDNA-Cervical-GC112881,0.352,0.903,77.371,0.013,0.389,0.000,0.934,1.365,3.105,1.749,0.469,1.144,0.386,0.000,0.003,0.004,5.412,0.000,6.231,0.006,0.132,0.029,0.002
gDNA-Cervical-GC112882,1.218,10.545,11.830,0.086,5.671,2.793,2.330,2.002,18.796,4.233,4.387,3.186,0.246,0.004,0.817,0.090,1.691,0.482,0.017,0.389,0.054,29.022,0.109
gDNA-Cervical-GC112883,0.342,7.535,0.379,0.004,38.169,1.456,2.580,12.739,7.363,10.698,3.729,1.887,0.433,0.001,0.218,0.008,0.612,4.683,0.002,0.404,0.116,6.604,0.038
gDNA-Colorectal-GC112876,0.364,1.294,0.675,0.175,5.556,57.673,3.212,3.559,2.020,1.326,1.336,2.621,0.508,0.239,8.131,1.187,0.856,2.417,0.469,0.094,1.638,4.640,0.011
gDNA-Colorectal-GC119345,0.430,0.838,0.184,1.153,0.118,1.753,0.962,2.023,0.630,0.875,0.290,0.350,0.024,49.273,0.130,0.927,0.389,0.233,36.656,2.450,0.045,0.075,0.191
gDNA-Colorectal-GC119346,2.747,1.695,0.252,10.285,2.866,19.821,1.244,3.191,2.894,3.644,3.630,0.889,0.058,7.725,0.892,19.247,6.021,0.353,0.646,0.803,1.901,9.117,0.079
gDNA-Colorectal-GC119347,0.350,0.254,0.269,3.421,0.132,28.883,0.257,0.078,0.039,0.113,0.050,0.156,0.013,3.688,53.354,1.908,0.723,0.607,5.121,0.218,0.268,0.020,0.078
gDNA-Colorectal-GC119348,1.255,4.338,1.820,7.907,0.151,2.986,3.386,3.186,4.673,2.201,4.137,3.365,6.500,28.747,3.731,6.616,1.444,0.110,0.160,0.731,7.285,3.279,1.992
gDNA-Colorectal-GC119349,2.446,4.625,0.776,4.557,2.466,0.232,7.349,3.815,0.771,4.641,2.426,3.146,0.475,2.992,0.362,27.496,0.454,10.152,15.723,0.405,0.077,0.314,4.300
gDNA-Ovarian-GC112879,1.629,6.390,1.518,0.067,22.566,14.505,4.471,1.037,1.992,8.293,3.601,5.090,1.095,0.067,3.945,0.171,1.943,15.092,0.033,0.041,1.198,5.082,0.172
gDNA-Ovarian-GC119433,4.016,1.979,2.904,8.052,6.730,5.775,0.583,0.142,0.045,0.092,0.596,0.722,3.712,5.654,3.202,24.473,4.801,3.517,5.824,3.998,4.278,6.934,1.970
gDNA-Ovarian-GC119434,7.232,2.650,1.330,10.057,3.475,0.261,9.160,0.296,12.194,3.043,0.320,3.896,2.744,0.555,2.178,13.118,0.228,3.015,10.883,6.162,4.123,2.526,0.557
gDNA-WBC-GC131344,0.174,0.601,0.124,0.001,1.516,0.057,0.693,3.798,0.957,1.230,9.296,2.074,19.184,0.000,0.042,0.000,0.011,0.000,0.000,0.052,60.010,0.177,0.002
gDNA-WBC-GC131345,1.166,1.718,0.444,0.089,2.584,0.768,4.347,4.243,5.779,5.788,4.518,2.876,32.870,0.107,0.015,0.103,0.160,0.618,0.151,0.403,28.391,2.662,0.202
gDNA-WBC-GC131346,0.453,0.150,0.104,0.292,3.308,0.022,3.441,7.500,8.633,4.544,1.802,2.586,46.703,0.081,0.445,0.348,0.112,0.525,0.012,0.072,15.808,2.954,0.103
gDNA-WBC-GC131347,0.147,0.643,0.159,0.000,2.003,0.001,1.662,13.142,6.732,5.851,16.486,2.890,9.100,0.000,0.000,0.000,0.004,0.026,0.001,0.014,41.045,0.088,0.006
gDNA-WBC-GC131348,0.109,0.808,0.011,0.859,1.140,0.005,2.696,8.968,2.416,0.732,8.722,4.411,47.351,0.134,0.005,0.023,0.171,0.191,0.349,0.998,19.460,0.368,0.074
gDNA-WBC-GC131349,0.843,1.455,0.692,0.053,0.212,0.130,3.597,11.330,0.386,6.710,6.342,6.586,33.533,0.011,0.194,0.034,0.080,0.317,0.036,0.036,26.131,1.269,0.021
gDNA-WBC-GC131350,0.513,0.622,0.221,0.173,1.968,0.252,0.261,4.850,2.863,3.498,8.654,4.803,46.384,0.127,0.036,0.050,0.089,0.217,0.060,0.201,22.838,0.915,0.406
gDNA-WBC-GC131351,0.346,1.153,0.238,0.070,1.712,0.008,1.587,1.778,5.215,2.055,10.255,4.187,31.634,0.008,0.044,0.016,0.021,0.175,0.011,0.302,38.140,1.017,0.028
gDNA-WBC-GC131352,0.909,2.481,0.314,0.147,0.072,0.042,0.668,13.183,12.042,5.518,5.795,4.905,39.510,0.107,0.039,0.005,0.256,0.100,0.020,0.295,12.677,0.757,0.158
gDNA-WBC-GC131353,0.152,0.151,0.454,0.329,2.883,0.106,6.363,0.585,5.411,5.827,10.910,3.354,41.566,0.342,0.022,0.201,0.007,0.182,1.199,0.407,16.258,3.008,0.283
gDNA-WBC-GC131354,0.573,1.472,0.015,0.029,1.369,0.151,4.858,6.515,6.664,1.043,15.042,8.116,8.937,0.010,0.191,0.002,0.065,0.453,0.038,0.119,41.317,2.981,0.037
gDNA-WBC-GC131355,0.632,0.455,0.054,0.009,0.027,0.118,0.467,2.421,2.754,8.590,13.971,4.978,8.151,0.001,0.202,0.003,0.030,0.035,0.004,0.095,53.408,3.564,0.029
