Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
gDNA-Breast-GC1002316,52.046,0.573,0.004,0.755,29.365,0.003,0.480,0.803,2.744,5.900,7.042,0.287,0.000,0.001
gDNA-Breast-GC1003962,64.993,0.378,8.423,1.586,0.050,0.000,0.023,2.134,0.140,0.072,0.000,0.106,0.000,22.093
gDNA-Breast-GC1003963,79.145,0.099,2.595,0.016,0.000,0.000,0.001,0.009,0.002,0.003,0.001,0.001,0.000,18.130
gDNA-Breast-GC1003965,74.378,2.657,0.000,0.018,11.638,3.484,0.159,0.168,0.348,4.379,1.245,1.510,0.014,0.002
gDNA-Breast-GC1003966,80.584,1.296,2.962,1.258,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,13.849
gDNA-Cervical-GC112877,0.003,0.000,65.408,0.000,0.136,0.000,0.086,20.132,1.936,0.002,0.029,0.001,0.001,12.267
gDNA-Cervical-GC112878,2.148,1.118,10.120,1.649,57.040,12.043,0.030,0.000,0.007,0.009,1.289,1.020,13.153,0.374
gDNA-Cervical-GC112880,0.475,0.003,50.875,0.037,20.754,0.003,2.259,7.545,0.249,0.017,0.073,0.579,0.693,16.436
gDNA-Cervical-GC112881,0.000,0.000,94.043,0.000,0.000,0.000,0.005,3.404,2.470,0.009,0.044,0.024,0.001,0.000
gDNA-Cervical-GC112882,0.287,0.205,20.795,0.000,51.199,7.348,3.949,2.789,6.193,0.255,0.822,6.150,0.010,0.000
gDNA-Cervical-GC112883,0.000,0.000,0.000,0.000,72.665,0.000,0.157,16.743,0.227,10.041,0.006,0.161,0.000,0.000
gDNA-Colorectal-GC112876,0.005,15.349,0.078,0.025,11.145,63.909,0.917,1.671,0.848,2.380,2.335,0.382,0.955,0.000
gDNA-Colorectal-GC119345,0.001,0.001,0.802,0.667,0.001,3.289,0.115,12.377,2.051,1.357,0.006,0.008,0.000,79.326
gDNA-Colorectal-GC119346,3.749,7.083,0.071,32.054,21.562,23.716,0.177,0.006,0.032,0.663,3.623,0.807,2.253,4.205
gDNA-Colorectal-GC119347,0.635,0.005,0.097,3.215,1.706,60.113,0.003,0.000,0.000,0.000,0.043,0.248,2.041,31.891
gDNA-Colorectal-GC119348,1.695,2.953,5.886,36.787,5.774,9.771,3.955,1.494,1.516,2.972,2.766,2.376,13.566,8.490
gDNA-Colorectal-GC119349,0.048,80.677,0.000,3.672,0.041,0.038,0.042,0.000,0.012,0.016,0.002,0.009,0.000,15.442
gDNA-Ovarian-GC112879,2.536,0.164,0.001,1.014,78.181,13.820,0.137,0.284,0.279,1.983,0.688,0.902,0.000,0.010
gDNA-Ovarian-GC119433,6.761,21.471,0.382,15.930,19.026,10.472,0.000,0.000,0.000,0.000,0.000,0.000,6.667,19.291
gDNA-Ovarian-GC119434,3.319,39.251,1.659,11.992,13.576,0.000,7.172,0.360,0.066,0.093,5.957,2.148,3.406,11.001
gDNA-WBC-GC131344,0.316,0.200,0.136,0.506,2.656,2.917,3.904,0.154,0.423,0.751,1.551,7.907,78.421,0.157
gDNA-WBC-GC131345,2.386,0.766,0.447,2.315,4.500,3.461,7.331,1.279,2.222,1.206,7.705,9.053,57.309,0.021
gDNA-WBC-GC131346,0.040,0.849,0.001,1.573,2.413,2.686,8.491,0.893,5.869,6.078,3.525,7.327,60.213,0.043
gDNA-WBC-GC131347,0.000,1.793,0.058,0.359,1.791,0.069,4.131,15.760,11.975,3.066,7.438,0.830,52.557,0.174
gDNA-WBC-GC131348,0.053,4.017,0.091,0.495,0.038,0.000,5.199,6.552,5.085,0.455,3.772,5.807,66.893,1.542
gDNA-WBC-GC131349,0.270,1.758,0.640,1.019,1.469,1.689,7.826,3.547,3.585,5.006,5.567,10.726,56.799,0.099
gDNA-WBC-GC131350,0.836,0.366,0.029,1.236,2.748,1.395,4.098,1.620,2.750,2.495,6.664,7.715,67.377,0.669
gDNA-WBC-GC131351,0.017,3.100,0.003,0.609,6.277,0.046,7.145,0.120,1.446,0.591,6.848,6.911,65.751,1.136
gDNA-WBC-GC131352,0.432,3.709,0.000,0.764,0.395,0.007,8.181,16.723,0.128,5.319,7.160,7.350,49.823,0.009
gDNA-WBC-GC131353,0.003,4.357,0.571,1.893,1.405,2.298,9.643,1.316,2.508,1.062,9.731,7.887,57.173,0.152
gDNA-WBC-GC131354,0.616,1.283,0.209,0.074,3.883,2.835,10.803,2.718,6.075,5.503,6.547,9.169,49.343,0.940
gDNA-WBC-GC131355,0.599,2.099,0.000,0.805,4.127,4.300,5.392,0.199,1.486,2.953,6.869,10.841,60.329,0.000
