Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
gDNA-Breast-GC1002316,57.693,0.000,0.000,0.000,0.649,0.000,0.000,0.000,0.000,2.917,6.454,0.000,0.000,32.287
gDNA-Breast-GC1003962,75.591,0.000,8.982,15.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,84.769,0.000,4.534,10.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,75.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.000,24.270
gDNA-Breast-GC1003966,87.229,0.000,4.042,8.729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,10.848,42.205,23.410,5.788,12.326,1.061,0.000,0.000,0.000,0.000,0.000,0.000,4.361,0.000
gDNA-Cervical-GC112878,5.772,0.000,21.314,2.497,10.849,6.152,0.000,0.000,0.000,0.000,1.673,0.000,11.899,39.843
gDNA-Cervical-GC112880,8.129,22.653,27.926,11.970,18.599,2.545,5.066,0.000,0.000,0.000,0.000,0.000,3.035,0.077
gDNA-Cervical-GC112881,14.508,17.682,32.282,5.310,12.084,0.000,0.000,0.000,0.000,0.000,3.754,9.160,5.220,0.000
gDNA-Cervical-GC112882,2.953,2.735,22.734,0.526,6.549,3.866,2.057,3.131,1.279,0.000,0.000,3.569,0.000,50.601
gDNA-Cervical-GC112883,0.931,0.000,0.000,0.000,35.367,2.739,0.000,0.000,0.000,10.069,0.000,0.000,0.000,50.894
gDNA-Colorectal-GC112876,0.000,1.865,0.000,0.625,2.597,66.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.374
gDNA-Colorectal-GC119345,6.628,0.000,8.185,70.821,0.000,14.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,5.001,1.696,1.480,38.485,4.525,21.056,0.000,0.000,0.000,5.735,2.956,0.000,0.000,19.066
gDNA-Colorectal-GC119347,7.239,0.000,5.164,22.073,0.000,65.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,1.480,3.953,2.718,48.018,0.000,6.381,1.697,0.000,0.000,0.000,0.496,0.000,12.233,23.023
gDNA-Colorectal-GC119349,12.067,7.435,5.694,33.801,13.654,3.095,10.480,0.000,0.000,11.596,0.000,2.177,0.000,0.000
gDNA-Ovarian-GC112879,9.134,0.000,2.237,1.422,16.376,13.127,0.000,0.000,0.000,5.624,0.000,0.000,0.000,52.080
gDNA-Ovarian-GC119433,14.161,1.073,10.588,41.200,31.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.492,0.000
gDNA-Ovarian-GC119434,8.921,3.384,7.271,26.787,18.339,0.000,11.702,0.075,0.000,0.000,8.547,2.908,0.689,11.377
gDNA-WBC-GC131344,0.000,0.000,0.000,0.201,0.000,0.000,1.406,0.000,0.438,0.000,0.700,3.721,80.389,13.144
gDNA-WBC-GC131345,0.384,0.025,0.115,0.771,0.000,0.000,4.899,3.115,1.108,0.000,4.614,4.482,59.294,21.193
gDNA-WBC-GC131346,0.000,0.000,0.000,0.267,0.000,0.000,4.220,0.000,10.175,0.000,1.072,2.890,61.336,20.039
gDNA-WBC-GC131347,0.000,0.000,0.000,0.053,0.000,0.000,1.780,16.541,9.008,0.000,4.851,0.296,51.787,15.684
gDNA-WBC-GC131348,0.000,0.449,0.000,0.596,1.293,0.000,3.001,0.000,1.093,0.000,1.867,5.685,68.390,17.625
gDNA-WBC-GC131349,0.000,0.000,0.406,0.442,0.000,0.000,3.491,0.000,2.945,0.000,3.123,8.562,57.853,23.179
gDNA-WBC-GC131350,0.000,0.000,0.000,0.398,0.000,0.000,1.045,0.000,0.541,0.000,4.763,4.536,69.298,19.418
gDNA-WBC-GC131351,0.000,0.000,0.000,0.353,1.304,0.000,2.088,0.000,0.000,0.000,6.368,4.519,66.263,19.106
gDNA-WBC-GC131352,0.000,0.000,0.000,0.220,0.000,0.000,4.021,9.329,6.777,0.000,4.572,3.418,50.502,21.161
gDNA-WBC-GC131353,0.000,0.000,0.000,0.351,0.000,0.000,5.212,0.000,4.229,0.000,8.008,3.055,58.319,20.826
gDNA-WBC-GC131354,0.000,0.000,0.124,0.350,0.000,0.000,6.789,7.801,2.485,0.000,4.917,4.951,50.449,22.133
gDNA-WBC-GC131355,0.000,0.000,0.000,0.336,0.000,0.000,2.243,0.000,5.039,0.000,5.604,6.217,61.396,19.165
