Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,17.377,0.000,0.000,0.000,0.193,0.000,0.000,0.000,0.000,0.668,4.694,0.000,0.000,0.000,9.984,0.000,0.000,0.000,13.092,0.000,0.000,0.000,53.992
gDNA-Breast-GC1003962,0.000,0.000,8.446,15.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.460
gDNA-Breast-GC1003963,0.000,0.000,4.077,10.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.306
gDNA-Breast-GC1003965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.155,0.000,0.000,13.381,0.000,0.000,6.710,0.000,75.753
gDNA-Breast-GC1003966,0.000,0.000,3.640,8.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.443
gDNA-Cervical-GC112877,0.000,45.256,22.570,5.226,11.796,1.068,0.000,0.000,0.000,0.000,0.000,0.000,3.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.100
gDNA-Cervical-GC112878,0.000,0.000,20.350,2.365,10.334,5.651,0.000,0.000,0.000,0.000,1.313,0.000,11.505,0.000,11.495,0.000,0.000,0.000,0.000,0.000,31.688,0.000,5.298
gDNA-Cervical-GC112880,0.000,19.528,27.714,10.833,15.408,1.990,2.409,0.000,0.000,0.000,0.000,0.000,1.826,13.941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.351
gDNA-Cervical-GC112881,0.000,18.709,32.862,5.060,12.040,0.000,0.000,0.000,0.000,0.000,3.887,8.765,4.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.752
gDNA-Cervical-GC112882,2.406,2.548,21.930,0.541,5.313,3.621,1.177,0.108,0.000,0.000,0.000,3.237,0.000,0.000,26.292,0.000,0.000,0.000,0.000,0.000,30.318,0.000,2.507
gDNA-Cervical-GC112883,19.767,0.000,0.000,0.000,34.507,2.435,0.000,0.000,0.000,6.581,0.000,0.000,0.000,0.000,30.313,0.000,0.000,0.000,0.000,0.000,5.741,0.000,0.655
gDNA-Colorectal-GC112876,6.781,1.542,0.000,0.517,2.184,66.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.548,4.478,0.000,0.000,13.940,2.305,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119345,0.000,0.000,7.737,72.278,0.000,13.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.212
gDNA-Colorectal-GC119346,4.246,1.535,1.382,38.071,4.271,21.351,0.000,0.000,0.000,5.665,2.916,0.000,0.000,0.354,0.000,0.000,0.000,0.000,0.000,0.000,15.361,0.000,4.847
gDNA-Colorectal-GC119347,0.000,0.000,5.013,21.634,0.000,66.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.518
gDNA-Colorectal-GC119348,0.000,2.636,2.543,48.528,0.000,5.645,0.836,0.000,0.000,0.000,0.228,0.000,10.821,16.436,4.617,0.000,0.000,0.000,0.000,0.000,0.000,6.563,1.145
gDNA-Colorectal-GC119349,0.000,5.834,5.334,34.346,11.431,2.881,9.576,0.000,0.000,10.010,0.000,1.287,0.000,0.000,8.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.905
gDNA-Ovarian-GC112879,6.290,0.000,1.990,1.344,15.789,13.357,0.000,0.000,0.000,2.224,0.000,0.000,0.000,0.000,20.133,0.000,0.000,0.000,0.000,0.000,24.903,5.583,8.387
gDNA-Ovarian-GC119433,0.000,0.981,10.162,41.011,33.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.159
gDNA-Ovarian-GC119434,0.000,1.766,6.829,27.395,16.656,0.000,10.380,0.000,0.000,0.000,7.819,1.720,0.368,0.000,20.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.065
gDNA-WBC-GC131344,0.000,0.000,0.000,0.154,0.000,0.000,0.841,0.000,0.000,0.000,0.416,3.464,78.053,0.000,1.051,11.330,0.000,0.000,0.000,0.272,0.001,4.418,0.000
gDNA-WBC-GC131345,0.000,0.000,0.073,0.635,0.000,0.000,3.330,1.126,0.286,0.000,3.635,3.595,55.376,0.000,0.000,0.000,0.000,10.802,0.000,20.888,0.000,0.000,0.253
gDNA-WBC-GC131346,3.787,0.000,0.000,0.214,0.000,0.000,4.037,0.000,7.718,0.000,0.795,2.826,61.683,0.000,3.984,0.000,0.000,8.916,0.000,5.257,0.000,0.783,0.000
gDNA-WBC-GC131347,2.323,0.000,0.000,0.040,0.000,0.000,1.499,14.720,8.186,0.000,4.309,0.425,51.753,0.000,0.000,0.000,0.000,7.209,0.000,0.000,0.438,9.097,0.000
gDNA-WBC-GC131348,0.000,0.380,0.000,0.508,1.052,0.000,2.793,0.000,0.592,0.000,1.576,5.455,68.187,0.000,0.000,0.000,5.192,0.000,0.000,0.000,3.999,10.264,0.000
gDNA-WBC-GC131349,0.000,0.000,0.432,0.418,0.000,0.000,2.618,0.000,1.629,0.000,2.834,7.822,56.534,0.650,0.000,0.000,2.440,18.375,4.081,0.000,2.167,0.000,0.000
gDNA-WBC-GC131350,0.491,0.000,0.000,0.341,0.000,0.000,0.556,0.000,0.000,0.000,3.855,3.843,67.329,0.000,0.000,0.000,0.000,3.982,0.000,0.760,0.000,18.843,0.000
gDNA-WBC-GC131351,0.000,0.000,0.002,0.287,0.997,0.000,1.517,0.000,0.000,0.000,5.554,3.881,64.719,0.000,0.000,3.512,0.000,0.036,0.000,0.000,0.000,19.493,0.000
gDNA-WBC-GC131352,12.285,0.000,0.000,0.173,0.000,0.000,4.302,4.757,5.050,0.000,3.400,3.262,51.313,0.000,12.808,0.000,0.000,2.649,0.000,0.000,0.000,0.000,0.000
gDNA-WBC-GC131353,0.000,0.000,0.000,0.273,0.000,0.000,4.815,0.000,1.336,0.000,7.040,2.951,56.550,0.000,0.000,0.000,2.888,21.132,0.000,0.000,0.000,3.015,0.000
gDNA-WBC-GC131354,0.000,0.000,0.083,0.284,0.000,0.000,5.926,4.578,1.637,0.000,3.645,3.934,46.834,4.137,0.000,0.000,27.771,1.170,0.000,0.000,0.000,0.000,0.000
gDNA-WBC-GC131355,0.000,0.000,0.000,0.266,0.000,0.000,1.802,0.000,2.640,0.000,4.899,5.701,59.800,0.000,0.000,4.990,0.000,0.000,0.000,0.000,0.000,19.902,0.000
