Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Br66_rep4_Dep6_Tu50,3.137,0.121,0.069,0.000,3.153,0.000,3.269,0.916,0.000,59.424,1.221,1.141,27.549
Br66_rep3_Dep6_Tu0.5,0.000,14.904,0.010,0.328,0.340,0.000,7.014,0.831,0.643,0.000,15.935,0.784,59.209
Br66_rep2_Dep6_Tu3,0.000,3.348,0.009,0.510,1.152,0.000,5.781,0.836,0.252,1.249,25.413,0.534,60.916
Br66_rep6_Dep6_Tu40,0.877,0.655,0.040,0.000,4.120,0.000,2.816,0.000,0.000,47.031,12.274,0.326,31.861
Br66_rep9_Dep6_Tu0.1,0.000,9.636,0.008,0.347,4.122,0.000,8.001,1.194,2.762,0.000,11.607,0.585,61.738
Br66_rep9_Dep6_Tu5,0.000,6.743,0.023,0.342,1.994,0.000,7.203,1.420,0.477,2.828,18.238,0.396,60.336
Br66_rep10_Dep6_Tu1,0.000,17.033,0.000,0.118,0.475,0.000,2.730,0.573,0.770,0.348,14.852,0.659,62.442
Br66_rep6_Dep6_Tu20,0.148,0.091,0.048,0.377,8.334,0.000,1.546,0.661,0.284,20.297,17.973,0.296,49.944
Br66_rep10_Dep6_Tu30,0.338,0.146,0.030,0.127,9.499,0.000,2.821,0.574,0.730,33.255,12.460,0.280,39.741
Br66_rep10_Dep6_Tu5,0.020,0.343,0.026,0.572,3.837,0.000,3.785,1.083,0.260,2.832,25.081,0.733,61.426
Br66_rep7_Dep6_Tu1,0.000,2.513,0.011,0.307,0.149,0.000,3.315,0.626,0.256,0.107,31.317,0.654,60.745
Br66_rep6_Dep6_Tu0.3,0.000,14.903,0.017,0.309,0.301,0.000,6.996,0.841,0.680,0.000,15.957,0.783,59.213
Br66_rep1_Dep6_Tu30,0.572,0.443,0.043,0.131,2.237,0.000,2.172,0.592,0.000,37.079,17.888,1.235,37.608
Br66_rep3_Dep6_Tu1,0.000,13.997,0.005,0.000,0.220,0.000,7.206,0.846,0.735,0.176,16.149,1.091,59.575
Br66_rep3_Dep6_Tu30,0.611,1.230,0.010,0.087,3.061,0.000,3.039,0.376,0.000,35.709,16.917,0.458,38.503
Br66_rep9_Dep6_Tu1,0.000,3.888,0.000,0.014,0.555,0.000,4.229,0.615,0.831,0.270,31.593,0.575,57.429
Br66_rep9_Dep6_Tu40,11.562,6.779,0.014,0.000,1.185,0.000,2.443,0.150,0.000,40.684,3.162,1.422,32.597
Br66_rep5_Dep6_Tu1,0.000,6.479,0.053,0.412,1.409,0.000,6.907,1.256,0.614,0.295,19.412,0.375,62.787
Br66_rep2_Dep6_Tu5,0.000,16.787,0.025,0.302,0.623,0.000,2.710,0.669,0.414,2.185,14.326,0.643,61.316
Br66_rep5_Dep6_Tu30,0.541,0.087,0.000,0.181,6.359,0.000,4.089,1.193,0.000,35.503,12.570,0.601,38.875
Br66_rep7_Dep6_Tu50,1.493,0.050,0.066,0.000,7.366,0.000,2.572,0.223,0.000,58.972,3.439,0.272,25.546
Br66_rep4_Dep6_Tu40,3.649,0.219,0.102,0.000,0.423,0.000,3.224,0.632,0.000,46.966,12.417,0.279,32.089
Br66_rep8_Dep6_Tu5,0.000,8.863,0.000,0.720,2.752,0.000,5.670,1.430,1.621,3.982,10.649,0.845,63.468
Br66_rep9_Dep6_Tu2,0.000,2.956,0.001,0.551,0.276,0.002,3.822,0.430,0.076,0.687,30.187,0.439,60.573
Br66_rep6_Dep6_Tu30,1.724,0.667,0.039,1.024,4.432,0.000,5.033,0.905,0.399,37.480,4.109,0.598,43.590
Br66_rep4_Dep6_Tu0.1,0.000,0.195,0.009,0.906,1.050,0.000,5.618,1.468,0.122,0.065,26.642,0.597,63.329
Br66_rep5_Dep6_Tu10,0.094,13.441,0.044,0.447,0.716,0.000,6.891,0.446,0.000,9.634,13.333,1.062,53.891
Br66_rep3_Dep6_Tu40,10.700,6.909,0.100,0.000,2.229,0.000,2.636,0.194,0.000,41.102,3.126,0.715,32.289
