Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.501,0.000,59.268,37.231
Colo_rep2_Dep6_Tu50,0.000,0.000,0.000,0.000,0.000,46.168,0.000,0.000,0.000,0.000,0.449,0.000,21.869,31.513
Colo_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.585,0.000,61.100,37.314
Colo_rep3_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.850,0.000,60.455,36.694
Colo_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.278,0.000,61.958,36.763
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.842,0.000,57.542,41.616
Colo_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.519,0.000,60.027,38.453
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.079,0.000,62.151,36.769
Colo_rep9_Dep6_Tu30,0.000,0.000,0.000,0.000,0.000,27.031,0.000,0.000,0.000,0.000,1.325,0.000,32.085,39.559
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.797,0.000,61.557,35.645
Colo_rep6_Dep6_Tu20,0.000,0.000,0.000,0.000,0.000,18.022,0.000,0.000,0.000,0.000,0.504,0.000,46.282,35.191
Colo_rep8_Dep6_Tu30,0.000,0.000,0.000,0.000,0.000,27.941,0.000,0.000,0.000,0.000,0.400,0.000,35.790,35.869
Colo_rep3_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,3.772,0.000,0.000,0.000,0.000,0.392,0.000,58.916,36.920
