Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,0.025,0.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.816,0.684,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.623,0.000,5.315,17.379,27.508,6.554,0.000,0.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.156,0.000,0.000,22.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.315,0.000,0.000,0.000,43.121,0.000,12.214,1.791,0.000,0.000,16.774,6.410,0.000,2.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.293,0.000,6.638,11.939,63.717,0.000,7.079,0.000,0.000,0.000,0.000,0.000,4.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.888,0.000,1.525,0.000,6.489,0.000,0.000,0.000,1.165,0.000,0.000,0.000,18.779,3.099,12.623,24.703,9.912,1.013,0.000,0.000,0.000,0.000,3.552,0.000,0.000,0.000,0.000,0.000,0.000,11.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.790,0.960,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.751,0.000,27.708,0.000,41.017,5.474,5.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,0.000,0.000,0.000,0.000,0.000,1.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.735,0.000,3.394,0.000,6.594,0.000,0.000,8.095,0.000,11.154,11.138,0.000,56.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112878,4.567,0.000,11.934,0.000,0.000,0.000,0.000,0.000,2.806,5.168,0.000,0.822,0.000,0.000,0.000,0.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.570,6.649,0.000,0.000,0.000,3.123,0.106,0.055,0.000,2.041,0.000,0.000,0.000,0.000,23.628,0.000,0.000,0.000,35.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.422,0.000,0.000,5.007,0.000,0.000,0.000,1.227,0.000,5.428,4.742,0.000,0.000,0.000,15.558,0.000,39.410,0.000,0.000,22.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.379,0.000,0.000,0.000,5.756,1.576,0.000,0.000,0.000,0.000,0.000,28.748,11.607,21.382,0.000,20.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112882,1.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.464,0.000,1.997,3.524,0.000,0.000,1.821,0.000,0.000,0.000,0.000,4.193,0.000,0.000,0.000,0.000,0.625,0.000,4.154,6.134,0.000,0.000,5.044,0.000,17.849,0.000,4.415,43.856,0.000,0.000,0.000,1.568,0.000,0.000,0.000,0.000,0.000
