Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,1.192,2.240,0.406,1.169,0.249,0.878,0.332,0.416,1.339,3.286,4.836,4.333,1.539,0.940,0.222,0.997,0.373,2.833,1.005,0.031,0.369,0.451,0.821,3.837,4.670,3.319,23.598,4.210,0.083,0.020,0.134,0.218,0.867,1.185,2.347,0.322,0.351,0.246,2.944,1.792,0.819,0.274,0.002,0.005,9.788,0.054,0.066,0.009,0.308,8.272
gDNA-Breast-GC1003962,0.380,0.051,0.085,0.092,0.034,0.035,0.158,0.125,0.146,0.105,0.042,0.001,0.217,0.084,0.333,0.072,0.042,0.027,0.307,0.155,0.019,0.094,0.158,2.571,1.171,0.287,0.635,2.745,0.159,0.736,0.013,0.063,0.186,0.797,0.758,1.226,0.526,0.485,0.683,0.248,1.975,0.290,0.761,3.979,53.197,0.217,0.052,21.833,1.340,0.306
gDNA-Breast-GC1003963,0.149,0.292,0.213,0.108,0.051,0.084,0.036,0.193,0.195,0.005,0.034,0.184,0.278,0.357,0.334,0.215,0.078,0.269,0.204,0.190,0.214,0.222,0.031,5.885,0.473,0.664,7.410,5.035,0.277,0.122,0.164,0.089,0.555,0.101,0.049,1.618,1.279,0.624,1.570,0.180,1.929,0.087,0.002,0.670,8.302,0.867,0.373,0.120,57.215,0.405
gDNA-Breast-GC1003965,0.009,0.487,0.901,0.979,0.593,0.375,0.464,0.683,0.818,1.260,1.066,0.506,1.367,1.858,0.978,2.017,0.683,2.275,1.569,2.392,0.297,0.615,0.291,19.526,3.152,12.792,17.942,7.929,0.099,0.001,0.039,0.936,3.076,2.530,0.354,0.048,0.002,0.267,1.164,1.116,0.063,1.208,0.006,0.901,0.337,0.051,2.137,0.020,1.713,0.105
gDNA-Breast-GC1003966,0.091,0.177,0.221,0.247,0.295,0.219,0.322,0.096,0.312,0.024,0.204,0.099,0.258,0.087,0.266,0.519,0.414,0.783,0.767,0.542,0.264,0.465,0.352,10.634,1.186,12.395,4.353,17.100,0.570,0.504,0.026,0.288,0.246,0.134,0.292,0.565,0.130,0.300,0.392,1.525,0.283,3.210,3.397,0.326,5.956,2.157,0.105,1.090,25.171,0.638
gDNA-Cervical-GC112877,0.632,0.044,0.012,0.023,0.019,0.073,0.083,0.019,0.005,0.084,0.012,0.083,0.008,0.069,1.700,0.403,1.263,0.863,0.022,0.142,0.105,0.119,0.028,0.011,0.073,0.006,0.009,0.003,0.009,0.003,0.016,0.147,0.101,0.324,0.502,0.103,2.064,7.570,0.624,0.557,0.417,0.006,0.002,0.394,0.000,0.002,0.000,80.951,0.295,0.001
gDNA-Cervical-GC112878,1.824,0.767,2.822,2.489,1.650,2.928,3.814,2.988,4.530,2.774,4.214,0.169,2.834,0.815,1.609,2.102,0.448,1.703,1.373,0.692,0.712,0.761,0.689,0.162,0.142,0.491,0.349,0.131,0.102,0.002,0.327,0.365,1.484,0.045,2.979,0.660,4.638,2.884,0.656,0.122,0.060,0.927,0.018,0.136,0.031,0.009,1.203,0.574,0.042,36.755
gDNA-Cervical-GC112880,0.227,0.019,0.064,0.112,0.515,0.654,0.516,0.075,0.499,0.196,0.340,0.228,0.221,0.527,0.430,0.180,0.364,0.598,0.427,0.021,0.927,0.099,1.163,1.125,1.485,0.119,0.067,1.082,0.198,0.003,0.225,0.467,0.823,1.387,0.431,2.094,15.286,11.919,3.412,3.659,0.034,0.577,0.038,11.526,0.004,0.001,0.003,34.654,0.578,0.400
gDNA-Cervical-GC112881,0.344,0.169,0.131,0.142,0.132,0.090,0.161,0.176,0.132,0.163,0.030,0.237,0.153,0.111,0.557,0.163,0.059,0.495,0.169,0.013,0.211,0.066,0.135,0.253,0.641,0.160,0.308,0.069,0.107,0.027,0.028,0.075,0.539,0.284,0.308,5.125,3.693,6.252,1.309,1.602,73.160,0.000,0.602,0.001,0.005,0.004,0.000,0.055,0.026,1.326
gDNA-Cervical-GC112882,2.060,0.856,0.038,1.155,0.126,0.796,0.651,0.829,0.759,1.808,0.312,1.572,4.568,0.357,3.367,2.112,3.328,0.132,4.914,4.751,0.281,0.842,2.445,0.013,2.020,0.286,0.110,0.021,0.057,0.034,0.894,3.243,2.911,1.600,4.960,0.887,6.799,17.521,0.610,4.546,0.163,0.032,0.004,0.008,0.000,0.002,1.434,0.046,0.000,13.738
gDNA-Cervical-GC112883,4.948,8.752,0.051,0.681,0.049,0.230,0.287,0.292,0.362,0.724,0.760,0.227,1.311,1.833,0.627,1.168,1.586,1.398,0.666,0.675,0.694,1.656,1.604,0.013,0.192,0.330,0.841,0.002,0.020,0.001,0.235,0.117,2.898,60.261,1.890,0.053,0.088,0.024,0.469,0.837,0.018,0.002,0.000,0.071,0.003,0.000,0.328,0.025,0.002,0.701
