Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer77_rep9_Dep6_Tu3,1.833,1.495,3.361,7.914,9.971,6.593,5.612,2.833,3.637,1.509,3.133,2.179,1.348,0.102,0.186,2.712,1.379,0.399,1.346,2.028,0.763,0.639,0.872,0.184,0.359,0.095,0.005,0.006,0.012,0.002,0.003,0.033,0.742,2.542,0.835,0.751,0.092,0.044,0.345,0.102,2.963,8.617,3.417,1.355,0.058,0.954,0.527,0.303,13.233,0.576
Cer77_rep5_Dep6_Tu30,1.855,0.390,0.714,1.745,0.743,2.610,2.224,1.569,2.092,1.119,1.836,1.138,0.754,0.159,3.068,2.340,0.866,0.190,2.200,2.490,0.845,0.685,1.317,0.424,1.144,0.286,0.866,0.370,0.276,0.126,0.006,0.055,1.790,0.104,1.945,1.655,5.759,2.767,2.940,0.116,0.447,1.453,9.983,2.584,9.226,10.450,0.402,2.499,0.784,8.591
Cer77_rep3_Dep6_Tu30,1.562,0.927,2.670,1.976,1.080,0.578,3.304,0.234,0.320,0.047,2.078,1.778,1.246,0.418,2.961,0.134,1.071,0.841,1.767,0.850,0.461,1.326,1.502,0.546,0.234,0.382,0.290,0.222,0.021,0.078,0.031,0.052,1.349,0.889,1.636,2.005,5.434,3.189,1.832,2.615,4.512,0.192,1.464,0.714,13.220,9.355,2.091,2.525,0.878,15.112
Cer77_rep8_Dep6_Tu50,1.090,0.276,0.252,0.403,0.137,0.104,0.502,0.453,0.725,0.604,0.769,1.010,0.732,1.293,1.760,2.063,3.061,1.381,0.826,1.561,0.522,1.792,0.148,1.101,0.396,0.576,0.218,0.226,0.412,0.089,0.072,0.094,0.161,0.601,0.393,1.032,5.074,8.273,3.867,4.087,0.246,0.342,2.971,0.788,3.771,15.679,0.186,21.827,0.374,5.679
Cer77_rep1_Dep6_Tu1,1.423,2.200,13.908,9.513,2.494,0.997,4.570,7.252,3.229,1.660,3.790,3.654,0.908,0.370,2.265,1.217,1.153,0.885,0.475,1.892,0.140,0.938,0.305,0.108,0.378,0.014,0.029,0.017,0.013,0.000,0.006,0.034,0.937,0.058,1.586,0.168,0.084,0.058,0.439,0.090,1.057,12.613,0.413,6.626,0.136,0.072,6.280,0.171,3.037,0.335
Cer77_rep7_Dep6_Tu3,1.009,1.917,7.286,6.481,1.586,6.677,7.283,7.722,2.558,2.946,2.659,2.513,0.503,1.394,1.641,2.456,1.135,0.037,0.085,1.019,0.782,0.892,0.160,0.007,0.064,0.048,0.077,0.158,0.068,0.034,0.006,0.050,0.015,1.430,1.458,0.603,0.089,0.232,0.326,0.662,0.315,11.737,2.029,5.634,0.027,0.134,9.288,1.873,2.865,0.029
Cer77_rep10_Dep6_Tu2,0.553,0.909,6.291,1.864,0.779,6.261,13.423,6.660,6.024,2.812,3.011,3.388,0.544,0.509,1.208,0.366,1.905,1.538,0.731,0.058,0.736,0.506,1.327,0.080,0.100,0.168,0.308,0.017,0.055,0.006,0.008,0.036,0.713,2.693,0.422,0.089,0.004,0.022,0.853,0.550,6.036,7.653,1.768,6.911,0.400,0.939,0.165,0.630,7.611,0.357
Cer77_rep2_Dep6_Tu0.5,1.270,0.486,0.897,5.670,3.697,5.572,9.138,10.706,8.586,3.670,2.139,1.662,1.227,1.254,0.018,0.141,2.065,1.802,1.123,0.023,0.499,0.557,0.885,0.030,0.173,0.226,0.226,0.024,0.006,0.000,0.010,0.016,0.850,1.762,0.509,0.178,0.018,0.071,0.142,0.102,5.975,8.354,0.561,11.184,0.109,0.063,1.072,0.045,5.140,0.064
Cer77_rep3_Dep6_Tu20,0.338,0.790,5.532,0.858,1.442,0.363,4.545,4.572,0.649,1.631,1.722,1.207,1.147,0.815,3.095,2.330,1.122,1.570,1.008,1.325,0.870,0.247,1.523,0.265,0.142,0.222,0.767,0.460,0.093,0.008,0.067,0.132,1.059,0.603,1.387,1.768,4.045,0.862,1.048,1.233,9.355,2.972,7.758,0.070,8.403,9.346,0.127,1.640,2.512,4.952
Cer77_rep1_Dep6_Tu2,0.506,0.434,5.541,7.555,7.133,4.436,6.450,2.780,6.968,0.384,1.409,4.625,0.959,0.837,1.437,2.190,2.037,1.240,0.962,0.633,1.404,0.035,0.431,0.115,0.325,0.023,0.407,0.094,0.069,0.002,0.003,0.021,0.355,1.447,1.567,0.465,0.129,0.027,0.607,0.068,1.838,3.935,0.067,4.203,4.928,0.429,0.050,0.350,17.758,0.331
