Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Cer77_rep9_Dep6_Tu3,0.111,0.027,4.058,2.959,5.894,1.044,16.160,12.336,4.327,1.809,0.981,1.198,0.047,0.039,0.500,0.424,0.412,0.424,0.190,0.267,0.005,0.020,0.033,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.559,12.609,0.063,3.465,0.037,0.001,0.001
Cer77_rep5_Dep6_Tu30,0.270,0.117,2.046,1.641,0.971,0.925,6.258,5.594,6.532,1.679,0.787,0.431,0.110,0.023,0.408,0.553,0.758,2.060,0.207,0.773,0.013,0.018,0.070,0.001,0.002,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.034,0.139,9.094,47.853,7.439,3.177,0.009,0.008
Cer77_rep3_Dep6_Tu30,0.007,0.053,3.520,1.662,3.070,0.620,8.082,2.134,4.224,1.402,1.127,0.838,0.027,0.069,0.566,0.277,0.169,0.489,0.154,0.126,0.071,0.165,0.145,0.004,0.001,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.006,8.322,1.207,33.195,28.165,0.061,0.015,0.023
Cer77_rep8_Dep6_Tu50,0.026,0.027,1.174,0.650,0.727,2.160,0.460,1.914,2.487,0.715,0.595,1.112,0.046,0.275,1.121,1.219,0.548,0.478,0.474,1.172,0.044,0.012,0.280,0.002,0.006,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.012,0.001,0.000,4.306,77.017,0.853,0.047,0.039
Cer77_rep1_Dep6_Tu1,0.029,0.036,2.242,5.351,4.138,16.426,0.161,5.561,16.631,1.432,0.447,0.843,0.038,0.021,0.125,0.157,0.033,0.250,0.008,0.055,0.001,0.002,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.398,45.607,0.000,0.000,0.000,0.000,0.000
Cer77_rep7_Dep6_Tu3,0.010,0.003,0.585,2.483,3.414,4.355,8.698,14.844,14.910,1.124,0.582,0.123,0.004,0.005,0.015,0.008,0.071,0.044,0.054,0.016,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.002,0.006,0.000,0.000,0.001,0.418,44.349,0.031,3.837,0.004,0.000,0.000
Cer77_rep10_Dep6_Tu2,0.015,0.013,5.348,1.892,2.438,4.651,30.196,2.757,6.233,0.954,0.578,0.590,0.052,0.142,0.042,0.016,0.022,0.032,0.004,0.058,0.036,0.032,0.052,0.000,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,14.711,25.473,0.763,2.835,0.021,0.001,0.000
Cer77_rep2_Dep6_Tu0.5,0.015,0.011,3.428,2.747,4.467,2.139,38.204,0.066,2.022,1.299,1.946,0.936,0.045,0.044,0.039,0.034,0.051,0.010,0.016,0.043,0.001,0.001,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.149,7.284,0.000,0.000,0.000,0.000,0.000
Cer77_rep3_Dep6_Tu20,0.040,0.086,3.103,1.177,5.303,3.432,14.078,4.322,1.288,0.822,1.006,1.124,0.008,0.002,0.625,0.469,0.188,0.625,0.120,0.337,0.005,0.002,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,17.472,0.020,43.173,0.303,0.844,0.003,0.005
Cer77_rep1_Dep6_Tu2,0.002,0.165,1.050,2.621,3.266,6.702,24.533,11.097,0.802,1.221,1.130,0.287,0.014,0.021,0.238,0.380,0.010,0.384,0.125,0.349,0.003,0.020,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.738,8.804,2.871,0.112,0.002,0.001,0.002
