Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer77_rep9_Dep6_Tu3,0.528,1.556,6.105,0.568,5.101,3.861,10.897,11.046,4.479,6.523,0.641,1.794,2.451,0.747,1.089,3.320,2.075,1.359,0.628,0.996,0.859,0.468,0.900,0.119,0.313,0.322,0.484,0.063,0.054,0.001,0.029,0.103,1.168,1.761,3.369,0.032,0.204,0.071,0.875,0.416,7.933,0.268,1.125,4.511,0.354,3.126,0.452,2.493,2.215,0.150
Cer77_rep5_Dep6_Tu30,2.376,1.617,1.594,0.967,0.395,2.770,0.841,1.592,3.057,0.168,0.406,0.760,0.573,0.092,2.969,2.704,1.239,2.900,2.933,1.541,0.714,0.301,1.524,0.131,0.595,0.619,0.452,0.519,0.080,0.010,0.111,0.194,1.648,1.407,1.859,5.584,2.798,0.868,0.842,2.511,2.662,5.752,6.430,1.315,4.717,1.189,7.496,0.288,7.261,8.630
Cer77_rep3_Dep6_Tu30,2.170,0.733,1.740,2.023,1.198,2.654,0.154,2.059,0.435,2.174,1.134,2.207,0.640,1.388,2.349,2.563,0.431,0.614,2.047,0.877,0.257,0.645,1.743,0.394,0.483,0.540,0.329,0.422,0.161,0.015,0.068,0.073,1.249,0.048,0.294,5.527,0.333,5.455,1.563,2.675,0.549,12.331,10.090,0.869,1.643,1.637,9.875,4.052,4.706,2.381
Cer77_rep8_Dep6_Tu50,1.412,1.313,0.731,0.462,0.582,0.308,0.793,0.506,0.316,0.023,1.493,1.321,0.876,1.217,1.666,1.125,1.767,2.798,0.747,1.082,0.314,1.715,0.035,0.928,0.664,0.205,0.343,0.268,0.366,0.103,0.125,0.248,0.192,0.842,0.693,8.020,2.368,8.453,0.072,0.236,0.408,14.993,4.498,1.082,8.777,0.850,4.805,1.054,1.408,15.394
Cer77_rep1_Dep6_Tu1,1.374,2.319,9.618,3.940,9.097,8.154,1.981,5.137,7.786,5.458,0.243,3.277,0.566,0.936,2.116,0.376,3.303,1.297,2.274,0.386,1.132,0.807,0.348,0.071,0.256,0.155,0.450,0.023,0.020,0.000,0.001,0.107,0.034,3.436,2.319,0.011,0.029,0.038,0.656,0.465,1.010,0.015,0.256,1.554,0.027,7.174,0.083,9.463,0.413,0.009
Cer77_rep7_Dep6_Tu3,1.129,2.858,5.108,1.066,8.873,8.569,11.269,3.454,2.914,5.060,0.698,2.986,1.048,1.034,0.637,1.656,2.125,1.631,0.368,2.420,0.977,0.549,1.559,0.109,0.129,0.083,0.645,0.082,0.055,0.004,0.009,0.081,1.311,3.493,1.569,0.017,0.294,0.145,0.668,0.156,12.086,0.534,0.891,4.639,1.274,0.304,0.323,2.874,0.234,0.005
Cer77_rep10_Dep6_Tu2,0.147,1.879,8.172,8.878,9.156,6.780,3.456,0.210,3.871,5.172,2.723,0.767,2.143,0.314,0.997,1.344,1.588,2.428,1.296,2.899,1.274,0.723,1.625,0.018,0.501,0.195,0.225,0.022,0.009,0.001,0.015,0.056,0.137,3.548,2.004,0.138,0.004,0.198,1.130,0.788,8.433,0.078,0.685,4.391,0.061,2.213,0.828,4.661,1.713,0.102
Cer77_rep2_Dep6_Tu0.5,3.148,2.035,4.262,5.899,6.919,9.154,3.977,10.264,10.138,0.795,0.727,0.847,1.198,1.217,2.635,0.552,0.038,2.681,0.837,2.658,1.204,0.744,1.199,0.020,0.330,0.205,0.214,0.005,0.015,0.000,0.006,0.067,0.313,1.701,1.630,0.001,0.004,0.024,0.472,0.230,1.157,0.016,0.188,0.108,0.014,16.548,0.035,2.466,1.097,0.008
Cer77_rep3_Dep6_Tu20,2.222,1.208,0.904,0.293,6.082,1.312,0.410,2.376,4.765,3.482,1.139,3.420,1.094,0.853,0.554,3.235,3.016,0.860,1.586,2.882,0.049,1.900,0.623,0.628,0.558,0.648,0.192,0.086,0.207,0.014,0.083,0.169,0.074,1.013,0.039,5.638,1.238,1.069,1.291,0.250,1.469,10.575,2.747,2.568,2.391,3.702,0.343,2.946,11.053,4.741
Cer77_rep1_Dep6_Tu2,0.926,3.422,9.467,2.536,7.172,2.746,3.639,6.735,10.215,3.074,0.996,4.609,1.232,0.099,1.540,2.657,2.809,0.588,1.728,0.817,0.645,1.184,1.979,0.059,0.406,0.112,0.717,0.024,0.068,0.001,0.013,0.149,0.452,0.670,1.121,0.007,0.088,0.282,0.789,0.606,3.772,0.228,0.618,2.967,0.022,3.187,0.091,9.351,3.353,0.034
Cer77_rep2_Dep6_Tu5,0.210,2.032,6.255,6.394,7.851,0.385,1.868,12.716,4.857,1.296,3.873,3.524,1.225,1.142,0.103,1.771,1.786,2.250,2.330,0.704,1.431,0.814,0.653,0.129,0.711,0.537,0.533,0.042,0.116,0.032,0.031,0.070,0.988,1.436,3.140,0.643,0.394,0.556,0.513,0.235,8.813,1.575,3.666,0.520,0.758,3.559,0.309,4.597,0.468,0.160
Cer77_rep5_Dep6_Tu0.5,1.947,0.477,8.168,1.452,11.747,1.109,7.181,9.984,9.057,2.396,1.546,1.627,2.923,0.214,3.884,0.896,1.200,0.226,1.782,0.651,0.410,2.009,0.724,0.022,0.032,0.393,0.068,0.006,0.006,0.000,0.015,0.018,0.785,2.861,1.441,0.029,0.001,0.033,0.272,0.494,7.958,0.002,0.093,4.177,0.005,1.276,0.041,7.973,0.391,0.000
Cer77_rep2_Dep6_Tu50,0.096,0.929,0.630,0.815,0.704,1.062,0.009,0.972,0.630,0.098,0.408,0.712,1.184,0.757,0.738,0.657,2.153,1.865,1.639,0.317,0.447,1.159,1.537,0.491,0.897,0.311,0.416,0.706,0.133,0.091,0.007,0.250,1.527,0.629,0.488,5.498,1.813,9.463,0.925,2.127,0.725,7.908,10.457,0.854,7.097,0.870,4.975,0.060,0.186,21.576
Cer77_rep9_Dep6_Tu0.5,1.674,2.687,10.275,7.668,2.485,7.455,1.295,10.491,5.531,4.122,4.518,0.729,1.187,1.483,1.720,2.028,0.430,2.641,1.619,0.391,0.327,0.531,0.501,0.039,0.385,0.154,0.231,0.000,0.004,0.000,0.001,0.042,0.624,1.407,1.905,0.032,0.012,0.026,0.178,0.467,2.207,0.026,0.108,4.041,0.015,8.277,0.021,6.534,1.472,0.003
Cer77_rep4_Dep6_Tu10,1.253,1.772,5.337,4.706,2.885,6.565,0.921,5.831,2.877,2.542,4.004,4.559,1.028,0.155,1.767,0.640,2.980,0.623,1.304,0.714,1.455,1.192,1.245,0.094,1.055,0.547,0.182,0.096,0.119,0.006,0.057,0.120,0.002,2.134,0.745,2.035,0.500,1.425,1.772,0.940,3.505,0.841,3.368,1.607,1.086,3.932,2.926,2.915,10.564,1.072
Cer77_rep9_Dep6_Tu20,1.377,1.781,2.735,0.712,0.760,6.096,4.476,3.355,0.198,2.033,3.129,0.588,1.084,0.612,0.645,2.902,3.303,2.759,0.334,0.842,1.659,0.459,0.853,0.216,0.195,0.063,0.750,0.437,0.072,0.039,0.077,0.076,1.143,0.552,1.823,1.370,3.117,2.844,0.152,2.046,1.124,8.912,4.134,5.494,7.894,5.182,1.283,0.339,6.950,1.023
Cer77_rep3_Dep6_Tu10,0.239,2.473,1.070,5.986,1.428,2.403,7.520,7.996,2.920,3.707,2.666,3.426,1.173,0.815,1.217,1.732,0.286,2.970,1.807,0.080,0.297,1.282,1.394,0.214,0.538,0.355,0.092,0.015,0.126,0.015,0.073,0.062,0.436,3.488,1.342,1.344,1.243,0.917,1.827,2.029,5.462,1.320,3.466,0.993,3.357,1.631,1.099,1.691,11.299,0.681
