Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Br62_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,52.723,0.000,0.000,0.000,0.000,0.001,5.162,0.000,42.066,0.047
Br62_rep5_Dep6_Tu3,0.000,0.000,0.890,0.000,46.780,0.351,0.000,0.000,0.000,1.133,4.421,0.013,33.901,12.512
Br62_rep6_Dep6_Tu30,9.805,1.336,0.021,0.681,13.437,4.794,1.601,1.338,0.972,1.438,3.362,0.868,8.765,51.582
Br62_rep7_Dep6_Tu20,4.048,0.068,1.449,0.773,23.744,1.487,0.669,0.278,0.007,2.113,2.417,0.169,15.071,47.709
Br62_rep2_Dep6_Tu40,10.732,7.007,4.438,5.493,0.010,0.117,3.034,0.003,0.391,0.001,1.264,0.014,9.439,58.056
Br62_rep8_Dep6_Tu0.5,0.000,0.000,0.000,0.000,61.861,0.000,0.025,0.000,0.000,0.084,3.408,0.000,32.206,2.415
Br62_rep5_Dep6_Tu2,0.000,0.000,0.000,0.000,56.435,0.000,0.001,0.091,0.030,0.052,2.658,0.895,31.442,8.398
Br62_rep4_Dep6_Tu50,18.789,0.191,2.861,7.373,0.006,0.000,1.309,0.076,0.307,2.571,0.012,0.167,0.000,66.337
Br62_rep8_Dep6_Tu40,11.040,2.075,7.523,4.427,2.103,0.000,0.025,1.710,0.002,2.752,3.005,0.342,2.477,62.518
Br62_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,58.630,0.000,0.000,0.000,0.000,0.088,1.079,0.000,34.967,5.235
Br62_rep9_Dep6_Tu40,12.733,0.173,5.533,5.756,0.004,0.000,0.004,2.675,0.002,0.985,5.158,0.002,7.334,59.640
Br62_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,55.225,0.000,0.001,0.001,0.000,0.270,2.979,0.021,36.866,4.637
Br62_rep6_Dep6_Tu10,0.000,0.000,2.642,0.918,37.321,0.008,0.000,0.000,0.000,0.430,5.834,1.987,26.300,24.560
Br62_rep2_Dep6_Tu2,0.000,0.000,0.000,0.000,58.858,0.000,0.000,0.000,0.000,0.496,1.893,0.000,32.750,6.003
Br62_rep9_Dep6_Tu5,0.000,0.000,0.000,0.000,56.735,0.000,0.000,0.000,0.002,1.610,3.826,0.116,24.149,13.561
Br62_rep6_Dep6_Tu40,10.707,7.396,2.104,6.728,5.064,0.241,0.000,0.000,0.017,1.785,1.023,0.271,3.505,61.157
Br62_rep4_Dep6_Tu20,2.128,0.011,3.815,3.970,19.856,0.001,1.960,0.390,0.003,0.080,3.123,0.913,18.923,44.828
Br62_rep9_Dep6_Tu1,0.000,0.000,0.000,0.000,52.169,0.000,0.001,0.000,0.000,0.087,2.686,0.000,37.835,7.221
Br62_rep1_Dep6_Tu0.3,0.000,0.000,0.000,0.000,52.830,0.000,0.006,0.046,0.003,0.400,7.707,0.019,38.779,0.209
Br62_rep3_Dep6_Tu5,0.000,0.000,0.000,0.000,43.095,0.000,0.008,0.000,0.000,2.966,3.096,0.055,37.178,13.601
Br62_rep9_Dep6_Tu50,17.906,2.084,2.729,8.466,0.174,0.392,0.009,0.018,0.002,2.747,0.035,0.024,0.000,65.413
Br62_rep5_Dep6_Tu30,0.340,7.511,6.857,1.122,7.878,2.420,2.472,0.008,0.000,4.902,0.367,0.000,12.202,53.921
Br62_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,57.827,0.000,0.000,0.000,0.000,0.162,4.373,0.014,37.417,0.207
Br62_rep1_Dep6_Tu20,2.239,4.247,0.225,1.870,26.495,0.634,0.249,0.265,1.019,0.007,1.285,2.369,18.559,40.538
Br62_rep4_Dep6_Tu2,0.000,0.000,0.000,0.077,55.342,0.000,0.002,0.000,0.016,0.015,9.102,0.222,34.046,1.177
Br62_rep8_Dep6_Tu3,0.000,0.001,0.000,0.000,50.455,0.036,0.000,0.000,0.000,1.562,2.006,0.053,35.570,10.316
Br62_rep2_Dep6_Tu5,0.000,0.000,0.364,0.005,38.433,1.256,0.000,0.000,0.000,3.226,1.388,0.098,34.579,20.651
Br62_rep2_Dep6_Tu1,0.000,0.000,0.000,0.000,57.003,0.000,0.000,0.000,0.000,1.874,4.341,0.001,36.761,0.020
Br62_rep8_Dep6_Tu1,0.000,0.000,0.000,0.000,54.536,0.000,0.000,0.000,0.000,0.403,2.591,1.359,40.618,0.494
Br62_rep10_Dep6_Tu0.1,0.000,0.000,0.000,0.000,60.211,0.000,0.001,0.000,0.007,0.004,3.779,0.083,35.914,0.000
Br62_rep3_Dep6_Tu40,10.905,11.861,0.000,7.095,0.030,0.029,0.492,0.045,0.050,0.004,1.060,2.688,4.989,60.753
Br62_rep8_Dep6_Tu0.3,0.000,0.000,0.000,0.000,47.252,0.000,0.000,0.000,0.000,0.269,6.726,0.000,44.175,1.578
Br62_rep4_Dep6_Tu0.5,0.000,0.000,0.000,0.000,58.428,0.000,0.004,0.000,0.000,0.251,2.607,0.006,38.635,0.070
Br62_rep6_Dep6_Tu50,12.369,7.702,1.306,7.463,0.226,0.019,1.186,0.701,0.328,3.251,0.190,2.489,0.002,62.768
Br62_rep7_Dep6_Tu0.1,0.000,0.000,0.000,0.000,50.856,0.000,0.000,0.000,0.000,1.636,6.150,0.002,41.355,0.001
Br62_rep9_Dep6_Tu30,5.576,1.774,6.767,0.001,2.914,0.170,0.425,0.004,0.692,2.360,8.791,4.393,15.595,50.538
Br62_rep6_Dep6_Tu20,0.000,10.606,0.000,0.887,26.833,0.002,0.193,0.000,0.250,0.004,2.973,0.207,17.137,40.909
Br62_rep5_Dep6_Tu5,0.000,0.000,0.000,0.000,51.326,0.000,0.353,0.100,0.007,2.481,2.635,0.417,28.248,14.433
Br62_rep4_Dep6_Tu40,3.962,15.405,0.149,4.828,1.490,3.997,0.270,0.001,0.000,2.061,0.749,0.001,0.603,66.484
Br62_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,55.579,0.000,0.211,0.420,0.003,0.092,4.037,0.055,39.602,0.000
Br62_rep1_Dep6_Tu40,7.637,14.433,2.916,1.744,0.010,5.941,0.007,0.933,0.039,0.324,0.002,0.021,0.584,65.410
Br62_rep3_Dep6_Tu30,3.772,13.994,0.158,3.806,11.505,0.021,0.070,0.000,0.000,0.240,1.058,0.012,12.224,53.138
Br62_rep7_Dep6_Tu0.5,0.000,0.000,0.000,0.000,56.482,0.000,0.000,0.000,0.000,1.136,4.060,0.001,38.318,0.003
Br62_rep1_Dep6_Tu10,0.000,0.000,0.000,2.548,52.779,0.429,1.209,0.015,0.014,1.456,2.948,1.189,19.671,17.742
Br62_rep10_Dep6_Tu20,3.174,2.391,3.636,0.000,13.237,1.025,2.499,0.867,0.100,1.616,4.900,0.420,23.383,42.751
Br62_rep1_Dep6_Tu5,0.000,0.000,0.000,0.000,55.198,0.029,0.109,0.005,0.003,0.061,3.971,0.000,24.745,15.878
Br62_rep3_Dep6_Tu50,12.649,13.972,0.492,4.569,2.492,2.926,1.190,0.000,0.000,0.029,1.031,0.027,0.883,59.740
Br62_rep1_Dep6_Tu3,0.000,0.004,0.000,0.214,47.006,0.041,0.000,0.000,0.000,2.545,5.909,0.000,35.015,9.267
Br62_rep7_Dep6_Tu30,6.289,0.001,9.137,0.554,0.848,3.011,0.003,0.001,0.005,4.663,0.956,0.877,16.531,57.125
Br62_rep6_Dep6_Tu1,0.000,0.079,0.000,0.000,57.020,0.000,0.000,0.000,0.000,0.455,2.912,0.031,36.572,2.931
Br62_rep1_Dep6_Tu0.5,0.000,0.000,0.000,0.000,55.390,0.000,0.000,0.005,0.003,1.111,4.512,0.000,38.961,0.017
Br62_rep1_Dep6_Tu0.1,0.000,0.000,0.000,0.000,49.996,0.001,0.000,0.000,0.000,0.223,3.769,0.000,46.009,0.003
Br62_rep9_Dep6_Tu3,0.000,1.177,0.000,0.001,48.712,0.000,0.007,0.001,0.005,0.418,4.031,0.190,36.021,9.436
Br62_rep5_Dep6_Tu40,5.599,1.735,6.387,5.300,2.355,1.930,2.627,1.976,0.040,1.476,0.340,1.923,6.926,61.388
Br62_rep10_Dep6_Tu3,0.000,0.000,0.000,0.000,48.806,0.000,0.000,0.000,0.000,1.586,3.401,0.000,35.232,10.975
Br62_rep2_Dep6_Tu0.3,0.000,0.000,0.000,0.000,54.040,0.000,0.000,0.000,0.000,2.365,1.780,0.002,41.807,0.006
Br62_rep10_Dep6_Tu40,4.717,12.544,0.406,2.276,4.658,3.678,2.940,0.038,0.034,0.780,3.284,0.125,1.828,62.692
Br62_rep3_Dep6_Tu2,0.000,0.000,0.000,0.000,54.856,0.000,0.015,0.001,0.001,0.004,6.057,0.068,35.099,3.898
Br62_rep5_Dep6_Tu1,0.000,0.000,0.000,0.000,56.673,0.000,0.002,0.000,0.010,2.161,5.348,0.288,30.897,4.621
Br62_rep4_Dep6_Tu1,0.000,0.000,0.000,0.009,60.485,0.000,0.266,0.000,0.003,0.492,3.937,0.127,32.968,1.714
Br62_rep10_Dep6_Tu0.5,0.000,0.000,0.000,0.000,65.024,0.000,0.157,0.001,0.009,0.108,3.908,0.968,28.972,0.853
Br62_rep5_Dep6_Tu20,5.957,4.072,1.071,2.087,16.163,0.000,2.282,0.012,0.742,0.000,2.493,0.112,23.093,41.916
Br62_rep6_Dep6_Tu0.3,0.000,0.000,0.000,0.000,50.092,0.000,0.000,0.000,0.014,1.149,11.088,0.595,36.787,0.274
Br62_rep9_Dep6_Tu0.3,0.000,0.000,0.000,0.000,46.304,0.000,0.000,0.000,0.000,0.767,7.206,0.000,45.723,0.001
Br62_rep2_Dep6_Tu20,0.582,8.610,0.028,0.000,28.214,3.759,1.120,0.015,0.000,2.005,1.301,0.000,11.247,43.118
Br62_rep6_Dep6_Tu0.5,0.000,0.000,0.000,0.000,59.134,0.000,0.134,0.000,0.114,0.257,2.594,0.002,36.625,1.139
Br62_rep8_Dep6_Tu10,0.000,1.190,2.248,0.711,36.849,0.033,1.430,0.353,0.265,0.349,2.206,0.030,33.261,21.074
Br62_rep2_Dep6_Tu0.1,0.000,0.000,0.000,0.000,57.668,0.000,0.000,0.002,0.086,0.691,5.930,0.549,35.075,0.000
Br62_rep5_Dep6_Tu10,0.389,4.094,0.120,0.019,27.861,0.003,2.623,0.016,0.276,1.118,4.031,0.000,25.323,34.126
Br62_rep10_Dep6_Tu10,3.011,0.000,0.000,0.014,43.160,0.000,0.663,0.422,0.788,0.014,2.482,0.007,24.190,25.250
Br62_rep4_Dep6_Tu10,0.000,0.000,0.247,1.418,38.899,0.000,0.166,0.001,0.002,2.042,5.821,0.009,27.551,23.844
Br62_rep3_Dep6_Tu0.1,0.000,0.000,0.000,0.000,47.226,0.000,0.000,0.001,0.000,2.330,8.765,0.309,41.368,0.000
Br62_rep2_Dep6_Tu50,18.042,0.151,5.882,6.003,0.005,0.000,0.001,0.044,0.001,3.293,0.156,0.000,0.006,66.417
Br62_rep9_Dep6_Tu10,0.000,0.000,0.330,2.565,40.749,0.128,0.541,0.034,0.001,0.002,5.501,0.010,25.371,24.768
Br62_rep5_Dep6_Tu0.3,0.000,0.000,0.000,0.000,59.031,0.000,0.000,0.000,0.000,0.302,7.703,0.623,31.785,0.554
Br62_rep8_Dep6_Tu50,13.737,1.550,5.835,7.496,0.002,2.421,3.892,0.505,0.160,0.472,0.037,0.734,0.000,63.160
Br62_rep4_Dep6_Tu0.3,0.000,0.000,0.000,0.000,55.814,0.000,0.001,0.000,0.001,0.320,5.221,0.396,38.243,0.005
Br62_rep7_Dep6_Tu1,0.000,0.000,0.000,0.000,52.887,0.000,0.000,0.000,0.000,0.011,6.490,0.000,37.097,3.515
Br62_rep3_Dep6_Tu0.5,0.000,0.000,0.000,0.000,50.475,0.000,0.000,0.000,0.004,1.004,10.986,0.418,36.300,0.814
