Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,10.190,0.984,0.473,0.169,1.023,0.197,0.931,2.352,6.368,0.250,10.634,3.925,1.113,0.006,0.118,0.293,12.236,0.099,0.923,0.790,44.688,0.041,2.196
gDNA-Breast-GC1003962,8.840,2.004,1.193,2.368,0.015,0.001,1.049,4.478,1.599,0.856,1.824,0.526,0.848,1.229,0.002,4.851,38.688,1.492,11.137,6.151,5.236,0.009,5.603
gDNA-Breast-GC1003963,0.363,1.761,0.381,0.370,0.848,0.070,1.046,4.035,1.244,1.972,2.706,1.494,0.950,0.542,0.001,0.108,4.083,0.266,54.749,0.265,8.635,0.004,14.107
gDNA-Breast-GC1003965,0.105,1.573,0.632,0.024,1.028,0.926,1.592,5.759,1.030,3.596,2.912,2.796,1.787,0.093,0.588,0.778,55.114,0.046,10.259,0.482,8.671,0.169,0.041
gDNA-Breast-GC1003966,12.317,0.993,0.437,1.003,0.853,0.153,0.058,2.251,1.620,0.567,0.673,0.034,0.775,0.871,0.015,1.068,19.564,0.443,0.218,1.791,5.024,0.037,49.236
gDNA-Cervical-GC112877,1.192,14.844,6.747,1.263,4.636,0.022,0.711,8.055,10.124,0.067,4.932,0.376,1.508,7.362,0.498,0.433,0.008,0.026,0.087,30.441,2.234,2.477,1.957
gDNA-Cervical-GC112878,0.909,0.014,10.027,0.847,4.240,3.944,1.096,3.885,4.491,2.521,1.208,1.010,11.472,0.435,0.977,0.894,10.854,0.104,0.731,0.422,0.506,39.104,0.308
gDNA-Cervical-GC112880,0.026,5.800,6.364,2.688,5.058,0.141,0.608,6.033,6.512,0.868,4.486,1.882,3.085,2.592,0.064,0.668,0.030,2.647,0.060,23.592,8.445,16.760,1.592
gDNA-Cervical-GC112881,0.922,3.350,4.117,0.190,0.029,0.005,1.749,4.429,3.008,0.961,1.041,0.682,2.512,0.131,0.004,0.068,0.026,0.005,0.290,76.131,0.128,0.052,0.169
gDNA-Cervical-GC112882,0.053,0.261,13.541,0.850,1.942,0.361,5.610,1.052,0.473,9.573,6.236,8.242,4.066,0.033,0.885,0.009,1.774,0.125,0.086,1.866,6.694,35.540,0.729
gDNA-Cervical-GC112883,0.916,2.578,0.023,0.226,47.912,0.276,2.836,7.715,3.761,2.522,5.314,4.412,1.169,0.011,1.680,0.120,0.494,0.010,0.019,0.340,12.448,4.773,0.444
gDNA-Colorectal-GC112876,0.792,0.656,0.572,0.989,0.660,58.777,3.542,4.115,0.864,3.087,2.097,1.547,2.414,1.055,7.317,2.058,0.482,0.609,1.115,1.772,0.086,4.230,1.164
gDNA-Colorectal-GC119345,0.597,0.906,0.584,6.590,0.787,0.083,0.312,0.803,0.895,2.462,1.778,2.265,0.332,71.115,0.107,1.102,0.010,1.620,0.592,5.377,0.008,0.488,1.185
gDNA-Colorectal-GC119346,2.104,0.523,1.809,10.161,1.381,3.814,5.787,1.612,2.113,2.808,1.182,0.672,6.079,2.592,7.564,41.318,0.238,1.153,1.823,0.956,2.667,1.065,0.579
gDNA-Colorectal-GC119347,0.363,0.362,0.481,0.685,0.541,42.042,0.235,0.022,0.198,0.154,0.037,0.289,0.232,12.743,8.356,27.881,0.848,2.021,0.261,0.590,0.675,0.642,0.342
gDNA-Colorectal-GC119348,1.005,0.454,0.993,17.900,1.307,1.495,4.909,4.613,2.815,0.297,2.875,5.324,12.109,14.937,18.118,1.860,0.007,3.500,3.524,0.723,0.316,0.114,0.806
gDNA-Colorectal-GC119349,0.631,2.638,0.475,0.842,3.244,1.048,5.106,0.572,5.250,6.323,5.352,4.152,2.697,2.459,0.022,1.533,0.120,38.881,3.975,8.090,0.012,3.651,2.924
gDNA-Ovarian-GC112879,0.876,4.024,0.054,0.339,7.312,1.633,0.272,3.584,0.825,7.516,6.140,3.315,1.990,0.154,42.370,0.154,4.358,0.014,0.033,1.056,4.801,8.402,0.778
gDNA-Ovarian-GC119433,1.778,1.597,3.127,3.081,13.736,0.525,0.067,0.012,0.537,1.093,0.933,1.099,0.494,5.514,7.732,9.156,4.543,23.728,2.109,1.958,2.594,13.618,0.968
gDNA-Ovarian-GC119434,2.166,1.638,4.734,4.886,2.200,0.571,10.716,4.294,7.575,4.080,7.392,4.369,3.551,0.260,0.733,4.786,0.278,17.643,2.046,3.836,0.427,7.380,4.440
gDNA-WBC-GC131344,0.868,1.878,0.425,0.303,1.375,0.025,0.168,4.952,3.076,5.377,6.050,3.034,68.063,0.074,1.954,0.078,1.000,0.017,0.005,0.154,0.210,0.742,0.173
gDNA-WBC-GC131345,1.365,3.190,1.190,1.108,3.732,0.879,4.529,2.880,2.599,4.863,10.148,8.865,49.219,0.357,2.416,0.054,0.348,0.521,0.300,0.096,0.659,0.508,0.175
gDNA-WBC-GC131346,0.544,3.819,0.275,0.935,1.852,0.493,8.028,4.611,8.743,6.674,1.972,2.978,55.420,0.106,0.956,0.152,0.504,0.323,0.043,0.230,0.890,0.323,0.131
gDNA-WBC-GC131347,0.382,0.940,0.108,0.266,1.637,0.037,4.017,17.326,3.296,5.612,23.080,4.538,37.811,0.074,0.232,0.015,0.074,0.016,0.033,0.181,0.119,0.046,0.161
