Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
gDNA-Breast-GC1002316,74.717,2.759,0.592,0.000,2.943,0.000,0.000,3.206,0.000,5.660,10.122,0.000,0.000
gDNA-Breast-GC1003962,84.234,0.000,4.467,11.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,88.759,0.000,1.951,9.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,86.329,0.000,0.000,0.000,0.000,1.698,1.662,0.000,1.677,8.633,0.000,0.000,0.000
gDNA-Breast-GC1003966,92.810,0.000,1.403,5.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,10.289,30.768,9.403,10.207,14.077,3.464,6.708,0.000,0.000,0.000,0.000,8.744,6.339
gDNA-Cervical-GC112878,7.492,1.873,30.810,2.825,11.268,10.502,0.000,0.000,3.576,8.649,7.427,1.256,14.322
gDNA-Cervical-GC112880,8.569,19.329,18.725,13.683,18.768,5.043,6.194,0.000,0.000,0.000,0.000,5.025,4.664
gDNA-Cervical-GC112881,14.263,20.699,12.615,8.571,10.814,4.445,7.334,0.000,0.000,0.000,0.000,11.697,9.564
gDNA-Cervical-GC112882,4.276,11.115,27.564,0.000,9.972,7.068,7.119,12.784,10.769,0.620,4.449,4.264,0.000
gDNA-Cervical-GC112883,4.812,4.046,2.413,0.000,50.066,3.026,1.449,13.778,0.000,16.733,1.955,1.720,0.000
gDNA-Colorectal-GC112876,0.000,9.330,0.655,1.375,3.295,65.622,1.467,7.612,2.460,0.301,7.159,0.723,0.000
gDNA-Colorectal-GC119345,4.194,14.488,2.935,63.099,0.000,15.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,4.284,7.296,2.973,40.084,6.083,22.638,0.000,0.000,0.000,11.206,5.436,0.000,0.000
gDNA-Colorectal-GC119347,4.303,8.002,2.496,20.275,0.000,64.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,0.882,6.509,3.852,48.700,1.048,8.669,3.811,0.000,5.303,3.935,2.911,1.160,13.217
gDNA-Colorectal-GC119349,6.946,10.063,6.406,29.990,12.055,7.771,10.971,0.000,0.000,12.916,0.000,2.881,0.000
gDNA-Ovarian-GC112879,10.007,9.147,9.224,2.164,22.639,16.066,0.000,2.400,0.000,20.109,6.030,2.213,0.000
gDNA-Ovarian-GC119433,6.281,11.523,10.520,35.812,30.096,4.842,0.925,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC119434,5.189,11.045,5.665,26.079,17.403,0.327,13.359,0.000,0.000,6.736,9.090,4.302,0.804
gDNA-WBC-GC131344,0.089,0.782,0.028,0.201,0.951,0.466,2.510,0.000,5.795,0.000,3.594,3.854,81.729
gDNA-WBC-GC131345,0.165,1.734,0.592,1.080,1.410,0.533,5.680,4.521,9.924,1.307,7.906,5.784,59.364
gDNA-WBC-GC131346,0.000,0.770,0.268,0.334,0.953,0.558,5.378,2.088,15.408,4.234,3.666,3.341,63.003
gDNA-WBC-GC131347,0.000,0.463,0.033,0.133,0.184,0.037,4.097,19.683,7.818,3.212,6.506,1.481,56.352
gDNA-WBC-GC131348,0.591,2.443,0.254,0.744,0.705,0.000,3.492,8.603,1.149,1.155,4.671,6.775,69.417
gDNA-WBC-GC131349,0.016,2.188,0.566,0.613,0.235,1.304,4.713,0.000,14.135,4.745,5.389,7.993,58.101
gDNA-WBC-GC131350,0.000,1.453,0.206,0.527,0.213,0.307,2.713,8.021,4.625,2.027,6.530,3.303,70.077
gDNA-WBC-GC131351,0.362,1.291,0.516,0.508,1.008,1.013,4.059,0.000,4.458,2.998,9.525,5.678,68.583
gDNA-WBC-GC131352,0.196,0.932,0.294,0.361,0.860,0.471,4.434,15.813,9.099,3.038,6.974,4.104,53.424
gDNA-WBC-GC131353,0.000,0.384,0.301,0.526,0.958,0.000,5.565,8.747,6.521,1.956,11.860,4.227,58.955
gDNA-WBC-GC131354,0.000,0.969,0.459,0.517,0.652,0.842,7.000,12.409,8.890,4.154,6.707,5.410,51.990
gDNA-WBC-GC131355,0.000,1.277,0.127,0.418,0.447,0.000,4.757,0.039,15.725,3.311,7.736,4.820,61.343
