Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,0.788,2.452,7.986,5.832,4.693,3.331,5.896,8.975,1.664,2.055,2.700,3.461,1.388,1.073,1.454,0.235,1.455,0.709,2.711,0.536,1.373,0.400,0.681,0.539,0.235,0.541,0.126,0.327,0.451,0.756,0.161,0.247,1.825,0.358,1.624,0.696,0.459,0.425,0.306,3.014,2.145,2.968,4.972,0.704,1.407,1.466,0.150,4.582,1.106,6.562
Colo9345_rep8_Dep6_Tu30,2.259,1.067,1.235,2.488,7.162,2.708,3.611,1.627,0.501,1.931,2.624,5.777,0.554,1.351,1.194,1.206,0.502,4.523,2.701,1.663,0.430,1.049,1.205,0.369,1.107,0.366,0.566,0.004,1.225,1.631,0.014,0.102,1.180,0.671,2.125,0.994,0.116,0.369,3.205,0.789,3.487,0.177,4.195,1.183,5.698,0.316,5.124,8.794,4.327,2.499
Colo9345_rep5_Dep6_Tu1,1.732,0.403,1.091,8.303,8.060,5.167,12.695,0.646,8.877,4.751,2.927,3.543,1.090,1.228,2.558,0.187,0.471,1.440,1.570,2.266,0.779,0.858,1.165,0.190,0.323,0.038,0.121,0.138,0.132,0.015,0.017,0.004,1.196,0.635,2.377,0.104,0.411,0.015,1.524,2.379,0.081,0.230,0.351,0.237,0.024,0.019,2.051,5.301,0.028,10.252
Colo9345_rep5_Dep6_Tu20,0.341,2.189,3.047,2.812,1.935,0.019,0.309,3.217,1.950,0.539,2.880,3.645,0.854,0.579,1.096,2.370,2.699,1.665,1.127,0.001,1.403,1.406,1.591,0.343,0.242,0.067,0.507,0.225,0.449,2.832,0.888,0.915,1.400,1.021,1.309,0.757,0.715,1.310,1.372,0.334,9.389,8.150,0.236,6.892,6.194,4.666,0.364,6.855,4.128,0.772
Colo9345_rep7_Dep6_Tu20,1.570,1.266,1.994,0.218,1.814,2.061,0.788,0.738,3.540,3.021,2.187,2.435,0.712,1.594,0.232,3.106,2.730,3.211,0.479,1.408,0.309,0.214,1.213,0.761,1.540,0.613,0.541,0.229,1.937,1.348,0.869,0.555,0.010,0.488,0.910,1.320,0.503,0.486,1.717,0.860,5.846,3.724,1.810,7.134,12.306,2.657,3.031,5.202,5.848,0.917
Colo9345_rep6_Dep6_Tu2,1.030,2.098,7.783,2.473,3.881,4.078,9.028,11.728,5.531,3.849,3.384,0.764,1.080,0.652,2.567,2.027,1.876,0.858,1.482,0.718,1.186,0.715,0.239,0.262,0.663,0.222,0.179,0.189,0.181,0.122,0.055,0.166,0.319,0.286,2.785,0.041,0.284,0.674,2.006,2.432,0.263,3.918,0.707,0.732,0.057,0.003,1.096,4.046,0.019,9.265
Colo9345_rep10_Dep6_Tu10,1.103,1.092,6.851,5.520,2.420,6.330,4.310,9.499,6.405,2.260,3.347,2.006,1.574,1.037,2.276,3.395,1.572,3.242,0.422,0.521,0.376,0.152,0.829,0.250,0.778,0.222,0.185,0.188,0.112,0.588,0.038,0.152,1.624,2.448,0.059,0.260,0.175,0.577,1.143,3.034,0.683,0.672,1.539,0.800,0.172,0.424,6.220,0.267,0.171,10.679
Colo9345_rep1_Dep6_Tu10,1.983,0.182,3.399,0.201,1.222,4.082,2.631,2.233,6.176,2.540,3.814,3.119,1.305,1.051,0.426,3.280,0.593,2.732,1.095,2.780,0.956,1.298,0.793,0.447,1.312,0.260,0.487,0.462,1.247,0.442,0.076,0.558,1.951,1.792,0.634,0.427,0.238,0.051,2.848,1.001,1.901,9.136,1.087,1.003,0.015,5.294,6.942,6.753,4.659,1.082
Colo9345_rep3_Dep6_Tu30,2.072,0.705,1.641,0.201,1.046,1.432,0.736,0.915,0.138,1.345,2.277,0.072,1.244,0.584,2.267,2.965,1.244,2.241,0.737,2.437,0.133,1.215,0.622,0.854,0.227,0.027,0.052,0.725,2.112,1.382,0.451,1.239,0.765,0.987,0.340,1.232,1.211,0.145,2.459,1.719,7.754,3.821,1.422,10.026,10.771,11.941,4.728,1.289,3.257,0.797
Colo9345_rep6_Dep6_Tu1,1.857,1.621,7.243,7.945,9.355,9.099,2.794,7.943,6.908,0.922,1.498,0.728,0.004,1.667,1.541,2.085,2.311,1.275,2.745,0.160,0.390,1.176,1.024,0.250,0.342,0.030,0.107,0.170,0.099,0.026,0.019,0.081,1.345,2.063,1.336,0.084,0.238,0.391,1.314,2.165,0.014,0.177,0.498,0.231,0.003,0.012,3.726,8.417,0.002,4.571
