Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo9345_rep1_Dep6_Tu5,0.000,0.000,5.244,8.155,0.000,30.272,0.000,1.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.269,7.240,2.642,0.004,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0.000,31.449
Colo9345_rep8_Dep6_Tu30,0.000,0.000,9.356,9.565,0.000,15.950,0.000,4.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.000,0.000,0.028,23.359,10.902,3.857,0.092,0.121,0.000,0.000,0.000,0.176,0.000,0.000,2.526,19.870
Colo9345_rep5_Dep6_Tu1,0.000,0.000,5.305,28.511,0.109,23.893,0.000,1.439,0.000,0.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.807
Colo9345_rep5_Dep6_Tu20,0.000,0.000,1.586,9.673,0.000,4.515,0.000,2.715,0.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.505,0.000,0.000,0.000,0.953,23.290,19.607,9.690,0.679,1.933,0.000,0.000,0.000,1.132,0.000,0.385,4.796,18.244
Colo9345_rep7_Dep6_Tu20,0.000,0.000,8.431,6.699,0.000,1.965,0.000,1.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.921,0.000,0.000,0.000,0.313,31.122,18.124,6.914,1.368,1.606,0.000,0.000,0.000,0.961,0.000,0.061,3.325,16.333
Colo9345_rep6_Dep6_Tu2,0.000,0.000,5.741,33.277,0.000,9.407,0.000,4.029,0.000,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.139,1.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.603
Colo9345_rep10_Dep6_Tu10,0.000,0.000,12.362,21.352,0.000,21.090,0.000,0.984,0.000,0.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.257,4.489,1.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.809
Colo9345_rep1_Dep6_Tu10,0.000,0.000,1.819,19.301,0.000,6.198,0.000,2.863,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.281,0.000,0.000,0.000,0.000,14.218,15.326,4.639,0.801,0.000,0.000,0.000,0.000,0.623,0.000,0.000,3.630,30.298
Colo9345_rep3_Dep6_Tu30,0.000,0.000,2.816,5.562,0.000,2.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.938,0.000,0.000,0.000,0.584,36.741,19.821,8.468,1.726,4.191,0.000,0.000,0.000,1.485,0.000,1.534,3.029,10.977
Colo9345_rep6_Dep6_Tu1,0.000,0.000,11.724,27.773,1.250,22.664,0.000,1.296,0.000,0.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.590
