Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.075,0.228,1.180,0.127,5.864,0.336,1.756,5.293,7.105,3.489,6.521,1.798,10.679,3.351,2.321,8.555,13.747,8.301,9.205,3.566,4.155,1.558,0.790
Colo_rep2_Dep6_Tu50,1.999,0.540,2.370,1.384,4.237,36.270,0.396,5.990,5.164,4.521,6.233,0.242,0.018,1.866,8.375,1.946,6.859,0.576,2.495,2.206,3.164,0.691,2.461
Colo_rep6_Dep6_Tu1,0.288,7.892,0.985,0.124,4.457,0.427,3.624,3.883,3.087,2.964,6.641,4.774,3.870,1.917,0.608,4.437,9.737,3.881,7.658,3.428,2.656,6.540,16.123
Colo_rep3_Dep6_Tu2,0.653,5.404,0.909,0.216,5.494,0.394,3.053,5.162,2.877,4.657,6.263,2.190,8.632,2.041,1.167,3.093,8.570,0.421,14.359,8.809,2.417,3.116,10.104
Colo_rep7_Dep6_Tu2,0.899,2.136,1.029,0.116,3.333,1.006,2.842,5.547,4.274,5.834,5.497,2.565,9.939,1.065,1.831,2.470,7.183,6.525,6.209,11.267,7.542,5.276,5.616
Colo_rep8_Dep6_Tu0.1,0.459,2.604,0.932,0.006,6.208,0.317,0.623,9.032,0.166,3.774,3.978,6.633,10.623,10.364,3.001,3.783,1.312,7.068,7.017,2.294,5.737,7.707,6.363
Colo_rep10_Dep6_Tu2,0.506,7.810,0.940,0.278,4.606,0.261,4.037,2.375,1.489,6.811,5.930,4.973,0.303,5.288,0.800,6.314,15.637,5.232,5.963,0.926,11.627,1.135,6.758
Colo_rep6_Dep6_Tu3,0.682,3.634,1.428,0.258,7.206,1.182,5.705,4.018,2.512,3.532,3.327,0.293,13.091,0.154,0.994,6.092,7.641,7.254,1.388,11.162,7.991,0.328,10.126
Colo_rep9_Dep6_Tu30,1.349,8.164,1.611,0.793,2.475,21.732,3.615,1.177,5.223,1.757,3.410,4.847,5.150,1.548,9.537,2.716,0.658,4.220,2.733,1.501,6.668,6.538,2.578
Colo_rep9_Dep6_Tu0.5,0.378,5.211,1.007,0.167,3.534,0.170,3.861,3.349,2.665,5.236,5.368,2.129,10.785,3.960,0.089,16.204,4.979,8.636,7.480,1.709,1.010,1.058,11.015
Colo_rep6_Dep6_Tu20,1.125,6.195,1.609,0.587,3.303,13.939,5.376,1.538,5.781,2.433,2.185,1.765,10.068,3.262,4.474,3.515,6.103,0.469,4.666,12.020,3.910,0.396,5.282
Colo_rep8_Dep6_Tu30,2.162,2.279,1.933,0.049,4.487,21.235,3.184,2.551,5.335,5.834,5.105,2.280,2.909,3.527,7.854,0.468,9.710,0.394,0.376,2.972,3.782,6.177,5.399
Colo_rep3_Dep6_Tu5,0.181,2.039,1.437,0.241,4.257,3.140,4.312,1.112,4.297,7.394,4.046,3.727,11.842,1.712,2.156,8.057,8.303,1.541,6.815,4.915,8.030,4.069,6.378
Colo_rep4_Dep6_Tu3,0.509,9.216,1.318,0.181,4.352,1.399,3.455,1.260,6.771,2.143,5.011,3.283,6.164,8.507,3.497,0.089,7.943,10.742,4.093,2.082,1.785,10.554,5.645
Colo_rep2_Dep6_Tu10,1.204,7.307,0.520,0.383,5.615,6.634,4.019,0.727,0.242,2.758,7.865,5.276,8.958,7.142,4.142,4.754,9.742,3.182,2.332,0.344,9.543,2.036,5.271
Colo_rep3_Dep6_Tu40,1.869,3.247,2.136,1.376,2.167,29.080,3.203,4.026,4.099,3.569,1.447,3.070,5.261,4.356,7.382,3.260,2.066,0.267,1.591,2.347,5.783,6.595,1.805
Colo_rep3_Dep6_Tu30,1.865,1.854,2.411,1.013,4.435,21.738,1.220,2.022,9.261,2.563,1.164,2.251,8.371,1.922,6.987,2.503,6.309,4.165,3.280,1.964,8.188,1.248,3.267
Colo_rep6_Dep6_Tu30,0.942,4.586,1.946,0.668,1.585,22.340,3.318,5.900,4.991,4.726,5.275,0.920,4.346,8.027,3.634,0.023,2.716,1.072,2.812,6.078,1.978,9.181,2.935
Colo_rep4_Dep6_Tu50,2.151,1.223,2.628,0.984,3.684,36.133,2.537,2.880,5.742,2.785,3.521,4.592,1.739,6.260,6.274,1.549,1.463,0.027,1.464,2.399,5.085,3.201,1.679
Colo_rep5_Dep6_Tu50,2.470,3.712,1.097,0.942,2.035,36.503,2.544,4.983,4.380,2.673,3.808,3.684,0.755,4.325,4.304,2.694,6.787,3.366,2.065,1.430,0.971,4.052,0.418
Colo_rep6_Dep6_Tu2,0.305,4.734,0.463,0.355,6.719,0.681,1.716,6.366,3.771,5.500,6.684,2.857,6.324,2.211,8.342,2.528,0.483,1.058,3.873,1.008,9.355,12.621,12.043
