Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,2.515,1.223,0.070,0.435,0.697,1.100,1.154,0.743,1.174,0.099,2.709,1.268,0.271,0.533,0.821,1.530,2.726,1.795,1.976,1.562,0.348,0.492,1.206,9.572,4.944,7.839,16.519,6.895,0.118,0.064,0.077,0.015,0.388,0.763,1.400,0.061,0.343,0.218,1.334,1.117,0.013,10.988,0.022,0.028,0.007,0.007,0.026,10.706,0.010,0.081
gDNA-Breast-GC1003962,0.870,0.063,0.484,0.134,0.474,0.107,0.273,0.222,0.921,1.506,0.429,0.428,0.400,0.575,0.335,0.032,0.267,0.772,2.221,0.562,0.693,0.426,0.193,9.902,3.239,1.635,6.981,2.475,0.549,1.586,0.028,0.007,0.444,0.277,0.862,0.244,2.005,0.652,0.031,1.327,0.011,47.329,0.529,0.823,0.006,5.768,0.516,0.140,0.026,0.223
gDNA-Breast-GC1003963,0.970,0.863,0.415,0.182,0.263,0.410,0.641,0.453,0.130,0.712,0.140,0.479,0.216,0.538,1.043,0.539,0.404,1.865,1.104,1.036,0.410,0.352,0.583,3.151,1.404,6.159,11.452,14.222,0.340,0.690,0.033,0.020,0.524,0.016,0.146,0.109,0.532,0.077,1.163,1.424,0.008,32.997,0.159,0.238,0.002,0.017,0.093,0.132,10.354,0.789
gDNA-Breast-GC1003965,0.481,0.647,0.489,0.553,0.580,0.321,0.590,0.128,0.428,1.172,0.505,0.588,0.447,0.103,0.980,1.287,1.225,1.282,0.439,1.523,0.155,0.353,0.277,16.065,2.007,15.464,11.580,6.836,0.071,0.011,0.642,0.339,0.217,1.042,0.253,0.352,0.005,0.559,0.535,0.892,0.472,19.210,0.024,0.008,0.368,0.002,0.684,7.115,0.022,0.671
gDNA-Breast-GC1003966,0.527,0.088,0.483,0.168,0.230,0.002,0.476,0.166,0.585,0.680,0.102,0.576,0.651,0.590,0.371,1.145,1.177,0.673,0.147,0.702,0.362,0.477,0.284,19.591,0.080,3.629,4.715,4.993,0.715,0.439,0.014,0.219,0.183,0.728,0.632,0.396,0.758,0.631,1.080,0.577,0.121,43.780,1.665,0.446,0.145,1.374,0.063,1.382,0.034,0.948
gDNA-Cervical-GC112877,1.111,0.991,0.448,0.394,0.761,0.007,0.065,0.486,0.234,0.541,1.290,1.628,1.224,0.463,1.482,5.752,7.106,2.268,1.807,2.167,0.583,0.319,2.271,0.593,0.762,0.403,0.501,0.516,0.119,1.525,0.009,0.025,4.725,0.788,0.717,5.574,23.033,1.790,5.966,1.745,2.619,0.015,0.029,14.425,0.016,0.026,0.065,0.007,0.611,0.000
gDNA-Cervical-GC112878,1.736,1.702,4.136,2.329,1.006,1.280,0.007,0.602,3.778,0.617,1.941,2.271,0.607,0.707,0.335,1.398,0.264,0.834,1.603,1.603,0.295,1.292,1.256,0.709,1.713,0.030,0.539,0.639,0.502,0.093,1.141,1.427,0.219,1.517,0.569,13.455,1.018,3.048,0.316,0.821,0.014,0.259,0.017,0.110,6.457,0.022,2.851,30.600,0.156,0.156
gDNA-Cervical-GC112880,0.418,1.628,0.080,0.195,0.843,0.121,0.948,0.922,1.141,1.782,0.535,0.012,1.287,0.108,4.301,0.211,2.336,3.998,0.028,1.398,1.842,0.392,0.914,0.232,1.942,0.224,0.490,1.152,0.718,3.758,0.122,0.094,2.888,0.726,2.444,6.495,26.604,0.443,0.938,6.508,13.256,0.160,0.177,1.332,0.235,0.713,0.040,0.688,2.141,0.039
gDNA-Cervical-GC112881,0.948,0.301,0.296,0.019,0.688,0.267,0.346,0.940,0.567,1.204,0.226,0.357,0.841,0.698,2.976,3.949,0.957,0.630,2.285,2.082,0.016,0.272,0.416,0.555,1.978,0.162,0.006,0.143,0.082,0.012,0.000,0.002,0.339,0.118,0.299,1.245,65.778,0.000,0.042,5.254,0.001,0.089,0.000,2.537,0.000,0.023,0.029,0.001,0.021,0.002
gDNA-Cervical-GC112882,0.580,1.890,0.958,0.691,1.065,0.567,1.114,0.522,0.321,1.296,0.437,0.394,1.913,1.213,2.789,1.754,1.623,2.571,3.160,0.506,0.875,2.369,1.727,0.284,0.803,0.541,0.962,0.381,0.056,0.186,0.720,0.353,0.516,0.389,3.768,2.532,0.319,37.912,0.146,3.209,1.495,0.182,0.039,0.322,1.691,0.038,0.028,12.780,0.006,0.008
gDNA-Cervical-GC112883,1.901,1.878,0.766,0.465,0.282,0.654,0.309,0.847,0.256,2.143,1.190,1.396,0.070,1.058,3.385,2.245,2.167,1.054,1.042,0.949,1.620,0.565,0.276,0.453,0.749,1.070,0.876,0.034,0.056,0.024,0.185,0.080,10.564,0.380,47.202,0.089,0.491,1.778,0.586,2.260,0.455,0.319,0.007,0.059,2.176,0.004,0.037,3.509,0.003,0.037
gDNA-Colorectal-GC112876,1.097,1.209,0.380,0.058,0.720,0.612,0.488,0.929,0.691,0.933,0.967,0.994,1.137,0.184,2.174,0.600,1.046,1.113,0.699,0.860,0.286,1.261,0.288,0.230,0.150,0.134,0.549,0.183,0.327,0.032,10.933,40.096,0.225,0.355,0.148,0.071,0.045,0.410,0.043,0.422,6.410,0.212,1.501,0.639,16.744,0.504,0.049,0.400,0.058,0.404
gDNA-Colorectal-GC119345,0.116,0.231,0.307,0.088,0.485,0.306,0.664,0.088,0.231,1.246,0.177,0.851,0.577,0.107,1.645,0.281,0.489,0.095,0.268,1.484,0.074,0.776,0.877,0.097,0.674,0.171,0.067,0.095,0.592,7.103,0.237,0.732,0.241,0.155,0.209,0.079,0.355,0.017,1.165,0.033,0.003,0.047,0.150,52.268,0.136,16.366,0.063,0.002,6.131,1.350
gDNA-Colorectal-GC119346,1.272,2.025,0.271,0.552,1.329,0.245,0.230,1.436,0.080,0.007,1.549,1.217,0.133,1.085,0.615,0.511,1.882,0.589,0.989,0.719,1.128,1.254,0.355,0.706,0.268,0.130,0.324,0.696,6.910,6.916,5.233,3.654,0.778,0.802,0.676,0.752,0.487,0.345,1.539,0.994,3.695,0.989,0.187,1.361,25.168,0.395,2.079,0.416,11.171,3.857
gDNA-Colorectal-GC119347,0.358,0.409,0.146,0.320,0.394,0.391,0.013,0.010,0.022,0.391,0.103,0.107,0.052,0.076,0.468,0.326,0.425,0.029,0.329,0.113,0.062,0.459,0.005,0.209,0.459,0.021,0.292,0.153,0.948,0.250,8.105,10.373,0.076,0.368,0.002,0.151,0.140,0.119,0.279,0.021,4.354,0.018,3.133,0.333,4.995,1.370,0.022,0.215,0.529,58.056
