Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
gDNA-Breast-GC1002316,0.169,1.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.822,7.029,0.000,0.000,0.000,0.048,0.000,0.047,2.454,0.000,0.000,0.000,0.000,0.406,7.636,11.689,14.920,26.559,13.171,0.000,0.000,0.000,0.000,0.000,0.000,4.083,0.898,0.000,0.000,0.000,6.566
gDNA-Breast-GC1003962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.130,0.000,0.000,2.303,0.000,0.000,0.000,0.000,0.000,10.414,9.041,11.617,14.366,28.324,0.000,7.180,0.000,0.000,0.000,0.000,0.735,0.000,3.570,0.236,0.000,9.085
gDNA-Breast-GC1003963,2.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.915,1.520,18.772,14.729,29.150,7.382,2.926,0.015,0.000,0.964,0.000,0.000,1.385,0.353,0.000,0.299,2.900
gDNA-Breast-GC1003965,0.000,2.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.332,0.000,0.000,8.665,4.256,34.279,20.775,12.544,5.539,0.000,3.559,0.000,1.895,0.000,0.000,2.872,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.697,0.000,25.534,12.590,25.516,3.633,2.541,3.624,0.000,2.174,0.000,0.000,0.058,2.480,1.350,0.000,0.803
gDNA-Cervical-GC112877,0.000,0.000,0.000,0.000,0.000,0.000,1.321,0.000,0.000,0.000,1.152,0.000,0.000,0.000,11.133,0.000,11.033,3.565,0.000,0.000,0.000,0.000,2.160,4.248,3.951,0.000,0.000,1.726,0.000,18.014,0.000,0.000,0.000,0.000,11.350,0.000,3.865,6.050,10.990,9.441
gDNA-Cervical-GC112878,0.000,0.000,12.875,2.503,0.450,0.000,0.000,0.000,0.000,0.000,0.000,0.773,0.000,2.598,0.000,0.000,0.000,0.000,0.000,0.000,1.057,0.000,0.000,0.000,3.905,4.777,5.971,0.000,9.534,0.000,7.158,7.038,6.690,5.868,1.703,13.580,3.086,10.435,0.000,0.000
gDNA-Cervical-GC112880,0.000,0.000,0.000,0.000,0.000,0.000,1.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.913,5.335,0.358,4.678,0.000,0.000,0.000,3.764,0.000,0.318,9.432,0.000,0.000,3.371,0.000,18.982,0.000,0.000,0.505,1.539,14.153,2.850,5.503,9.389,0.266,15.662
gDNA-Cervical-GC112881,0.000,0.000,0.000,0.000,0.000,0.000,1.720,0.000,0.000,0.000,1.404,0.000,0.000,0.000,19.093,0.000,7.267,4.373,0.000,2.346,0.000,0.000,0.000,6.560,17.320,0.000,0.000,0.000,0.000,8.538,0.000,0.000,0.000,0.000,0.872,2.315,10.816,3.130,1.971,12.276
gDNA-Cervical-GC112882,0.000,1.283,0.000,0.000,0.269,0.000,0.000,0.000,0.000,1.393,2.591,0.000,2.961,3.784,0.000,0.000,0.000,0.000,5.213,0.462,8.029,0.346,0.000,0.000,9.261,0.757,4.240,0.000,0.000,3.763,1.773,6.408,0.000,3.443,8.252,6.131,2.220,19.088,0.000,8.334
gDNA-Cervical-GC112883,0.480,11.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.569,3.383,0.000,0.000,2.317,0.000,0.000,3.580,1.700,0.000,0.000,0.000,1.802,0.754,0.000,9.281,0.000,6.220,0.000,0.000,1.020,0.765,2.164,5.127,0.000,38.909,1.479,0.000,2.835,2.456,4.043
gDNA-Colorectal-GC112876,0.000,2.139,0.000,0.308,0.000,0.695,0.000,0.000,0.000,3.886,0.000,1.311,1.039,1.481,0.000,0.000,0.000,0.775,1.413,0.000,0.643,1.378,0.782,0.000,0.601,0.000,2.336,0.000,0.987,4.673,18.810,40.897,0.333,3.098,3.273,0.000,0.825,2.441,2.423,3.453
gDNA-Colorectal-GC119345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.286,0.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.631,0.000,0.000,0.000,0.000,13.086,40.903,15.249,1.030,0.000,0.000,0.000,0.000,1.151,0.000,3.243,6.106
