Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
gDNA-Breast-GC1002316,0.049,1.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.878,6.997,0.000,0.000,0.000,0.000,0.000,0.000,1.396,0.000,0.000,0.000,0.000,0.535,7.398,11.585,15.338,26.625,13.198,0.000,0.000,0.000,0.000,0.000,0.000,4.316,1.046,0.000,0.000,0.000,6.646
gDNA-Breast-GC1003962,0.000,0.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.676,8.136,14.060,15.249,28.187,2.576,6.987,0.000,0.000,0.174,0.000,2.194,0.000,3.464,1.367,0.000,8.628
gDNA-Breast-GC1003963,1.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.372,0.339,20.591,15.452,29.248,9.697,1.028,2.482,0.000,2.961,0.000,0.000,2.367,0.974,0.000,0.000,1.559
gDNA-Breast-GC1003965,0.000,3.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.042,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.224,0.000,0.000,9.305,4.903,33.891,20.457,12.337,5.344,0.000,2.868,0.000,1.494,0.000,0.000,2.497,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.551,0.658,25.319,12.381,24.981,2.993,3.608,2.408,0.000,1.529,0.000,0.000,0.000,2.346,0.687,0.000,2.539
gDNA-Cervical-GC112877,0.000,0.000,0.000,0.000,0.000,2.954,0.739,0.000,0.000,0.000,0.998,0.000,0.000,3.613,0.000,0.000,5.253,0.000,0.000,0.000,0.000,4.877,0.129,4.231,2.181,0.000,0.000,6.491,0.000,17.030,0.000,3.705,1.416,2.911,12.299,0.244,4.324,8.552,10.010,8.043
gDNA-Cervical-GC112878,0.837,3.253,8.979,3.860,1.815,0.000,0.000,0.000,0.000,2.135,0.000,3.894,0.522,0.253,0.000,0.000,0.000,0.000,4.251,0.000,0.000,0.000,0.000,0.000,8.993,0.732,4.392,0.000,8.845,0.000,3.864,5.345,5.895,0.667,2.984,11.826,4.161,8.537,0.000,3.962
gDNA-Cervical-GC112880,0.000,0.000,0.000,0.000,1.075,1.139,1.064,0.000,0.000,0.000,0.000,0.000,0.011,2.641,0.000,0.369,0.000,0.000,0.000,0.000,1.292,4.242,0.000,0.696,7.932,0.000,0.000,5.856,0.334,17.379,2.300,0.749,1.424,3.986,13.949,3.925,5.012,10.613,0.000,14.011
gDNA-Cervical-GC112881,0.000,0.000,1.939,0.000,0.000,0.000,1.740,0.000,0.000,0.000,0.000,1.946,1.262,4.398,1.501,0.000,0.761,0.000,0.000,0.000,0.000,0.000,3.399,7.723,14.414,0.000,0.000,4.767,2.028,9.906,0.869,0.874,0.466,7.421,1.650,5.157,8.369,6.202,2.096,11.110
gDNA-Cervical-GC112882,0.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.811,2.967,0.000,2.038,1.636,0.000,2.053,0.000,3.663,8.147,4.104,5.329,1.384,0.000,0.000,10.912,0.000,2.108,0.000,0.000,4.939,0.000,5.019,0.000,0.462,8.409,5.238,2.421,18.332,0.000,9.753
gDNA-Cervical-GC112883,0.248,11.626,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.724,3.456,0.000,0.000,2.902,0.000,0.000,2.112,0.421,0.000,0.000,0.000,2.433,0.510,0.000,8.928,0.000,6.833,0.000,0.000,0.779,1.167,2.546,5.367,0.000,39.002,1.723,0.000,3.124,2.288,3.811
gDNA-Colorectal-GC112876,0.000,1.036,0.000,0.000,0.000,0.000,0.047,0.000,0.000,4.162,0.314,0.851,0.289,0.000,2.149,0.000,2.589,3.006,3.803,0.000,0.000,0.000,1.606,0.000,1.514,0.000,0.435,0.000,0.000,5.839,18.046,40.849,0.000,1.630,3.083,0.000,0.385,1.320,3.017,4.028
gDNA-Colorectal-GC119345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.106,0.000,0.000,0.180,0.000,0.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.291,2.221,0.000,0.000,0.000,3.809,20.051,32.608,16.791,5.174,4.391,0.120,0.000,0.000,3.188,2.197,2.300,4.107
gDNA-Colorectal-GC119346,1.763,4.928,0.000,0.000,0.796,0.000,0.590,0.000,0.000,4.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.606,0.000,1.426,3.686,0.000,2.902,24.892,15.471,18.724,3.891,1.225,0.000,5.593,1.642,1.441,1.041,0.000,5.196
