Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,3.274,1.378,12.063,8.494,1.396,0.471,1.824,1.075,3.898,1.867,6.908,0.224,0.900,1.106,0.320,1.276,0.631,0.720,0.259,0.253,0.443,0.822,0.722,0.002,0.073,0.009,0.013,0.000,0.008,0.000,0.010,0.066,0.503,0.561,0.932,1.951,0.366,0.077,0.207,0.018,12.893,5.148,0.330,2.568,3.725,0.676,1.443,0.708,13.575,3.812
Colo_rep2_Dep6_Tu50,2.287,1.688,0.854,0.588,0.759,3.363,0.171,2.486,2.665,4.992,1.392,1.596,0.619,1.792,0.125,0.204,1.431,1.114,2.593,0.489,2.842,2.098,0.350,0.099,0.119,0.176,0.850,0.077,0.137,1.588,0.722,9.377,0.904,4.319,3.505,1.855,1.445,0.105,1.099,0.524,1.446,1.084,1.964,0.519,4.547,2.012,12.479,0.466,3.451,8.630
Colo_rep6_Dep6_Tu1,1.894,2.101,0.868,3.422,2.687,8.319,6.262,8.825,3.171,2.669,1.241,2.958,0.794,1.178,0.240,0.885,1.061,1.136,0.612,0.121,0.765,0.581,1.828,0.000,0.178,0.005,0.044,0.002,0.051,0.000,0.041,0.053,0.525,0.712,1.691,1.006,0.101,0.023,0.386,0.344,6.876,2.523,10.375,4.449,3.235,6.526,2.352,4.142,0.678,0.061
Colo_rep3_Dep6_Tu2,2.339,1.798,8.496,0.974,3.927,2.566,4.240,6.254,5.724,0.185,1.460,6.414,1.379,1.270,0.548,0.442,1.469,0.762,0.075,0.426,0.036,0.896,1.568,0.001,0.049,0.004,0.028,0.000,0.022,0.000,0.016,0.449,0.395,1.359,2.242,0.920,0.090,0.280,0.045,0.321,1.767,3.756,5.399,3.095,4.101,6.862,0.930,9.656,3.967,0.996
Colo_rep7_Dep6_Tu2,1.910,1.754,6.622,3.487,6.171,6.418,3.393,2.142,4.774,1.792,1.225,2.920,0.659,0.763,1.092,0.983,0.077,1.348,0.742,1.267,0.585,1.030,1.092,0.006,0.386,0.029,0.065,0.002,0.072,0.001,0.019,0.623,0.442,0.976,1.651,0.635,0.030,0.247,0.181,0.052,7.455,2.805,6.041,2.353,2.356,8.090,3.849,7.119,1.370,0.898
Colo_rep8_Dep6_Tu0.1,0.533,1.887,2.015,5.601,7.016,4.843,3.893,4.869,4.154,2.393,2.888,2.477,1.012,1.051,0.863,1.372,1.083,0.688,0.753,0.582,0.800,0.264,0.649,0.000,0.006,0.011,0.009,0.000,0.002,0.000,0.001,0.072,0.492,1.771,1.314,0.759,0.091,0.282,0.125,0.004,3.892,17.317,0.558,2.202,3.258,1.272,2.523,10.737,1.298,0.316
Colo_rep10_Dep6_Tu2,0.967,0.444,6.574,4.086,1.263,4.276,1.721,5.704,5.725,2.348,3.649,3.882,0.483,1.113,1.377,0.399,1.136,0.522,0.839,0.218,0.198,1.263,0.605,0.000,0.080,0.006,0.023,0.001,0.003,0.000,0.021,0.049,0.349,0.772,1.249,2.196,0.080,0.203,0.107,0.304,6.092,5.887,4.189,2.420,4.130,4.976,2.147,2.175,11.339,2.413
Colo_rep6_Dep6_Tu3,1.727,1.839,7.690,3.434,3.148,7.645,3.099,1.861,4.565,2.184,5.855,0.155,0.522,0.346,1.503,1.085,0.521,1.771,0.581,0.036,0.152,1.382,1.247,0.000,0.056,0.030,0.036,0.000,0.013,0.000,0.015,0.139,0.971,1.840,1.416,0.915,0.223,0.085,0.074,0.548,6.870,3.841,4.849,10.200,3.515,1.446,3.368,4.855,0.224,2.124
Colo_rep9_Dep6_Tu30,1.797,2.577,1.383,1.868,0.415,2.363,5.681,6.907,1.876,3.882,4.512,2.073,0.964,1.640,1.317,1.107,1.080,0.528,0.606,0.370,0.263,1.724,0.212,0.023,0.456,0.410,0.088,0.073,0.137,0.014,4.591,0.123,2.455,3.440,1.056,0.415,1.078,0.981,0.565,1.318,1.479,4.961,3.667,3.082,10.597,1.664,3.316,0.268,5.800,2.801
Colo_rep9_Dep6_Tu0.5,1.378,2.378,3.430,3.308,4.113,5.557,1.304,6.217,3.864,5.196,4.091,2.114,1.366,0.547,0.979,0.302,0.701,0.434,0.917,1.529,0.714,0.098,1.453,0.000,0.034,0.022,0.035,0.001,0.014,0.000,0.003,0.057,0.134,0.720,1.864,0.321,0.574,0.061,0.065,0.417,2.479,2.255,7.886,0.386,12.441,2.756,3.144,8.418,0.299,3.620
