Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.000,0.000,31.758,16.327,0.000,3.123,3.021,0.000,7.229,13.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.636,12.045,0.000,0.000,0.000,0.000,0.000
Colo_rep2_Dep6_Tu50,0.000,9.230,26.663,0.000,0.000,0.000,0.000,0.000,0.000,8.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.663,0.000,19.359,0.878,4.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.927,0.000,0.000,3.372,0.000,0.000,0.000,12.185,0.000
Colo_rep6_Dep6_Tu1,0.000,0.000,14.515,0.000,24.634,17.490,1.485,0.000,0.000,5.495,8.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.476,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.840,0.000,2.470,0.000,0.000,9.110,0.000
Colo_rep3_Dep6_Tu2,0.000,5.355,17.243,0.000,0.000,36.536,1.092,0.000,0.000,10.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.964,0.000,5.022,0.000,0.000,0.000,0.830,0.000
Colo_rep7_Dep6_Tu2,0.000,11.742,24.075,0.000,0.000,36.722,0.000,0.000,0.000,5.905,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.443,4.539,0.000,0.000,0.000,0.000,14.562
Colo_rep8_Dep6_Tu0.1,0.000,0.000,8.068,0.000,4.619,21.050,5.118,0.000,21.374,3.270,0.000,6.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.029,3.396,0.000,0.000,0.000,22.520,0.000
Colo_rep10_Dep6_Tu2,0.000,0.000,33.070,0.000,0.000,11.771,0.000,0.000,16.205,11.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.242,2.378,0.000,0.000,0.000,0.000,16.750
Colo_rep6_Dep6_Tu3,0.000,0.000,20.991,0.492,13.498,23.463,0.000,0.000,0.000,6.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.545,3.413,2.661,0.000,0.000,0.709,18.552
Colo_rep9_Dep6_Tu30,0.000,0.000,14.640,0.000,0.000,10.953,7.500,3.797,0.000,4.949,0.000,12.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.914,0.000,16.756,0.034,2.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.360,5.563,17.836,0.000,0.000,0.000,0.000
Colo_rep9_Dep6_Tu0.5,0.000,0.422,19.277,25.375,0.000,16.005,0.000,0.000,0.000,11.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.839,17.924,0.000,0.000,0.000,0.000,2.960
