Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.075,19.460,0.000,0.000,44.258,0.000,6.087,9.617,0.000,0.000,0.000,6.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.920,0.000,0.000,0.000,3.568,0.000,0.000,0.012,0.000,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep2_Dep6_Tu50,0.000,0.000,0.000,25.488,0.000,0.000,0.000,0.169,0.000,0.000,0.000,10.866,0.000,14.306,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.909,0.000,0.000,0.000,0.000,0.000,33.483,1.960,0.000,0.000,0.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.624
Colo_rep6_Dep6_Tu1,0.000,0.000,1.550,15.028,0.000,26.994,8.283,0.000,13.745,9.960,0.000,0.000,0.000,13.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep3_Dep6_Tu2,0.000,0.000,14.007,29.260,0.000,13.577,1.550,0.000,8.057,12.244,0.000,0.000,0.000,13.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep7_Dep6_Tu2,0.000,0.000,0.000,34.932,0.000,4.088,10.868,0.000,18.080,8.294,0.000,0.000,0.000,12.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.589,0.000,0.000,0.000,4.761,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep8_Dep6_Tu0.1,0.000,8.479,0.000,9.527,0.000,2.907,9.550,0.065,24.196,6.438,0.000,0.000,0.000,13.887,0.000,0.000,0.000,0.000,6.848,0.000,13.479,0.000,0.000,0.000,0.000,0.000,4.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep10_Dep6_Tu2,0.000,0.000,2.345,3.183,0.000,1.692,51.747,0.000,0.000,8.971,0.000,0.000,0.000,16.232,0.000,0.000,0.000,0.000,0.000,0.000,6.091,0.000,9.670,0.000,0.000,0.000,0.000,0.000,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep6_Dep6_Tu3,0.000,0.000,0.414,26.533,0.000,1.987,11.218,0.000,2.339,9.813,0.000,0.000,0.000,26.716,0.000,0.000,0.000,0.000,0.000,0.000,17.996,0.000,0.000,0.000,0.000,0.000,2.972,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep9_Dep6_Tu30,0.000,0.000,8.458,11.319,0.000,8.589,9.472,0.000,0.000,0.596,0.000,12.114,0.000,9.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.938,0.000,0.000,0.000,4.382,0.000,7.859,0.000,0.000,23.285,0.000,0.000,3.050,0.000,0.000,0.000,0.000,0.000,0.681
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,41.960,0.000,1.722,11.121,0.000,7.203,9.931,0.000,0.000,0.000,19.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo_rep6_Dep6_Tu20,0.045,0.000,0.842,28.820,0.000,11.490,0.000,0.000,0.000,5.803,0.000,4.075,0.000,17.534,0.000,0.000,0.000,0.000,0.000,0.000,2.950,0.000,8.890,0.000,12.972,0.000,0.000,0.000,6.078,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.484
Colo_rep8_Dep6_Tu30,0.000,0.000,10.984,31.627,0.000,0.000,0.000,0.336,0.000,7.773,0.000,0.000,0.000,11.260,24.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.969,0.000,0.000,0.000,0.000,0.000,4.617,0.004,0.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.464
