Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Breast-GC1002975,2.243,0.024,0.000,2.267,39.035,2.049,3.938,0.000,0.000,7.841,18.421,0.938,23.244
Breast-GC1002976,9.816,0.000,0.000,1.992,43.523,5.579,2.057,2.691,0.000,5.512,5.969,7.229,15.631
Breast-GC1002977,0.000,0.000,0.000,0.000,58.422,0.000,7.067,15.832,0.000,8.774,9.905,0.000,0.000
Breast-GC1002978,0.482,0.093,0.000,8.264,28.817,1.481,5.744,1.289,0.000,6.821,28.684,1.139,17.183
Breast-GC1002979,5.107,6.371,0.000,0.000,47.903,0.249,2.438,0.000,0.000,4.459,17.963,6.887,8.623
Breast-GC1002980,0.000,0.000,0.000,5.366,35.137,0.000,4.652,0.000,0.000,6.015,17.848,0.000,30.982
Breast-GC1002981,3.770,0.000,0.000,3.203,41.989,1.147,2.150,3.161,0.000,5.089,21.191,0.000,18.300
Breast-GC1003967,0.000,0.000,0.000,4.952,27.097,3.943,0.523,0.000,0.000,8.299,22.617,0.000,32.568
Breast-GC1003968,1.393,0.000,0.000,8.301,33.815,4.464,0.000,0.000,0.494,10.261,18.549,0.000,22.721
Breast-GC1003970,2.654,0.451,4.391,0.000,31.206,0.961,0.457,0.000,0.098,4.836,46.088,0.286,8.573
Breast-GC1003971,0.000,1.203,0.922,7.106,14.028,0.831,0.000,2.382,0.820,7.877,29.542,4.446,30.842
Breast-GC1003972,7.150,0.870,0.000,0.027,22.605,0.000,0.000,0.000,1.099,3.704,31.940,5.309,27.295
Breast-GC1003974,0.210,0.000,0.201,3.904,53.350,0.000,0.000,0.000,1.104,2.990,21.991,0.000,16.250
Breast-GC1002311,0.087,0.000,0.000,3.731,28.202,3.052,3.008,3.747,0.000,6.607,25.338,0.679,25.549
Breast-GC1004006,0.124,1.898,0.000,0.000,38.973,3.130,4.134,7.980,0.000,2.075,18.667,1.224,21.795
Breast-GC1004007,0.000,0.000,0.000,3.962,23.683,2.875,3.703,4.403,0.000,9.841,19.740,0.000,31.792
Breast-GC1004008,0.219,0.161,0.000,4.054,44.804,3.688,3.274,0.000,0.000,5.685,18.248,1.094,18.772
Breast-GC1004009,7.492,0.000,0.000,3.660,51.820,2.269,0.997,0.000,0.000,2.565,15.014,0.000,16.183
Breast-GC110693,0.163,0.000,0.000,0.201,49.521,0.138,8.449,0.000,0.000,7.051,18.673,3.114,12.689
Breast-GC110694,0.348,4.712,0.000,3.151,37.529,0.000,4.600,0.771,0.000,5.937,19.742,1.000,22.211
Breast-GC110695,7.868,0.123,0.000,4.077,25.671,0.667,0.000,4.352,0.000,9.265,18.066,0.000,29.911
Breast-GC110696,0.105,0.000,0.000,5.640,30.091,0.069,9.928,4.514,0.000,7.697,20.088,0.000,21.867
Breast-GC116960,2.522,0.000,0.000,7.335,28.905,0.449,3.227,6.345,0.115,8.407,28.023,0.195,14.477
Breast-GC116963,0.499,0.920,0.000,4.836,62.294,1.522,0.000,4.060,0.000,3.369,11.348,0.000,11.153
Breast-GC116964,0.010,1.501,0.000,0.242,23.410,0.000,5.837,4.874,0.000,9.443,34.168,0.297,20.219
Breast-GC116965,3.970,0.483,0.000,3.881,20.241,1.883,0.000,4.049,0.000,5.445,18.810,1.429,39.807
Breast-GC116966,0.016,0.678,0.000,3.658,22.503,1.141,2.185,0.000,0.000,8.721,24.393,1.690,35.015
Breast-GC116967,1.538,0.949,0.000,3.184,29.142,1.250,0.000,6.008,1.787,6.410,24.099,0.000,25.632
Breast-GC116968,1.220,0.000,0.000,2.726,49.484,5.826,0.351,3.192,0.000,5.606,13.741,0.884,16.970
Breast-GC116969,0.000,2.534,0.679,0.000,51.986,1.626,0.000,0.000,0.000,5.023,14.233,5.608,18.309
Breast-GC116970,3.381,0.402,0.000,1.679,41.459,4.928,3.004,2.112,0.000,3.364,19.995,1.373,18.303
Breast-GC116971,2.295,0.195,0.000,7.738,25.720,0.975,3.305,1.143,0.000,8.620,20.452,0.000,29.558
Breast-GC110676,0.172,0.000,0.000,0.004,39.913,1.080,1.661,0.000,0.773,2.877,15.177,12.931,25.413
Breast-GC110678,1.747,0.000,0.735,4.737,27.382,0.561,2.340,1.993,1.512,5.504,28.321,11.272,13.895
Breast-GC110679,16.006,2.960,0.000,1.156,29.292,1.511,5.953,0.541,1.877,4.713,19.060,0.250,16.682
Breast-GC110680,0.111,0.000,1.222,0.258,39.069,7.022,1.856,1.874,0.000,3.910,15.924,1.473,27.281
Breast-GC110681,3.936,0.000,0.000,11.868,28.234,12.480,4.196,0.000,0.000,2.182,9.359,0.000,27.744
Breast-GC110682,0.623,0.356,0.000,2.971,38.539,5.056,11.307,0.000,0.000,7.910,19.468,0.000,13.769
Breast-GC110683,4.555,0.000,0.000,0.000,28.731,2.128,6.454,4.152,0.000,12.216,27.690,0.514,13.561
Breast-GC110684,0.000,1.337,0.000,5.257,36.604,0.396,7.826,0.000,0.000,4.468,29.509,0.000,14.604
Breast-GC110685,1.342,0.384,0.000,5.338,22.627,6.869,6.032,8.187,0.044,8.451,20.739,0.791,19.196
Ovarian-GC110686,0.000,0.000,0.000,8.389,25.134,0.589,0.061,0.000,0.000,9.746,15.788,0.000,40.292
Ovarian-GC114179,0.389,1.625,0.000,0.000,30.318,3.143,3.244,2.384,0.000,7.981,19.855,3.677,27.385
Ovarian-GC114180,0.000,0.019,0.000,3.245,21.150,3.056,7.269,7.862,0.000,6.220,23.845,0.342,26.992
Ovarian-GC114181,0.515,17.513,0.000,6.513,24.047,0.543,0.167,0.000,0.000,7.824,13.275,4.097,25.505
Ovarian-GC114182,5.393,0.000,0.000,34.059,21.238,10.478,0.000,0.000,0.000,4.277,11.795,0.000,12.759
