Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,0.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.907,14.005,0.000,34.147,18.077,8.944,8.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002976,7.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.658,2.795,0.000,38.513,5.601,0.000,35.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.398,0.000,0.000,8.684,6.551,52.732,0.413,0.000,0.000,5.221,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,0.719,0.000,0.000,0.000,2.477,0.000,0.000,0.000,0.000,10.044,24.673,0.000,24.354,26.747,0.000,10.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002979,8.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.062,16.222,1.880,44.588,19.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002980,0.000,0.000,0.000,0.000,3.048,0.000,0.000,0.000,0.000,26.796,14.496,0.670,30.347,23.396,0.000,0.000,1.246,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002981,2.911,0.000,0.000,0.000,1.644,0.000,0.000,0.000,0.000,15.171,18.448,1.202,37.038,7.113,6.371,10.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1003967,0.000,0.000,0.000,0.000,2.553,0.000,0.000,0.000,0.000,23.971,20.230,0.000,21.590,31.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1003968,1.108,0.000,0.000,1.039,0.000,0.000,0.000,0.000,0.000,15.938,12.020,6.205,29.773,15.889,0.000,18.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1003970,0.632,0.000,0.178,0.064,0.000,0.000,0.000,0.000,0.000,8.032,47.782,2.731,24.731,15.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1003971,0.000,0.516,0.860,0.437,0.000,0.000,0.000,0.000,0.000,18.377,22.513,2.273,11.557,17.646,25.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1003972,3.950,0.000,0.000,0.801,0.000,0.000,0.000,0.000,0.000,21.653,27.354,0.426,19.059,26.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1003974,0.161,0.000,0.042,0.269,2.567,0.000,0.000,0.000,0.000,11.957,17.583,0.000,48.778,18.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.217,21.259,1.070,23.881,20.507,0.000,16.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1004006,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.579,14.957,0.000,36.323,36.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1004007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.443,12.780,2.943,19.540,17.802,31.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1004008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.665,13.181,0.246,41.912,23.026,0.000,11.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1004009,4.070,0.000,0.000,0.000,3.466,1.523,0.000,0.000,0.000,15.485,9.581,0.000,50.624,15.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC110693,0.000,0.000,0.000,0.000,0.000,0.000,0.326,0.000,0.000,12.212,17.585,4.499,46.771,6.020,2.608,3.714,6.265,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC110694,0.254,0.000,0.000,0.000,0.572,0.000,0.000,0.000,0.000,15.857,18.062,0.000,30.954,10.558,23.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC110695,3.434,0.000,0.013,0.000,1.812,0.044,0.000,0.000,0.000,19.136,12.703,3.721,20.615,38.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC110696,0.000,0.000,0.000,0.000,0.402,0.000,0.000,0.000,0.000,16.457,17.568,2.515,22.298,19.079,18.642,0.000,3.037,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC116960,1.474,0.000,0.000,0.171,4.273,0.000,0.000,0.000,0.000,12.469,25.759,4.095,23.281,15.430,0.000,13.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC116963,0.000,0.000,0.000,0.000,2.186,0.000,0.000,0.000,0.000,6.889,7.402,0.000,61.881,21.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC116964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.385,30.969,5.061,16.081,23.657,1.123,0.000,4.724,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC116965,3.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.292,13.356,0.000,16.010,19.383,0.000,18.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC116966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.740,17.359,0.606,18.011,43.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC116967,1.686,0.000,0.000,0.916,0.000,0.000,0.000,0.000,0.000,19.489,23.595,2.871,23.882,27.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC116968,0.812,0.000,0.000,0.000,0.000,0.596,0.000,0.000,0.000,12.157,9.794,0.000,46.106,30.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC116969,0.000,0.061,0.513,0.000,0.000,0.601,0.053,0.000,0.000,12.507,10.045,1.038,50.194,14.276,0.000,10.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000
