Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,0.841,4.295,0.268,0.053,5.457,2.648,3.960,0.505,5.348,3.674,7.480,4.870,11.419,7.089,8.005,3.892,1.007,9.241,7.047,1.825,2.845,7.332,0.899
Breast-GC1002976,3.548,2.950,2.280,0.056,6.453,4.811,3.080,5.333,4.727,4.195,0.261,5.758,12.725,6.456,8.672,5.242,3.703,1.620,4.100,2.256,3.995,0.513,7.265
Breast-GC1002977,0.061,1.118,0.606,0.004,0.708,0.504,4.388,3.975,4.655,0.253,4.888,12.100,3.380,0.903,3.404,0.168,8.941,2.882,0.676,0.654,2.287,4.960,38.488
Breast-GC1002978,1.282,4.813,1.395,0.383,7.879,2.791,5.679,2.061,3.376,0.639,5.542,4.257,7.951,6.251,7.840,1.795,12.937,0.930,2.674,15.596,2.204,0.471,1.252
Breast-GC1002979,8.670,1.145,0.562,0.315,1.805,2.596,1.797,3.546,5.912,2.874,5.521,1.270,16.622,2.868,8.260,2.835,5.983,3.189,3.878,0.137,6.433,6.468,7.313
Breast-GC1002980,0.414,0.684,4.552,0.236,3.487,0.753,5.131,4.222,3.344,0.188,2.933,2.036,2.410,7.195,0.962,5.121,2.573,0.656,7.338,15.109,9.857,11.661,9.138
Breast-GC1002981,0.892,2.267,2.530,0.050,5.960,1.644,2.552,2.461,3.286,5.020,7.938,3.201,11.652,4.093,3.554,7.561,6.167,1.907,6.334,2.330,1.411,9.921,7.270
Breast-GC1003967,0.907,4.742,1.572,0.099,6.104,3.471,4.388,0.421,4.115,3.032,6.241,4.072,3.224,2.102,0.541,4.830,0.455,5.173,10.165,10.615,8.647,8.845,6.239
Breast-GC1003968,2.995,2.817,0.467,0.640,3.879,6.139,3.316,2.723,3.261,7.564,6.350,6.506,4.365,8.910,4.132,1.573,6.278,5.456,1.717,3.960,5.006,6.252,5.692
Breast-GC1003970,0.914,0.839,5.138,0.229,4.357,0.739,1.832,1.037,2.528,3.292,29.655,3.375,1.355,3.514,3.461,5.197,8.115,4.516,0.642,6.058,3.077,6.016,4.115
Breast-GC1003971,1.311,4.335,1.160,0.621,6.920,2.729,3.829,3.732,5.383,9.521,9.310,6.299,2.555,2.042,1.988,3.741,6.062,4.372,6.786,10.676,2.769,3.272,0.586
Breast-GC1003972,2.452,7.122,0.731,0.907,3.362,2.806,3.995,2.340,3.645,6.542,1.871,5.918,4.260,2.446,2.892,3.517,7.913,1.257,12.635,10.280,7.182,1.719,4.209
