Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Breast-GC1002975,0.001,7.046,17.681,0.000,23.119,0.006,1.119,0.171,1.102,6.628,12.539,2.892,27.695
Breast-GC1002976,3.570,3.018,5.353,0.000,36.262,2.069,0.642,1.294,6.113,6.046,4.611,3.062,27.961
Breast-GC1002977,0.000,0.000,0.000,0.000,18.237,0.000,3.804,7.858,0.379,0.000,10.627,12.934,46.161
Breast-GC1002978,0.361,8.229,24.413,0.571,22.327,0.032,1.913,0.493,0.792,0.728,19.947,2.077,18.116
Breast-GC1002979,7.699,9.080,5.905,0.094,13.765,1.291,0.234,0.306,1.677,3.270,15.182,3.311,38.186
Breast-GC1002980,0.000,50.375,0.005,0.000,28.875,0.000,0.019,0.000,0.017,0.137,7.548,0.004,13.019
Breast-GC1002981,0.017,14.697,12.441,0.000,21.099,0.012,0.394,0.534,0.148,3.350,14.732,2.087,30.490
Breast-GC1003967,0.007,32.404,2.287,0.074,34.770,0.009,0.132,0.029,0.025,5.768,13.751,0.935,9.807
Breast-GC1003968,0.819,0.316,14.309,1.010,32.695,1.857,0.048,0.011,1.616,12.106,13.109,4.210,17.894
Breast-GC1003970,0.684,0.845,22.566,0.001,11.017,0.007,0.077,0.188,0.441,3.847,37.591,2.105,20.630
Breast-GC1003971,0.074,19.967,11.706,0.778,29.259,0.137,0.312,1.144,2.122,8.167,18.532,4.382,3.419
Breast-GC1003972,1.383,6.015,17.246,1.093,31.199,0.159,0.009,0.002,3.083,7.373,23.858,3.021,5.557
Breast-GC1003974,0.061,10.412,2.727,1.270,29.635,0.000,0.600,0.188,0.651,4.471,12.424,0.499,37.061
Breast-GC1002311,0.000,8.448,22.922,0.000,17.062,0.002,0.099,2.220,0.249,6.686,19.960,2.966,19.386
Breast-GC1004006,0.018,4.840,14.936,0.000,18.893,0.569,2.233,4.314,0.983,6.353,13.040,1.747,32.075
Breast-GC1004007,0.000,26.613,15.840,0.000,26.968,0.178,1.003,0.275,0.359,3.729,10.681,5.877,8.478
Breast-GC1004008,0.001,2.379,25.109,0.139,11.835,0.058,2.068,0.361,2.542,4.113,10.088,4.022,37.284
Breast-GC1004009,2.083,9.112,0.826,0.024,29.809,3.067,0.163,0.000,0.025,5.818,8.986,0.154,39.933
Breast-GC110693,0.265,0.180,4.295,0.000,29.847,0.000,4.242,0.040,3.587,5.047,11.361,4.287,36.850
Breast-GC110694,0.197,12.311,7.973,0.113,24.793,0.417,1.537,0.287,1.046,9.501,14.689,1.612,25.523
Breast-GC110695,0.632,6.683,26.194,0.000,36.930,1.033,0.027,0.973,0.303,4.357,10.388,5.162,7.320
Breast-GC110696,0.000,22.494,8.161,0.000,25.493,0.000,3.453,1.684,0.092,3.481,14.651,5.438,15.054
Breast-GC116960,0.310,11.362,12.357,0.281,23.003,0.286,2.902,2.126,0.505,5.150,20.603,3.537,17.577
Breast-GC116963,0.000,14.855,6.498,0.000,19.471,0.013,0.002,0.299,0.011,0.056,5.887,1.048,51.859
Breast-GC116964,0.000,0.394,3.892,0.355,43.612,0.009,2.546,0.258,1.190,8.355,25.311,5.454,8.623
Breast-GC116965,0.410,17.085,23.575,0.000,29.994,0.003,0.006,1.659,0.588,9.357,10.651,0.862,5.810
Breast-GC116966,0.000,21.602,24.846,0.000,21.235,0.000,0.008,0.114,0.580,5.131,16.292,2.906,7.287
Breast-GC116967,0.447,2.559,15.653,0.676,30.472,0.178,0.111,2.032,1.072,5.785,17.132,5.879,18.004
Breast-GC116968,0.254,15.816,14.924,0.035,19.525,1.096,0.002,0.275,0.334,2.463,6.771,0.899,37.605
Breast-GC116969,0.000,11.113,15.135,0.000,11.058,1.322,0.050,0.262,2.987,6.090,7.200,1.481,43.301
Breast-GC116970,0.361,4.979,12.759,0.283,20.324,1.587,0.607,0.764,0.830,9.998,15.424,2.268,29.815
Breast-GC116971,0.250,20.455,20.531,0.000,18.858,0.177,1.625,0.234,0.067,7.479,13.613,3.213,13.499
Breast-GC110676,0.000,0.902,20.464,0.768,26.967,0.255,0.464,0.265,6.000,2.759,11.562,3.222,26.372
Breast-GC110678,0.516,13.113,16.150,1.483,11.108,1.080,1.978,1.087,3.656,4.788,22.053,3.706,19.282
Breast-GC110679,14.679,17.878,8.118,1.392,20.580,0.481,2.164,0.310,0.641,2.708,13.014,0.397,17.638
Breast-GC110680,0.000,7.871,14.766,0.000,21.874,1.870,0.304,0.914,1.955,10.014,8.477,0.778,31.177
Breast-GC110681,5.657,0.805,4.908,0.000,65.186,3.153,0.435,0.015,0.113,3.480,3.728,2.913,9.608
Breast-GC110682,0.006,2.710,1.363,0.000,32.984,2.091,5.454,0.375,0.253,5.533,14.407,6.845,27.981
Breast-GC110683,0.835,1.077,9.166,0.120,26.788,1.932,2.908,0.638,2.384,8.544,19.163,7.520,18.924
Breast-GC110684,0.107,14.215,1.359,0.967,34.082,0.855,1.828,0.068,0.204,3.585,16.201,1.538,24.989
Breast-GC110685,0.622,17.249,19.475,0.140,14.839,1.754,5.139,7.805,1.464,2.010,14.009,3.975,11.518
Ovarian-GC110686,0.000,56.743,2.389,0.478,22.743,0.001,0.000,0.054,0.002,4.653,6.082,0.302,6.553
Ovarian-GC114179,0.008,5.082,20.694,0.816,10.023,0.886,0.780,1.282,0.345,18.378,16.461,4.262,20.982
Ovarian-GC114180,0.000,49.476,10.855,0.156,10.286,0.000,2.646,1.349,0.151,4.304,10.703,0.519,9.555
Ovarian-GC114181,11.178,10.164,19.520,0.000,7.342,1.143,0.027,0.178,0.456,23.520,6.235,3.485,16.751
Ovarian-GC114182,16.031,0.059,0.032,0.000,61.084,3.724,0.000,0.024,1.108,0.559,6.267,0.133,10.978
Ovarian-GC116977,0.000,10.108,13.732,0.576,32.285,1.360,0.174,0.095,0.292,13.006,13.236,2.395,12.739
Ovarian-GC116979,7.484,3.645,14.547,0.167,18.464,2.305,1.086,2.306,1.038,11.111,9.688,0.973,27.187
Ovarian-GC116982,2.482,33.591,0.103,0.000,34.529,1.000,0.772,1.951,0.148,3.916,7.333,4.078,10.097
Ovarian-GC116990,0.280,1.541,14.325,0.000,26.656,1.943,1.660,0.098,1.333,3.570,16.749,3.642,28.202
Ovarian-GC119363,3.095,19.174,14.241,0.745,25.336,0.656,0.846,1.538,0.308,18.919,3.430,0.435,11.277
Ovarian-GC119364,1.474,15.614,12.455,0.006,11.996,1.126,2.793,1.107,0.609,2.581,18.620,3.409,28.210
Ovarian-GC119365,20.856,0.001,0.000,0.000,70.488,0.651,4.375,1.308,0.010,2.298,0.012,0.000,0.000
Ovarian-GC119366,6.369,8.469,40.437,0.360,1.414,1.243,0.297,2.906,0.215,21.395,13.687,1.769,1.439
Colorectal-GC121326,1.381,7.011,14.283,0.374,19.741,0.504,0.027,2.779,0.544,15.624,4.034,1.711,31.987
Colorectal-GC121327,10.261,46.640,5.892,13.704,5.793,0.000,0.051,0.000,0.000,5.785,7.779,0.000,4.094
Colorectal-GC121328,0.000,2.444,26.414,0.000,29.201,2.492,0.269,1.431,2.147,23.069,10.089,2.443,0.002
Colorectal-GC121329,3.111,29.503,2.566,0.000,4.955,21.970,7.340,3.432,2.426,18.119,4.240,0.723,1.615
Colorectal-GC121330,10.773,0.843,20.006,0.000,29.602,6.344,0.000,0.000,0.014,12.564,3.071,0.062,16.720
Colorectal-GC1003994,0.000,32.776,1.789,1.046,27.553,0.105,0.333,0.093,1.382,13.191,10.245,0.188,11.298
Colorectal-GC1003995,6.941,8.176,13.318,14.638,11.511,19.398,1.401,0.263,2.941,0.054,6.966,0.681,13.711
Colorectal-GC1003996,0.869,3.907,5.801,3.382,20.016,0.022,3.086,1.097,2.133,9.627,12.564,2.132,35.362
Colorectal-GC1003997,0.000,30.140,23.271,0.371,4.836,0.000,0.663,0.005,0.046,7.648,10.889,0.848,21.282
Colorectal-GC1003998,0.000,20.702,17.355,1.283,6.173,2.807,0.495,0.180,3.445,8.486,16.505,7.293,15.274
Colorectal-GC1003999,4.658,8.071,26.935,0.000,25.609,2.454,0.004,1.721,0.026,16.445,1.643,1.795,10.638
Colorectal-GC1004000,0.355,11.139,0.011,0.523,24.416,46.535,0.009,0.007,4.665,0.123,1.267,1.196,9.752
Colorectal-GC1004001,0.000,15.174,15.336,0.043,15.210,0.022,0.004,0.196,0.757,6.923,13.645,3.217,29.473
Colorectal-GC1004002,0.763,42.523,6.772,1.513,11.926,0.012,0.126,2.298,0.021,3.820,9.994,3.136,17.097
Colorectal-GC1004003,3.320,2.614,22.833,0.000,24.162,0.739,0.010,1.622,1.994,17.075,12.296,0.423,12.910
Colorectal-GC137538,2.714,0.413,0.006,0.686,51.433,1.545,0.056,3.995,12.046,1.125,21.021,3.928,1.031
Colorectal-GC137539,1.134,0.088,23.815,0.023,6.285,4.246,1.791,0.785,4.117,8.470,22.218,1.696,25.332
Colorectal-GC137540,0.000,19.800,8.288,0.000,17.341,0.000,0.001,1.165,1.745,18.319,15.707,0.848,16.787
Colorectal-GC137541,0.042,13.824,6.554,0.000,25.214,2.752,1.699,1.517,0.469,10.047,15.289,3.153,19.438
Colorectal-GC137542,0.000,5.248,10.883,0.869,14.508,0.153,0.025,1.652,3.441,22.458,10.295,4.494,25.973
Colorectal-GC137543,0.001,45.373,0.877,0.458,33.707,4.629,0.848,0.004,0.155,0.066,8.580,0.355,4.946
Colorectal-GC137544,0.000,38.184,0.175,0.000,27.991,0.000,0.003,0.001,0.384,4.908,10.138,0.232,17.984
Colorectal-GC137545,0.000,7.570,42.477,0.000,9.288,0.000,2.200,1.595,0.038,7.149,14.792,3.469,11.422
Colorectal-GC137546,0.000,22.537,17.625,0.017,14.509,0.621,0.667,0.049,0.124,3.404,11.403,3.149,25.895
Colorectal-GC137547,1.122,4.880,18.884,0.000,18.201,0.970,0.006,0.150,0.397,14.586,22.344,3.626,14.834
Colorectal-GC137548,0.000,4.442,4.194,0.000,31.487,0.000,0.001,0.067,0.940,0.062,8.519,7.363,42.925
Colorectal-GC137549,0.195,0.524,6.882,0.000,25.720,9.624,1.955,0.594,2.634,17.833,9.068,6.210,18.760
Colorectal-GC137550,0.682,13.853,6.188,0.021,28.442,1.087,5.763,0.235,1.601,3.530,5.371,4.959,28.267
Colorectal-GC137551,0.000,0.004,0.000,0.000,28.274,2.308,3.032,0.003,0.362,0.628,34.451,2.658,28.279
Colorectal-GC137552,0.000,17.180,1.190,0.058,30.876,2.603,0.066,0.008,0.237,6.968,23.267,3.070,14.477
Colorectal-GC137553,0.000,5.911,6.703,0.554,36.406,1.579,21.059,0.491,7.742,1.368,13.990,2.841,1.356
Colorectal-GC137554,2.819,10.205,15.402,0.368,31.520,3.497,1.846,0.114,1.016,8.981,10.686,3.527,10.020
Colorectal-GC137555,0.000,27.434,0.068,0.000,25.590,0.409,0.369,1.068,0.308,3.813,19.859,5.389,15.693
Colorectal-GC137556,0.000,12.133,9.092,0.000,23.091,0.573,0.335,3.002,0.774,9.433,14.109,2.254,25.204
Colorectal-GC137557,0.000,21.246,2.249,0.534,13.690,0.001,0.000,0.653,0.121,4.569,13.477,0.806,42.654
Cervical-GC1002983,1.014,0.385,2.599,0.000,32.566,1.336,1.872,1.113,1.417,4.320,14.910,4.200,34.267
Cervical-GC1002984,0.001,4.845,17.521,0.000,21.291,0.004,0.050,0.754,0.386,11.328,24.292,3.089,16.439
Cervical-GC114187,0.000,22.600,0.004,0.001,51.204,0.008,1.284,1.070,1.171,1.290,14.718,1.910,4.739
Cervical-GC114188,0.000,34.288,0.075,0.160,31.983,0.012,0.845,2.833,0.609,0.754,9.878,1.791,16.774
Control-GC1003986,0.000,4.289,3.929,0.000,20.034,2.427,1.960,1.855,3.578,1.804,12.513,4.657,42.953
Control-GC1003988,0.000,17.496,11.377,0.123,26.130,0.585,0.003,0.213,0.164,6.317,14.391,0.661,22.540
Control-GC110675,0.000,5.519,0.036,0.071,28.114,0.000,1.118,0.006,0.497,3.270,9.292,0.476,51.600
Control-GC112864,0.480,4.095,8.828,0.011,34.616,0.001,1.415,0.426,1.746,3.180,15.339,2.560,27.302
Control-GC112894,3.495,0.274,14.934,0.966,33.698,4.829,2.577,0.156,1.964,5.278,9.512,5.711,16.607
Control-GC112895,0.421,1.379,13.588,0.001,25.429,2.222,7.137,0.747,3.996,8.496,15.344,2.006,19.234
Control-GC112897,1.602,0.921,4.911,0.859,39.762,0.583,3.702,1.662,0.116,5.837,9.686,1.880,28.479
Control-GC119350,0.000,6.001,11.765,0.000,34.539,0.000,0.666,2.218,0.326,10.691,16.675,3.422,13.698
Control-GC119351,0.000,1.668,4.620,0.000,33.383,0.707,0.276,0.075,0.437,11.373,8.185,3.059,36.218
