Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Ov9433_rep10_Dep6_Tu5,0.000,0.000,2.551,4.075,18.618,9.374,0.000,36.391,0.000,1.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.668,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ov9433_rep6_Dep6_Tu20,0.000,0.000,5.075,2.389,27.681,16.612,0.000,0.000,0.000,1.008,0.000,1.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.122,0.013,0.000,0.000,0.000,0.000,3.442,0.308,7.233,0.000,10.829,0.000,0.245,0.000,0.023,0.000,0.000,0.000,0.000
Ov9433_rep8_Dep6_Tu5,0.000,0.000,4.047,3.802,13.052,2.855,0.000,16.297,32.767,1.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.942,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ov9433_rep2_Dep6_Tu5,0.000,0.000,42.981,8.160,13.890,7.801,0.000,0.000,0.000,0.465,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.307,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ov9433_rep5_Dep6_Tu0.5,0.000,0.000,0.000,2.735,55.418,9.595,0.000,0.000,0.025,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ov9433_rep5_Dep6_Tu5,0.000,0.000,0.000,17.615,10.993,4.351,0.000,25.384,12.041,1.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.234,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ov9433_rep8_Dep6_Tu30,0.000,0.000,1.306,5.031,37.798,3.289,0.000,0.985,0.000,0.655,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.182,0.247,0.000,0.000,0.000,0.000,0.332,0.357,14.957,0.000,0.220,0.000,9.955,0.000,0.037,11.633,0.000,0.000,0.000
Ov9433_rep6_Dep6_Tu0.3,0.000,0.000,0.000,23.812,33.381,8.330,0.000,0.336,0.000,7.112,0.000,0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ov9433_rep1_Dep6_Tu0.3,0.000,0.000,0.214,3.734,54.641,5.095,0.000,0.000,0.000,6.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ov9433_rep2_Dep6_Tu10,0.000,0.000,1.699,5.501,20.678,34.240,0.000,0.000,0.000,0.220,0.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.944,0.000,0.000,0.000,0.000,0.000,0.000,2.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ov9433_rep4_Dep6_Tu20,0.000,0.000,8.800,10.364,18.504,6.491,0.000,13.196,0.000,0.356,0.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.869,0.342,0.000,0.000,0.000,0.000,0.000,0.156,15.844,0.000,0.000,0.000,0.716,0.000,0.014,0.021,0.000,0.000,0.000
Ov9433_rep3_Dep6_Tu10,0.000,0.000,0.000,2.408,24.310,6.391,0.000,33.718,0.000,0.000,5.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.015,0.000,0.000,0.000,0.000,0.000,0.000,1.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
