Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,7.308,11.833,13.358,8.589,12.376,1.568,0.000,4.960,0.000,9.844,7.657,0.000,1.437,2.941,0.000,0.000,1.708,3.048,0.000,1.253,0.000,0.000,2.837,0.000,0.000,0.000,2.304,0.000,1.646,0.000,0.000,0.249,0.000,0.031,2.491,0.000,0.026,0.000,1.235,1.296
Breast-GC1002976,7.831,9.504,13.518,13.028,5.020,2.582,0.081,2.923,0.000,4.997,3.408,0.000,0.585,1.723,0.292,0.899,0.916,0.000,8.988,0.801,2.969,0.256,1.525,0.000,0.366,3.029,3.206,0.000,2.794,0.000,1.104,1.302,0.000,0.000,3.090,0.000,0.235,0.000,3.026,0.000
Breast-GC1002977,0.000,3.677,19.917,14.848,0.000,18.745,0.000,1.255,0.000,4.113,7.391,0.000,13.546,3.113,0.000,0.000,0.000,0.000,0.457,0.000,9.322,3.121,0.000,0.000,0.000,0.000,0.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.172,0.000
Breast-GC1002978,9.347,8.472,11.582,6.566,10.318,2.758,0.000,0.000,1.053,7.479,15.648,0.000,2.545,1.993,0.000,0.507,0.000,3.396,0.000,1.717,0.000,0.000,2.757,0.000,4.488,0.000,2.027,0.000,1.475,0.000,0.000,0.259,0.000,0.639,2.779,0.000,0.184,0.000,0.201,1.806
Breast-GC1002979,6.424,5.958,16.929,24.027,1.791,0.000,0.000,5.398,0.000,6.393,7.779,0.000,2.200,1.394,0.000,0.000,0.000,1.953,0.000,2.893,0.000,0.000,2.589,0.012,0.000,0.998,2.585,3.532,0.385,0.000,1.121,0.671,0.000,0.916,0.952,0.000,0.024,0.000,0.608,2.467
Breast-GC1002980,10.674,15.378,18.269,5.132,3.175,7.486,0.000,1.763,0.710,7.786,7.950,0.000,0.289,3.663,0.000,0.000,1.506,4.110,0.000,2.185,0.000,0.000,3.070,0.000,0.000,0.000,0.640,0.000,1.372,0.000,0.000,0.000,0.000,0.000,3.429,0.000,0.000,0.001,0.736,0.675
Breast-GC1002981,9.524,9.859,12.341,14.678,5.860,5.730,0.000,3.173,0.474,8.447,10.420,0.000,0.344,2.921,0.000,0.000,0.604,4.710,0.000,0.000,0.000,0.000,2.576,0.000,0.000,0.000,1.887,0.000,1.091,0.000,0.000,0.945,0.000,0.000,2.430,0.000,0.214,0.000,1.154,0.619
Breast-GC1003967,10.213,15.720,13.946,2.516,6.208,5.653,0.109,0.395,3.322,11.881,8.133,0.000,0.000,4.835,0.000,0.000,0.000,3.835,0.000,1.776,0.000,0.000,2.298,0.000,0.000,0.000,1.170,0.000,2.351,0.000,0.000,0.352,0.000,0.000,3.125,0.000,0.008,0.000,0.884,1.268
Breast-GC1003968,9.242,13.800,12.040,11.061,7.611,0.000,0.551,3.617,0.000,1.193,10.083,1.788,0.000,4.148,0.000,1.238,0.000,0.310,0.000,4.673,0.000,0.000,3.630,0.000,0.166,0.943,3.368,0.000,2.880,0.162,0.052,1.026,0.000,0.818,3.259,0.000,0.318,0.000,0.396,1.623
Breast-GC1003970,7.487,5.460,6.346,10.248,4.010,2.911,0.978,6.436,0.000,9.195,14.144,16.223,3.073,0.377,2.282,0.000,0.000,0.000,0.000,1.439,0.000,0.000,3.183,0.000,0.000,0.000,2.073,0.000,0.810,0.000,0.000,0.826,0.000,0.496,0.795,0.000,0.042,0.000,0.763,0.403
Breast-GC1003971,12.421,11.643,15.163,0.000,2.431,1.419,0.000,0.125,3.200,14.390,8.036,0.000,5.902,1.985,0.000,2.389,0.417,3.633,3.413,0.108,0.000,0.000,2.860,0.000,0.000,0.000,2.032,0.000,1.949,0.000,0.104,0.917,0.000,0.000,2.610,0.000,0.143,0.000,1.503,1.205
Breast-GC1003972,9.987,15.654,13.622,4.623,0.000,5.764,0.000,0.083,2.079,7.584,15.535,0.000,2.488,2.536,0.000,0.943,0.000,0.000,0.000,3.079,0.000,0.000,2.447,0.000,0.000,0.000,3.191,0.000,0.941,0.090,0.000,1.918,0.000,0.359,2.454,0.000,0.178,0.000,3.903,0.543
Breast-GC1003974,8.691,5.224,18.573,16.247,3.077,10.027,0.078,2.444,2.292,9.820,8.114,0.000,0.000,3.818,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.056,0.000,0.000,0.000,1.169,0.000,1.610,0.482,0.000,0.000,0.000,0.916,0.318,0.000,0.488,0.000,1.736,0.418
Breast-GC1002311,9.122,16.313,10.464,8.370,9.616,0.000,0.000,5.550,0.000,8.378,11.867,0.000,0.248,3.800,0.000,0.000,0.000,5.078,0.000,0.238,0.000,0.000,2.529,0.000,0.000,0.000,1.832,0.000,1.293,0.000,0.000,0.602,0.000,0.194,3.189,0.000,0.000,0.000,0.000,1.317
Breast-GC1004006,6.951,17.978,2.071,16.490,0.000,2.692,0.000,17.250,0.000,9.035,8.496,0.000,1.896,3.081,0.000,0.792,1.039,0.901,0.000,1.694,0.000,0.000,3.996,0.000,0.306,0.000,0.501,0.000,0.165,0.000,0.000,0.501,0.000,0.000,1.866,0.000,0.056,0.000,2.244,0.000
Breast-GC1004007,9.602,20.556,5.991,9.874,8.155,2.000,0.000,0.000,1.491,12.306,2.874,0.000,0.958,4.383,0.000,0.359,3.937,1.052,0.000,0.000,0.000,0.000,2.902,0.000,0.000,0.000,3.912,0.000,3.008,0.019,0.000,0.000,0.000,0.000,4.104,0.000,0.044,0.000,2.470,0.000
Breast-GC1004008,6.917,11.786,15.779,16.263,0.000,2.855,0.000,14.670,0.881,4.514,9.534,0.000,1.625,1.569,0.000,0.000,0.344,1.340,0.000,1.234,0.000,0.065,3.317,0.000,0.000,0.000,0.499,0.000,1.682,0.070,0.000,0.000,0.000,0.052,3.064,0.000,0.162,0.000,0.724,1.053
Breast-GC1004009,8.349,4.400,17.286,16.644,7.063,6.404,4.164,1.385,0.645,12.429,1.232,0.035,2.140,0.000,0.000,0.000,1.165,0.000,0.000,0.473,0.000,0.000,1.326,0.000,0.789,0.000,3.117,0.000,1.527,0.000,0.094,1.306,0.000,0.000,3.968,0.000,0.004,0.000,3.247,0.806
Breast-GC110693,8.635,2.138,22.394,15.762,4.373,1.267,0.085,6.601,0.608,7.030,10.650,0.000,3.208,0.000,0.000,0.000,0.000,3.790,0.000,3.007,0.000,0.000,3.266,0.000,0.161,0.000,0.297,0.000,0.652,0.000,0.287,1.198,0.000,1.437,1.083,0.000,0.000,0.694,0.743,0.632
Breast-GC110694,13.931,7.971,10.253,13.439,5.447,1.706,0.000,7.619,0.322,10.438,7.028,0.000,3.800,1.449,1.991,0.000,0.000,0.136,0.000,1.448,0.000,0.000,3.821,0.000,0.000,0.000,1.874,0.000,1.786,0.000,0.000,0.000,0.000,0.115,2.834,0.000,0.000,0.000,1.865,0.727
Breast-GC110695,17.538,6.308,9.340,11.936,0.000,4.114,0.072,3.373,0.000,2.308,15.854,0.000,0.000,5.804,2.296,1.668,0.000,3.679,0.000,0.000,0.000,0.000,3.744,0.044,0.000,0.000,2.709,0.000,1.920,0.000,0.000,0.612,0.000,0.000,4.237,0.000,0.086,0.000,2.053,0.304
Breast-GC110696,9.654,14.611,17.441,8.469,0.000,0.000,0.000,2.233,5.043,5.089,12.181,0.000,0.914,4.452,2.693,0.000,0.000,3.137,0.486,0.744,0.000,0.026,6.507,0.000,0.000,0.000,0.585,0.000,1.233,0.000,0.000,0.000,0.000,0.678,1.468,0.000,0.000,0.000,1.859,0.496
