Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,0.355,2.761,6.427,6.386,5.931,5.799,6.412,3.466,2.730,1.720,4.183,4.435,0.233,2.467,1.168,0.427,1.238,1.302,1.579,0.367,0.352,0.630,0.609,0.007,0.016,0.146,0.312,0.003,0.001,0.000,0.103,0.426,1.296,0.473,1.713,9.568,2.389,4.556,6.749,11.268
Breast-GC1002976,2.289,1.348,9.704,8.605,3.145,1.369,5.768,1.384,6.343,1.946,0.584,1.534,1.640,1.987,0.726,0.746,0.454,0.152,2.004,0.756,0.378,2.039,1.512,0.020,0.035,0.882,0.380,0.005,0.020,0.000,1.060,1.371,3.126,0.891,1.880,1.408,27.366,0.275,1.275,3.593
Breast-GC1002977,0.128,0.028,12.955,6.947,6.737,10.098,1.025,14.512,2.602,1.939,2.349,1.020,2.625,11.404,0.190,0.070,0.181,0.197,0.708,0.161,4.624,3.146,0.208,0.001,0.001,0.002,0.011,0.001,0.000,0.000,0.004,0.007,0.029,0.121,0.121,15.758,0.000,0.048,0.008,0.034
Breast-GC1002978,0.529,1.018,1.300,6.615,0.444,8.444,6.417,0.149,5.649,6.526,3.012,6.418,0.876,1.713,0.532,0.553,0.850,1.594,1.120,0.454,0.343,0.736,0.611,0.116,2.221,0.221,0.777,0.011,0.006,0.000,0.124,0.808,1.928,1.886,1.523,6.842,0.234,8.363,2.375,16.663
Breast-GC1002979,0.373,0.070,14.123,1.194,3.383,0.979,5.352,11.717,9.068,0.396,5.393,4.842,0.822,1.390,0.738,1.805,1.995,1.019,0.853,2.330,0.314,0.584,1.232,0.981,0.058,0.208,1.401,1.465,0.721,0.113,0.299,0.234,2.132,1.812,0.453,12.352,1.089,0.288,1.630,4.793
Breast-GC1002980,1.049,1.950,5.571,2.906,5.083,3.023,8.900,5.278,2.219,3.488,2.379,3.283,0.873,0.916,1.847,1.340,2.212,1.835,1.161,1.927,0.259,0.501,0.414,0.000,0.023,0.011,0.040,0.000,0.002,0.000,0.008,0.039,0.869,0.596,1.220,2.747,0.213,7.113,0.074,28.632
Breast-GC1002981,1.734,3.005,1.411,8.695,7.554,8.458,8.878,1.289,3.063,0.198,10.017,2.863,1.346,0.601,2.638,0.370,1.054,0.145,1.349,0.216,0.333,0.582,0.750,0.002,0.041,0.236,0.264,0.006,0.000,0.000,0.271,0.578,1.386,0.222,2.053,10.177,4.146,0.087,2.431,11.551
Breast-GC1003967,2.171,1.738,2.333,4.357,2.238,3.429,7.308,1.798,8.473,4.516,3.406,4.669,0.218,2.532,0.950,2.264,0.472,1.076,1.495,0.597,0.228,0.836,0.410,0.016,0.009,0.046,0.171,0.001,0.007,0.000,0.180,0.727,1.037,1.923,1.385,16.577,0.758,2.211,15.164,2.275
Breast-GC1003968,3.133,1.726,7.615,1.385,0.281,6.359,6.238,4.777,5.102,2.285,0.560,3.304,1.410,1.546,0.340,1.348,0.325,1.563,0.842,2.131,1.350,0.258,0.903,0.104,0.085,0.443,0.593,0.097,0.545,0.057,0.480,1.438,1.309,0.390,3.739,6.022,11.946,3.083,1.800,13.088
Breast-GC1003970,3.537,0.748,5.424,3.845,3.411,4.560,5.723,3.876,3.647,3.382,13.935,11.967,0.197,2.427,0.508,0.427,1.737,0.313,1.594,1.553,0.375,0.539,1.516,0.064,0.166,0.485,0.841,0.048,0.009,0.001,0.340,0.992,1.312,1.667,0.814,8.152,1.206,5.039,1.779,1.841
