Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Breast-GC1002975,1.171,2.629,2.146,5.386,7.129,5.276,7.389,5.402,1.043,6.740,0.688,3.873,2.018,1.040,2.322,1.034,3.106,0.489,2.526,0.478,2.039,0.065,0.356,0.031,0.054,0.092,0.582,0.001,0.018,0.000,0.202,0.123,0.199,0.696,2.731,1.389,0.062,0.594,1.753,9.439,17.691
Breast-GC1002976,2.421,1.109,5.797,5.317,3.650,3.732,5.378,3.503,2.335,0.822,1.811,1.130,1.975,1.168,1.309,1.660,0.147,1.735,0.137,2.388,2.538,0.939,0.116,0.145,0.109,0.539,0.776,0.045,0.106,0.000,0.574,1.363,1.172,1.655,1.306,2.869,0.000,0.001,21.578,0.087,16.556
Breast-GC1002977,0.018,0.182,22.108,8.906,7.037,0.355,4.625,9.798,0.374,0.243,3.322,2.178,11.500,3.979,0.392,0.786,0.216,0.252,0.596,0.288,6.962,0.389,1.651,0.001,0.016,0.085,0.027,0.001,0.000,0.000,0.000,0.000,0.014,0.365,0.059,0.088,0.014,0.470,0.001,0.017,12.684
Breast-GC1002978,1.348,1.571,3.155,2.727,0.239,5.084,4.170,6.003,4.168,8.441,4.486,4.497,0.403,2.832,1.505,2.746,2.927,0.972,0.284,0.554,1.061,0.550,0.674,0.121,3.032,0.169,0.709,0.003,0.004,0.000,0.100,0.418,3.168,1.719,1.068,0.224,1.124,0.580,0.071,8.815,18.277
Breast-GC1002979,0.324,1.640,5.632,9.554,9.723,8.915,5.557,2.060,2.080,6.876,1.398,2.515,1.619,0.852,1.270,1.973,2.534,0.121,0.529,2.871,0.953,0.756,0.621,2.089,0.234,1.048,0.118,0.783,0.845,0.063,0.198,0.121,1.036,0.877,1.304,0.513,0.191,0.999,1.160,6.040,12.009
Breast-GC1002980,2.631,0.988,5.633,5.386,6.882,2.117,1.230,8.472,0.221,6.128,3.039,0.482,0.285,1.490,1.278,0.799,5.473,0.426,2.500,2.762,0.618,0.400,0.515,0.002,0.028,0.006,0.037,0.001,0.001,0.000,0.001,0.020,0.925,0.520,1.229,0.066,0.110,0.589,0.258,23.919,12.533
Breast-GC1002981,2.816,2.697,0.753,7.545,0.577,3.303,10.021,7.093,7.308,5.790,2.679,6.145,1.115,1.065,4.100,0.350,0.447,1.607,1.223,1.825,0.663,0.534,0.773,0.008,0.071,0.178,0.091,0.011,0.002,0.000,0.050,0.139,1.841,0.322,1.314,1.178,0.007,0.711,4.110,2.328,17.213
Breast-GC1003967,4.362,2.037,3.415,1.932,4.508,5.184,1.790,3.599,4.343,6.069,5.434,1.091,2.542,0.247,3.492,1.455,0.282,1.614,1.587,3.072,0.698,0.465,0.959,0.023,0.030,0.043,0.282,0.005,0.040,0.001,0.059,0.510,2.017,2.155,1.195,0.557,1.101,0.125,1.532,10.372,19.778
Breast-GC1003968,5.527,0.015,5.682,6.663,3.060,4.936,3.165,4.128,0.123,3.039,3.125,0.127,0.946,1.830,1.416,2.515,3.762,1.139,1.831,1.768,1.012,0.161,1.470,0.110,0.150,1.063,0.282,0.193,0.484,0.245,0.426,1.054,1.470,0.890,3.197,2.986,0.168,0.125,5.172,6.411,18.133
Breast-GC1003970,3.684,1.132,7.192,0.735,1.722,7.348,4.737,4.234,1.515,9.478,11.265,9.454,1.241,2.185,1.457,0.730,0.014,2.994,0.117,2.193,0.039,2.506,0.250,0.042,0.260,0.597,0.885,0.008,0.034,0.000,0.208,0.826,0.206,1.346,1.981,0.579,0.244,1.252,1.745,0.411,13.155
