Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Br66_rep4_Dep6_Tu50,42.063,47.054,3.879,2.418,0.001,0.000,0.004,0.417,0.126,0.019,0.982,0.043,2.995
Br66_rep3_Dep6_Tu0.5,0.000,67.798,0.000,0.000,0.000,0.000,0.020,1.626,0.197,0.066,5.461,0.133,24.698
Br66_rep2_Dep6_Tu3,0.000,69.578,0.000,0.000,0.007,0.000,0.078,0.851,0.162,0.504,6.434,0.169,22.217
Br66_rep6_Dep6_Tu40,31.704,55.063,3.104,2.838,0.006,0.000,0.006,0.155,0.102,0.070,1.523,0.066,5.363
Br66_rep9_Dep6_Tu0.1,0.000,66.358,0.000,0.000,0.001,0.000,0.000,0.994,1.005,0.120,4.366,0.089,27.066
Br66_rep9_Dep6_Tu5,0.390,72.011,0.163,0.002,0.082,0.000,0.155,1.649,0.396,0.360,4.079,0.085,20.628
Br66_rep10_Dep6_Tu1,0.000,68.393,0.000,0.000,0.001,0.000,0.020,0.678,0.423,0.125,4.058,0.050,26.253
Br66_rep6_Dep6_Tu20,14.052,64.245,1.458,1.008,0.016,0.000,0.073,0.259,0.916,0.258,2.568,0.116,15.030
Br66_rep10_Dep6_Tu30,23.603,58.925,2.098,0.935,0.012,0.000,0.044,0.825,0.425,0.165,1.928,0.068,10.971
Br66_rep10_Dep6_Tu5,1.091,69.860,0.062,0.002,0.046,0.000,0.135,2.753,0.619,0.660,0.846,0.187,23.740
Br66_rep7_Dep6_Tu1,0.000,68.613,0.000,0.000,0.000,0.000,0.017,0.960,0.034,0.081,5.805,0.102,24.387
Br66_rep6_Dep6_Tu0.3,0.000,67.462,0.000,0.000,0.000,0.000,0.023,0.217,1.521,0.137,5.178,0.042,25.419
Br66_rep1_Dep6_Tu30,23.123,60.508,2.217,1.612,0.001,0.000,0.074,0.258,0.468,0.027,1.784,0.097,9.832
Br66_rep3_Dep6_Tu1,0.000,67.401,0.000,0.000,0.002,0.000,0.028,0.393,0.537,0.128,4.748,0.137,26.626
Br66_rep3_Dep6_Tu30,23.466,60.795,2.175,1.434,0.003,0.000,0.030,0.524,0.142,0.133,2.232,0.042,9.023
Br66_rep9_Dep6_Tu1,0.000,69.038,0.000,0.000,0.001,0.000,0.027,1.233,0.270,0.261,4.786,0.118,24.267
Br66_rep9_Dep6_Tu40,32.615,53.247,3.398,2.172,0.003,0.000,0.011,0.430,0.089,0.051,1.032,0.085,6.867
Br66_rep5_Dep6_Tu1,0.000,69.240,0.000,0.000,0.002,0.000,0.058,0.461,0.307,0.164,5.580,0.099,24.089
Br66_rep2_Dep6_Tu5,0.403,70.390,0.053,0.000,0.075,0.000,0.129,0.745,0.863,0.515,2.686,0.019,24.120
Br66_rep5_Dep6_Tu30,23.367,59.872,2.227,1.235,0.006,0.000,0.124,1.156,0.735,0.018,1.956,0.051,9.251
Br66_rep7_Dep6_Tu50,42.372,46.871,3.805,2.807,0.001,0.000,0.031,0.210,0.031,0.047,0.863,0.025,2.935
Br66_rep4_Dep6_Tu40,31.492,56.667,3.099,1.761,0.001,0.000,0.069,0.692,0.167,0.045,1.201,0.047,4.757
