Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Br66_rep4_Dep6_Tu50,24.550,1.341,7.267,4.133,2.728,0.681,1.209,3.215,3.195,0.383,1.689,2.510,2.437,6.057,1.066,2.430,4.213,1.446,0.845,10.664,1.025,3.401,13.514
Br66_rep3_Dep6_Tu0.5,0.169,1.372,0.256,0.050,1.842,0.104,3.213,0.317,0.266,7.199,16.344,4.862,9.912,8.794,3.645,12.914,2.239,0.954,0.735,2.634,4.388,15.804,1.987
Br66_rep2_Dep6_Tu3,0.182,4.021,0.523,0.020,0.816,0.324,0.695,3.411,7.416,3.012,15.070,6.681,0.291,8.161,5.779,14.151,7.540,2.828,7.967,1.397,3.672,2.156,3.885
Br66_rep6_Dep6_Tu40,16.030,4.420,5.329,2.941,3.126,0.681,1.942,3.347,1.222,2.343,5.039,2.453,4.922,1.431,0.314,4.119,2.514,4.275,1.359,9.268,0.147,4.218,18.560
Br66_rep9_Dep6_Tu0.1,0.136,2.663,0.119,0.051,1.475,0.083,3.446,2.936,3.428,5.508,7.842,5.404,11.236,2.475,10.522,17.123,0.925,6.352,1.405,4.357,4.680,5.729,2.105
Br66_rep9_Dep6_Tu5,0.988,3.470,0.097,0.209,2.964,0.198,2.237,7.290,4.624,4.558,8.298,4.001,12.002,1.850,3.263,1.009,6.616,10.312,6.816,4.443,2.025,8.050,4.681
Br66_rep10_Dep6_Tu1,0.257,2.802,0.127,0.041,2.370,0.136,2.913,8.184,4.960,2.396,13.843,1.635,0.578,4.916,21.389,2.113,1.902,0.086,4.243,0.555,3.508,15.894,5.152
Br66_rep6_Dep6_Tu20,6.455,1.642,3.982,0.731,2.385,0.797,4.172,9.140,2.536,3.310,8.750,1.643,0.631,0.563,1.794,10.053,4.967,11.979,3.100,15.007,4.327,1.245,0.792
Br66_rep10_Dep6_Tu30,10.054,0.645,3.967,2.111,5.311,0.816,1.658,6.680,2.713,3.505,7.846,1.822,5.861,0.419,0.206,1.822,7.388,1.691,0.050,22.293,4.951,3.518,4.671
Br66_rep10_Dep6_Tu5,0.441,2.939,0.797,0.185,2.473,0.306,3.793,7.083,3.334,3.647,7.844,4.014,9.943,4.590,7.922,3.061,4.010,8.235,13.145,3.737,1.034,3.547,3.919
Br66_rep7_Dep6_Tu1,0.483,2.631,0.200,0.083,1.875,0.047,2.370,7.157,8.460,5.345,7.949,0.155,4.455,6.443,13.059,4.485,3.304,2.691,8.714,0.791,10.354,6.976,1.975
