Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Breast-GC1002975,2.344,1.265,0.000,0.000,4.869,1.446,3.919,5.185,1.180,20.570,14.932,5.351,38.940
Breast-GC1002976,5.936,3.768,0.000,0.000,4.391,3.786,5.351,2.352,6.328,19.956,6.208,3.781,38.145
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,0.000,10.418,3.987,3.514,1.448,13.623,15.638,51.373
Breast-GC1002978,5.023,0.607,0.000,0.000,7.134,1.717,4.523,4.991,0.000,19.643,20.675,5.229,30.458
Breast-GC1002979,6.354,2.945,0.099,0.000,3.947,1.736,4.525,1.328,1.545,12.908,12.565,4.655,47.393
Breast-GC1002980,0.427,0.709,0.000,0.000,6.826,0.676,4.862,6.270,0.000,26.219,13.284,5.353,35.374
Breast-GC1002981,2.846,1.475,0.000,0.000,4.548,2.207,4.729,3.094,0.000,18.995,16.643,4.702,40.761
Breast-GC1003967,4.012,0.121,0.000,0.000,3.034,1.405,3.504,6.797,0.049,24.594,17.923,6.489,32.073
Breast-GC1003968,6.935,0.000,0.000,0.482,6.577,2.495,2.417,2.522,7.318,23.357,10.100,3.430,34.367
Breast-GC1003970,2.475,1.354,0.131,0.000,6.050,2.052,3.578,0.000,2.652,13.333,32.706,5.022,30.646
Breast-GC1003971,2.278,4.298,0.000,0.000,2.835,1.212,3.323,10.202,0.000,24.115,21.176,8.283,22.278
Breast-GC1003972,3.901,4.950,0.000,0.000,2.897,1.383,4.240,1.234,5.695,24.441,20.298,5.561,25.399
Breast-GC1003974,1.410,1.208,0.471,0.843,5.259,0.000,2.158,2.639,0.265,17.055,13.991,4.366,50.335
Breast-GC1002311,2.551,0.000,0.000,0.000,5.247,1.835,4.029,5.229,0.000,24.769,18.342,5.050,32.948
Breast-GC1004006,3.398,0.000,0.000,0.000,4.834,1.306,5.604,9.623,0.000,18.541,17.111,4.346,35.236
Breast-GC1004007,4.718,3.591,0.000,0.000,3.937,1.454,4.754,7.185,0.000,26.505,15.247,6.091,26.518
Breast-GC1004008,1.090,0.484,0.665,0.000,5.387,1.817,5.557,1.210,0.000,18.662,10.768,5.287,49.073
Breast-GC1004009,4.223,0.487,0.346,0.000,7.709,2.688,2.683,0.000,0.000,19.922,10.198,2.298,49.447
Breast-GC110693,2.174,0.000,0.000,0.412,6.134,0.974,2.007,0.000,6.515,14.854,15.411,4.226,47.295
Breast-GC110694,2.373,2.206,0.000,0.000,4.664,1.469,5.236,2.976,3.005,20.564,15.757,4.339,37.412
Breast-GC110695,2.785,1.823,0.237,0.000,6.890,0.342,4.789,7.407,0.000,26.910,15.518,6.816,26.484
Breast-GC110696,0.000,3.152,0.000,0.000,4.595,1.252,6.631,7.849,0.000,21.532,16.504,6.101,32.383
Breast-GC116960,2.530,2.903,0.000,0.029,3.855,0.566,6.620,5.165,0.067,18.776,21.319,7.088,31.082
Breast-GC116963,0.669,1.970,0.000,0.000,3.868,0.182,2.540,1.940,0.469,13.714,5.814,2.991,65.843
Breast-GC116964,2.454,1.123,0.000,0.000,3.981,0.717,6.150,5.235,0.000,23.377,24.239,7.865,24.860
Breast-GC116965,3.591,2.769,0.000,0.000,4.451,1.275,3.273,6.513,0.000,35.688,13.844,6.788,21.809
Breast-GC116966,1.727,2.282,0.000,0.000,3.558,0.661,5.666,7.850,0.000,28.867,17.393,6.998,24.997
Breast-GC116967,2.670,2.995,0.000,0.000,5.373,1.054,4.401,4.859,0.000,23.811,18.921,6.660,29.257
Breast-GC116968,2.293,1.127,0.000,0.000,4.521,1.118,3.932,4.726,0.000,19.713,8.827,3.307,50.436
Breast-GC116969,2.116,0.933,0.000,0.000,3.782,0.819,3.993,0.925,3.572,14.142,9.954,3.190,56.574
Breast-GC116970,2.435,1.616,0.000,0.000,4.820,2.234,4.240,3.931,1.705,19.913,13.150,4.314,41.643
Breast-GC116971,4.107,2.135,0.000,0.000,3.034,2.098,6.988,4.809,0.000,25.288,13.525,7.278,30.736
Breast-GC110676,3.005,0.000,0.000,0.000,7.589,0.749,4.452,5.985,1.320,21.971,13.030,5.371,36.526
Breast-GC110678,3.076,2.404,0.689,0.351,3.969,2.155,4.068,3.328,4.593,17.497,23.895,5.319,28.657
Breast-GC110679,16.603,0.577,1.628,0.000,6.153,2.315,4.310,0.825,2.987,17.835,13.126,4.568,29.072
Breast-GC110680,3.026,0.000,0.000,0.000,5.841,1.614,3.539,3.652,6.077,18.760,14.526,1.925,41.041
Breast-GC110681,11.579,0.000,1.407,0.000,10.278,10.038,3.010,0.716,0.000,24.223,4.200,5.251,29.297
Breast-GC110682,2.591,2.492,0.000,0.000,6.535,2.367,5.443,3.215,2.278,18.119,16.651,4.827,35.482
Breast-GC110683,3.644,2.917,0.000,0.000,3.859,1.666,5.888,6.150,0.000,23.275,13.790,6.493,32.319
Breast-GC110684,0.683,2.328,0.569,0.158,4.708,0.675,5.500,2.026,1.214,19.401,16.703,4.248,41.788
Breast-GC110685,2.927,3.259,0.000,0.000,5.816,2.220,6.724,9.800,1.208,18.704,18.950,9.186,21.207
Ovarian-GC110686,1.643,0.000,0.000,0.000,7.548,1.045,5.497,5.848,3.191,32.151,10.298,7.127,25.651
Ovarian-GC114179,1.794,2.471,0.393,0.000,7.958,1.729,4.357,3.666,0.517,28.058,15.353,6.584,27.119
Ovarian-GC114180,2.135,1.608,0.000,0.000,5.521,1.379,6.194,7.331,0.000,25.895,17.404,7.628,24.906
Ovarian-GC114181,8.858,3.279,1.079,0.000,6.782,3.477,3.953,1.786,0.000,29.189,10.911,6.686,23.999
Ovarian-GC114182,8.954,0.000,2.602,0.000,20.059,6.582,0.000,0.000,0.000,24.340,10.481,0.943,26.039
Ovarian-GC116977,2.358,1.338,0.000,0.000,6.897,1.030,4.521,3.651,0.000,26.916,17.496,6.852,28.941
Ovarian-GC116979,4.929,0.387,1.165,0.000,16.028,1.612,3.499,4.290,0.596,18.422,12.428,3.659,32.986
Ovarian-GC116982,4.878,0.076,0.000,0.000,13.283,3.427,4.379,5.351,1.039,22.338,10.685,9.294,25.250
Ovarian-GC116990,2.866,1.085,0.776,0.151,6.748,2.640,4.516,3.172,0.001,13.352,19.162,5.792,39.740
Ovarian-GC119363,5.018,0.000,0.000,0.000,12.665,2.898,4.351,7.480,0.813,28.425,8.161,5.963,24.226
Ovarian-GC119364,1.451,2.644,0.000,0.000,6.647,1.821,7.124,4.292,0.000,16.068,17.964,6.185,35.804
Ovarian-GC119365,9.038,0.000,0.000,0.000,51.515,5.935,4.037,0.000,0.264,20.620,3.047,0.042,5.501
Ovarian-GC119366,8.505,1.489,0.324,0.514,7.471,3.590,4.172,6.750,0.000,35.652,10.640,6.210,14.683
Colorectal-GC121326,4.062,0.000,0.126,0.000,4.536,2.866,4.314,2.651,0.000,31.794,6.407,2.319,40.925
Colorectal-GC121327,2.870,6.486,0.000,11.901,5.476,1.161,4.542,1.394,0.000,26.207,15.074,6.022,18.868
Colorectal-GC121328,2.065,0.000,0.000,0.000,5.511,2.885,4.346,3.498,0.886,48.338,13.358,6.843,12.270
Colorectal-GC121329,3.362,0.000,0.000,0.000,9.179,23.617,3.821,5.777,8.538,28.710,9.979,0.485,6.531
Colorectal-GC121330,16.457,4.769,0.000,0.672,4.886,7.785,1.257,0.000,2.736,25.093,6.934,3.260,26.150
