Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Breast-GC1002975,3.370,0.000,0.000,0.000,6.095,3.894,4.787,0.755,0.074,18.768,15.585,7.212,39.460
Breast-GC1002976,7.467,1.312,0.000,0.000,6.388,7.851,6.644,0.000,0.300,16.072,7.562,7.359,39.044
Breast-GC1002977,0.923,0.000,0.000,0.000,1.019,3.441,10.722,0.000,0.000,0.000,14.378,17.657,51.860
Breast-GC1002978,5.746,0.000,0.000,0.000,8.015,3.837,5.208,0.351,0.000,17.958,21.137,6.666,31.083
Breast-GC1002979,6.673,2.391,0.172,0.000,4.386,2.614,4.827,0.000,0.975,12.287,12.820,5.341,47.516
Breast-GC1002980,1.021,0.000,0.000,0.000,7.496,2.069,5.321,3.350,0.000,25.081,13.679,6.275,35.709
Breast-GC1002981,3.340,0.823,0.000,0.000,5.157,3.393,5.125,0.626,0.000,18.089,16.949,5.503,40.994
Breast-GC1003967,4.900,0.000,0.000,0.000,4.183,4.460,4.464,0.000,0.000,21.860,18.644,8.525,32.964
Breast-GC1003968,7.756,0.000,0.000,0.000,7.483,5.464,3.356,0.000,3.393,20.502,10.934,5.956,35.157
Breast-GC1003970,2.852,0.632,0.242,0.000,6.519,3.105,3.908,0.000,0.694,12.312,32.833,5.967,30.937
Breast-GC1003971,3.716,2.344,0.000,0.000,4.633,4.647,4.501,2.906,0.000,21.365,21.924,10.482,23.480
Breast-GC1003972,5.124,3.010,0.000,0.000,4.459,4.574,5.251,0.000,0.633,21.246,20.978,8.314,26.411
Breast-GC1003974,2.684,0.000,0.557,0.077,6.726,3.917,2.832,0.000,0.000,11.406,14.982,5.972,50.846
Breast-GC1002311,2.966,0.000,0.000,0.000,5.734,3.216,4.465,2.043,0.000,23.562,18.663,6.006,33.344
Breast-GC1004006,4.208,0.000,0.000,0.000,5.816,4.084,6.439,3.144,0.000,16.277,17.784,6.273,35.975
Breast-GC1004007,6.174,1.420,0.000,0.000,5.830,5.194,5.918,0.000,0.000,23.103,16.244,8.432,27.685
