Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,1.714,7.143,3.637,0.159,5.767,2.192,3.761,8.039,1.173,0.401,4.951,4.540,8.193,6.549,2.072,0.861,2.718,6.866,0.062,12.262,4.894,11.772,0.274
Breast-GC1002976,2.303,3.093,6.062,0.593,7.221,5.853,5.204,2.752,5.061,3.482,3.220,3.685,3.577,1.746,7.660,0.761,3.862,7.951,1.712,7.505,13.646,3.008,0.042
Breast-GC1002977,0.380,2.010,0.775,0.013,1.052,0.589,5.277,4.269,4.897,2.300,1.135,7.740,15.178,0.736,0.402,9.749,20.329,1.512,2.716,1.515,8.751,7.132,1.546
Breast-GC1002978,2.562,4.454,4.601,0.299,6.405,2.432,4.572,5.017,1.898,6.188,9.373,4.155,5.298,0.201,0.523,1.704,0.997,4.022,1.711,12.611,11.523,2.457,6.999
Breast-GC1002979,4.364,2.084,4.169,1.102,4.590,1.377,2.585,6.756,3.581,1.204,4.798,3.189,15.953,0.131,3.762,7.136,7.665,2.659,5.079,3.068,7.461,6.895,0.395
Breast-GC1002980,0.629,6.516,4.894,0.122,4.706,0.653,1.510,2.656,5.257,9.161,5.992,4.250,7.142,2.879,6.854,0.747,6.871,7.307,7.791,0.969,4.497,1.063,7.533
Breast-GC1002981,1.066,5.123,3.765,0.149,4.866,1.839,1.700,4.534,4.762,1.916,9.396,4.294,4.467,1.664,6.327,5.122,1.867,5.145,5.768,8.030,14.077,0.356,3.767
Breast-GC1003967,2.141,5.025,4.722,0.208,7.234,2.260,4.987,0.150,5.038,1.762,8.136,6.633,4.157,1.206,5.287,1.080,3.385,4.165,6.879,8.954,5.174,5.374,6.046
Breast-GC1003968,3.890,8.709,4.888,0.869,6.114,4.018,2.587,0.919,1.274,1.912,6.050,7.432,3.778,4.684,10.068,8.584,5.292,3.250,3.106,1.455,4.879,3.673,2.568
Breast-GC1003970,2.388,4.689,3.248,0.227,1.247,1.971,3.032,3.586,5.593,4.154,20.600,2.808,7.677,1.696,6.441,4.485,8.197,6.021,3.022,0.787,3.673,1.503,2.954
Breast-GC1003971,4.657,7.557,1.363,0.987,8.303,0.648,4.300,4.776,3.735,7.079,10.578,7.935,3.888,2.805,8.618,4.772,1.528,2.070,3.142,1.348,0.611,5.105,4.199
Breast-GC1003972,3.059,6.509,3.727,0.985,4.402,2.267,5.076,2.271,4.212,9.080,2.223,6.457,4.661,4.560,4.432,7.704,1.873,3.353,11.010,0.594,0.350,5.792,5.402
Breast-GC1003974,2.936,0.884,0.775,1.413,6.724,2.070,0.536,5.224,5.539,0.528,5.073,0.976,14.723,6.351,2.530,4.940,12.540,6.215,5.764,1.157,1.650,6.039,5.412
Breast-GC1002311,1.122,5.337,5.642,0.160,3.399,1.134,4.474,3.919,0.953,7.707,6.885,4.542,1.012,1.795,3.526,0.183,6.503,9.253,11.879,8.410,1.991,6.441,3.732
Breast-GC1004006,0.832,7.551,2.914,0.172,6.527,1.999,1.879,2.561,8.160,1.704,8.077,6.050,2.514,6.371,4.442,0.114,9.231,3.116,3.402,8.346,5.264,3.917,4.856
Breast-GC1004007,1.882,2.242,2.351,0.455,8.044,4.352,5.915,5.789,6.521,9.220,6.028,3.289,1.737,3.509,0.684,5.852,2.151,4.218,8.787,5.331,8.241,3.060,0.339
Breast-GC1004008,1.796,3.797,4.272,0.718,5.722,0.415,2.082,6.648,0.611,2.554,5.473,2.038,6.027,8.523,7.485,10.105,6.436,0.457,3.803,2.084,7.181,5.735,6.037
Breast-GC1004009,2.259,1.231,3.308,0.627,7.462,2.685,0.617,3.282,2.468,3.361,2.252,2.615,5.602,5.475,12.562,1.238,9.158,8.017,10.626,0.799,0.693,4.836,8.827
Breast-GC110693,0.407,2.710,3.064,0.723,1.761,5.425,4.210,0.810,4.135,3.360,2.511,5.335,15.950,3.178,6.244,5.707,2.806,3.974,3.632,7.330,8.107,4.260,4.359
Breast-GC110694,0.937,4.258,4.342,0.270,4.819,2.500,2.484,8.540,1.408,3.186,9.450,5.521,0.302,6.642,8.289,3.753,4.515,3.396,3.707,1.044,9.222,8.630,2.784
